review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note
"1c02d14c529ebdc2","1c02d14c529ebdc21ba169a7dc15de65e14e97c5eadd4cbb09bf5d5d6a4cb92d","DISC-G2-A1-HU-L0001","g2/a1/hu|Tür|idx:606|lv|MEANING|gpt-5.6-luna","hu","","crowdin-staging/g2/hu-a1.json","Tür|idx:606","lv","durvis","Tür","","Az ajtót","Az ajtót","PASS","","MEANING","SEMANTIC_OR_MEANING_ERROR","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","ajtó","Reviewed hu/Tür against LV 'durvis': current 'Az ajtót' is wrong; replace the single lv field with exact hu value 'ajtó'."
"1d650a635486a063","1d650a635486a0637c9ffa56dfbfac3ba823c17d2e633a00d8e0919f2a3884d0","DISC-G2-A1-HU-L0001","g2/a1/hu|Geschwister|idx:234|study.comparison|MEANING_NARROWING|gpt-5.6-luna","hu","","crowdin-staging/g2/hu-a1.json","Geschwister|idx:234","study.comparison","[{""word"":""Geschwister"",""meaning"":""brāļi un māsas"",""example"":""Meine Geschwister – mani brāļi un māsas""},{""word"":""Bruder"",""meaning"":""brālis"",""example"":""mein Bruder – mans brālis""},{""word"":""Schwester"",""meaning"":""māsa"",""example"":""meine Schwester – mana māsa""}]","Geschwister","","[{""word"":""Geschwister"",""meaning"":""testvérek"",""example"":""Meine Geschwister – az én testvéreim""},{""word"":""Bruder"",""meaning"":""Testvér"",""example"":""mein Bruder – az én bátyám""},{""word"":""Schwester"",""meaning"":""Nővér"",""example"":""meine Schwester – az én nővérem""}]","[{""word"":""Geschwister"",""meaning"":""testvérek"",""example"":""Meine Geschwister – az én testvéreim""},{""word"":""Bruder"",""meaning"":""Testvér"",""example"":""mein Bruder – az én bátyám""},{""word"":""Schwester"",""meaning"":""Nővér"",""example"":""meine Schwester – az én nővérem""}]","PASS","","MEANING_NARROWING","SEMANTIC_OR_MEANING_ERROR","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING: individuāli salīdzināts hu lauks study.comparison kartītē Geschwister|idx:234; production “[{""word"":""Geschwister"",""meaning"":""testvérek"",""example"":""Meine Geschwister – az én testvéreim""},{""word"":""…” pret LV “[{""word"":""Geschwister"",""meaning"":""brāļi un māsas"",""example"":""Meine Geschwister …” un DE “Geschwister”. Nepieciešams mērķvalodas OWNER formulējums, jo avotā nav droša proposed vērtība."
"2594f5f6168950a5","2594f5f6168950a5ff7e08a262ca6f3e78f0a4a40fd156b113277a5dbf45f1e8","DISC-G2-A1-HU-L0001","g2/a1/hu|kommen|idx:318|lv|MISTRANSLATION|gpt-5.6-luna","hu","","crowdin-staging/g2/hu-a1.json","kommen|idx:318","lv","nākt","kommen","","Hogy jöjjön","Hogy jöjjön","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","jönni","Reviewed hu/kommen against LV 'nākt': current 'Hogy jöjjön' is wrong; replace the single lv field with exact hu value 'jönni'."
"2aefa1664b43ca0d","2aefa1664b43ca0d508d4e068bb59001171c4437e01831f8d80a3ca29ecfd9d7","DISC-G2-A1-HU-L0002","g2/a1/hu|gleich|idx:243|study.explanation|MEANING_ERROR|gpt-5.6-luna","hu","","crowdin-staging/g2/hu-a1.json","gleich|idx:243","study.explanation","[""Galvenā doma: gleich laika ziņā nozīmē tūlīt, salīdzinājumā nozīmē vienāds."",""Ja runa ir par laiku, gleich = tūlīt/pēc brīža (Ich komme gleich. = Es tūlīt nāku.)."",""Ja runa ir par salīdzinājumu, gleich = vienāds/tāds pats (die gleiche Farbe = vienāda krāsa)."",""Konteksts (laika norāde vai salīdzinājums) parāda pareizo nozīmi.""]","gleich","","[""Fő gondolat: a gleich időben azt jelenti, hogy azonnal, aránylag egyenlőt."",""Ha időről van szó, gleich = azonnal/pillanatban (Ich komme gleich. = mindjárt jövök.)."",""Ha összehasonlításról van szó, a gleich = ugyanaz/ugyanaz (die gleiche Farbe = ugyanaz a szín)."",""A gleich elöljárószóként is használható a datívussal, azaz hasonló (gleich mir = mint én).""]","[""Fő gondolat: a gleich időben azt jelenti, hogy azonnal, aránylag egyenlőt."",""Ha időről van szó, gleich = azonnal/pillanatban (Ich komme gleich. = mindjárt jövök.)."",""Ha összehasonlításról van szó, a gleich = ugyanaz/ugyanaz (die gleiche Farbe = ugyanaz a szín)."",""A gleich elöljárószóként is használható a datívussal, azaz hasonló (gleich mir = mint én).""]","PASS","","MEANING_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING: individuāli salīdzināts hu lauks study.explanation kartītē gleich|idx:243; production “[""Fő gondolat: a gleich időben azt jelenti, hogy azonnal, aránylag egyenlőt."",""Ha időről van szó, gleich…” pret LV “[""Galvenā doma: gleich laika ziņā nozīmē tūlīt, salīdzinājumā nozīmē vienāds."",…” un DE “gleich”. Nepieciešams mērķvalodas OWNER formulējums, jo avotā nav droša proposed vērtība."
"2cd49b291f463fe0","2cd49b291f463fe0ed1d46d151d9ebe69506f8953bcd89b90edbeba8c7e6c7cd","DISC-G2-A1-HU-L0005","g2/a1/hu|Zug|idx:671|lv/study|TRANSLATION_ERROR|gpt-5.6-luna","hu","","crowdin-staging/g2/hu-a1.json","Zug|idx:671","lv/study","vilciens","Zug","","{""lv"":""A vonat"",""study.translation"":""A vonat"",""study.explanation"":""[\""Fő gondolat: A der Zug A1 szinten legtöbbször vonatot jelent.\"",\""A mindennapi vezetési, érkezési és távozási helyzetekben használatos.\"",\""Más jelentések szerint a Zug lehet menet, vázlat vagy jellemző, de nem ezek az A1 fő jelentései.\"",\""Nagyon gyakori kifejezések a mit dem Zug fahren és a Der Zug kommt.\""]"",""study.examples"":""[{\""de\"":\""Der Zug kommt um acht Uhr.\"",\""lv\"":\""Nyolc órakor érkezik a vonat.\""},{\""de\"":\""Ich fahre mit dem Zug.\"",\""lv\"":\""Vonattal utazom\""},{\""de\"":\""Der Zug ist voll.\"",\""lv\"":\""Tele van a vonat.\""},{\""de\"":\""Der Bus kommt später.\"",\""lv\"":\""Később jön a busz.\""}]"",""study.comparison"":""[{\""word\"":\""der Zug\"",\""meaning\"":\""A vonat\"",\""example\"":\""Der Zug kommt.\""},{\""word\"":\""die Bahn\"",\""meaning\"":\""Vasút / utazás vonattal\"",\""example\"":\""Ich fahre mit der Bahn.\""},{\""word\"":\""der Bus\"",\""meaning\"":\""Busz\"",\""example\"":\""Der Bus kommt.\""},{\""word\"":\""die Straßenbahn\"",\""meaning\"":\""Villamos\"",\""example\"":\""Die Straßenbahn ist hier.\""}]"",""study.tip"":""{\""text\"":\""Atceries: konkrēts vilciens → der Zug.\""}"",""study.important"":""[\""a der Zug a címben \\\""vonat\\\""-ként értelmezendő.\"",\""A ritkább jelentések nem szükségesek az A1 fő címhez.\""]""}","{""lv"":""A vonat"",""study.translation"":""A vonat"",""study.explanation"":""[\""Fő gondolat: A der Zug A1 szinten legtöbbször vonatot jelent.\"",\""A mindennapi vezetési, érkezési és távozási helyzetekben használatos.\"",\""Más jelentések szerint a Zug lehet menet, vázlat vagy jellemző, de nem ezek az A1 fő jelentései.\"",\""Nagyon gyakori kifejezések a mit dem Zug fahren és a Der Zug kommt.\""]"",""study.examples"":""[{\""de\"":\""Der Zug kommt um acht Uhr.\"",\""lv\"":\""Nyolc órakor érkezik a vonat.\""},{\""de\"":\""Ich fahre mit dem Zug.\"",\""lv\"":\""Vonattal utazom\""},{\""de\"":\""Der Zug ist voll.\"",\""lv\"":\""Tele van a vonat.\""},{\""de\"":\""Der Bus kommt später.\"",\""lv\"":\""Később jön a busz.\""}]"",""study.comparison"":""[{\""word\"":\""der Zug\"",\""meaning\"":\""A vonat\"",\""example\"":\""Der Zug kommt.\""},{\""word\"":\""die Bahn\"",\""meaning\"":\""Vasút / utazás vonattal\"",\""example\"":\""Ich fahre mit der Bahn.\""},{\""word\"":\""der Bus\"",\""meaning\"":\""Busz\"",\""example\"":\""Der Bus kommt.\""},{\""word\"":\""die Straßenbahn\"",\""meaning\"":\""Villamos\"",\""example\"":\""Die Straßenbahn ist hier.\""}]"",""study.tip"":""{\""text\"":\""Atceries: konkrēts vilciens → der Zug.\""}"",""study.important"":""[\""a der Zug a címben \\\""vonat\\\""-ként értelmezendő.\"",\""A ritkább jelentések nem szükségesek az A1 fő címhez.\""]""}","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","CRITICAL","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","PENDING: individuāli pārbaudīta hu kartīte Zug|idx:671, bet lv/study aptver lv, study.translation, study.explanation, study.examples, study.comparison, study.tip, study.important; LV “vilciens” un DE “Zug” nevar droši pārvērst vienā owner_new bez konkrētas apakšlauka adreses."
"2d97ec5de4181854","2d97ec5de4181854f84f6f10c0aad3c779f5b7ad8e7b26b096cb367a9dd6c4e8","DISC-G2-A1-HU-L0015","g2/a1/hu|ich|idx:291|lv|TRANSLATION_ERROR|gpt-5.6-luna","hu","","crowdin-staging/g2/hu-a1.json","ich|idx:291","lv","es","ich","","Nekem","Nekem","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","én","Reviewed hu/ich against LV 'es': current 'Nekem' is wrong; replace the single lv field with exact hu value 'én'."
"3789d798d06facd4","3789d798d06facd4728490f40199ba0396b6066a8a1732c966da8a9a44d4d590","DISC-G2-A1-HU-L0004","g2/a1/hu|ab|idx:17|study.explanation; study.examples[3].lv; study.comparison[2].example|MISTRANSLATION|gpt-5.6-luna","hu","","crowdin-staging/g2/hu-a1.json","ab|idx:17","study.explanation; study.examples[3].lv; study.comparison[2].example","no","ab","","{""study.explanation"":""Akkor használatos, ha valami egy adott időponttól, helytől vagy ponttól kezdődik. Gyakran azt jelenti, hogy \""kezdve\""."",""study.examples[3].lv"":null,""study.comparison[2].example"":""aus dem Haus – Házból / házon kívül""}","{""study.explanation"":""Akkor használatos, ha valami egy adott időponttól, helytől vagy ponttól kezdődik. Gyakran azt jelenti, hogy \""kezdve\""."",""study.examples[3].lv"":null,""study.comparison[2].example"":""aus dem Haus – Házból / házon kívül""}","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","PENDING","","","PENDING: hu kartītei ab|idx:17 ceļš study.explanation; study.examples[3].lv; study.comparison[2].example production datos neeksistē; LV “no” ir jāizvērtē kopā ar shēmas OWNER, pirms var izveidot jaunu lauku vai noraidīt finding."
"3d3686cd8a3114c6","3d3686cd8a3114c6ba132b15d120d198dbdc61ae7aa1e7d4db07cdec974a8d85","DISC-G2-A1-HU-L0002","g2/a1/hu|Gemüse|idx:692|study.translation, study.explanation, study.examples|MISTRANSLATION|gpt-5.6-luna","hu","","crowdin-staging/g2/hu-a1.json","Gemüse|idx:692","study.translation, study.explanation, study.examples","dārzeņi","Gemüse","","{""study.translation"":""Zöldségek"",""study.explanation"":""[\""Fő gondolat: A zöldségek általában. A német nyelvben nincs többes számú alakja a *die Gemüse szónak.\"",\""Das Gemüse főként azt jelenti: zöldség általában.\"",\""Gyakran leírják: bármely nemben (csak egyes számban).\""]"",""study.examples"":""[{\""de\"":\""Ich esse gern Gemüse.\"",\""lv\"":\""Szeretek zöldséget enni.\""},{\""de\"":\""Ich esse gern Gemüse.\"",\""lv\"":\""Szeretek zöldséget enni.\""},{\""de\"":\""Das Gemüse ist frisch.\"",\""lv\"":\""A zöldségek frissek.\""},{\""de\"":\""Wir kaufen Gemüse auf dem Markt.\"",\""lv\"":\""Zöldséget vásárolunk a piacon.\""},{\""de\"":\""Ich mag Obst und Gemüse.\"",\""lv\"":\""Szeretem a gyümölcsöket és a zöldségeket.\""},{\""de\"":\""Ich esse Gemüse.\"",\""lv\"":\""Zöldséget eszek.\""}]""}","{""study.translation"":""Zöldségek"",""study.explanation"":""[\""Fő gondolat: A zöldségek általában. A német nyelvben nincs többes számú alakja a *die Gemüse szónak.\"",\""Das Gemüse főként azt jelenti: zöldség általában.\"",\""Gyakran leírják: bármely nemben (csak egyes számban).\""]"",""study.examples"":""[{\""de\"":\""Ich esse gern Gemüse.\"",\""lv\"":\""Szeretek zöldséget enni.\""},{\""de\"":\""Ich esse gern Gemüse.\"",\""lv\"":\""Szeretek zöldséget enni.\""},{\""de\"":\""Das Gemüse ist frisch.\"",\""lv\"":\""A zöldségek frissek.\""},{\""de\"":\""Wir kaufen Gemüse auf dem Markt.\"",\""lv\"":\""Zöldséget vásárolunk a piacon.\""},{\""de\"":\""Ich mag Obst und Gemüse.\"",\""lv\"":\""Szeretem a gyümölcsöket és a zöldségeket.\""},{\""de\"":\""Ich esse Gemüse.\"",\""lv\"":\""Zöldséget eszek.\""}]""}","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","PENDING: individuāli pārbaudīta hu kartīte Gemüse|idx:692, bet study.translation, study.explanation, study.examples aptver study.translation, study.explanation, study.examples; LV “dārzeņi” un DE “Gemüse” nevar droši pārvērst vienā owner_new bez konkrētas apakšlauka adreses."
"3d5996f39ebaec08","3d5996f39ebaec08001a4504ba5c33ebcb09f0ae859d031a69b61b416d791657","DISC-G2-A1-HU-L0021","g2/a1/hu|seit|idx:543|lv|TRANSLATION_ERROR|gpt-5.6-luna","hu","","crowdin-staging/g2/hu-a1.json","seit|idx:543","lv","kopš","seit","","Mivel","Mivel","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","óta","Reviewed hu/seit against LV 'kopš': current 'Mivel' is wrong; replace the single lv field with exact hu value 'óta'."
"405cd9c19dd58731","405cd9c19dd58731c80e990d7495e3bcde8e4657910995808fc2f76ac8b7c904","DISC-G2-A1-HU-L0003","g2/a1/hu|unten|idx:614|lv|MEANING|gpt-5.6-luna","hu","","crowdin-staging/g2/hu-a1.json","unten|idx:614","lv","apakšā","unten","","Az alján","Az alján","PASS","","MEANING","SEMANTIC_OR_MEANING_ERROR","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","lent","Reviewed hu/unten against LV 'apakšā': current 'Az alján' is wrong; replace the single lv field with exact hu value 'lent'."
"40de4b9dfba59135","40de4b9dfba59135fb03d15530d501c19b6ac0dd5ccb0b95876c90c395634e86","DISC-G2-A1-HU-L0001","g2/a1/hu|sprechen|idx:5|study.examples[2].lv|MISTRANSLATION|gpt-5.6-luna","hu","","crowdin-staging/g2/hu-a1.json","sprechen|idx:5","study.examples[2].lv","runāt","sprechen","","","","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","PENDING","","","PENDING: hu kartītei sprechen|idx:5 ceļš study.examples[2].lv production datos neeksistē; LV “runāt” ir jāizvērtē kopā ar shēmas OWNER, pirms var izveidot jaunu lauku vai noraidīt finding."
"5b8a20d960c7ba07","5b8a20d960c7ba072d3e3a1c39ea32640e925facc1a7aba3e193222f7644112b","DISC-G2-A1-HU-L0004","g2/a1/hu|helfen|idx:277|lv|TRANSLATION_ERROR|gpt-5.6-luna","hu","","crowdin-staging/g2/hu-a1.json","helfen|idx:277","lv","palīdzēt","helfen","","Hogy segítsenek","Hogy segítsenek","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","segíteni","Reviewed hu/helfen against LV 'palīdzēt': current 'Hogy segítsenek' is wrong; replace the single lv field with exact hu value 'segíteni'."
"726fe783e09161a5","726fe783e09161a5c02e2ae551d43d7309f923cfdec9e4f3b8f64e0596c04c48","DISC-G2-A1-HU-L0003","g2/a1/hu|groß|idx:250|study.examples[1].lv|MISTRANSLATION|gpt-5.6-luna","hu","","crowdin-staging/g2/hu-a1.json","groß|idx:250","study.examples[1].lv","liels","groß","","","","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","PENDING","","","PENDING: hu kartītei groß|idx:250 ceļš study.examples[1].lv production datos neeksistē; LV “liels” ir jāizvērtē kopā ar shēmas OWNER, pirms var izveidot jaunu lauku vai noraidīt finding."
"76853e8a9000e8b8","76853e8a9000e8b8192017f47cdaff3e48df3b23650c0454f27271feea6105cd","DISC-G2-A1-HU-L0019","g2/a1/hu|jawohl|idx:299|lv|TRANSLATION_ERROR|gpt-5.6-luna","hu","","crowdin-staging/g2/hu-a1.json","jawohl|idx:299","lv","tieši tā","jawohl","","Pontosan úgy","Pontosan úgy","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","igenis","Reviewed hu/jawohl against LV 'tieši tā': current 'Pontosan úgy' is wrong; replace the single lv field with exact hu value 'igenis'."
"779c511f2d28d45b","779c511f2d28d45bd1f5dd9c0d4f495c1f97217f4c75890971bf11e04e4abd11","DISC-G2-A1-HU-L0022","g2/a1/hu|benutzen|idx:83|lv|MISTRANSLATION|gpt-5.6-luna","hu","","crowdin-staging/g2/hu-a1.json","benutzen|idx:83","lv","lietot","benutzen","","Használat","Használat","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","használni","Reviewed hu/benutzen against LV 'lietot': current 'Használat' is wrong; replace the single lv field with exact hu value 'használni'."
"780d6d1351c364a1","780d6d1351c364a1aab1163ffe51418db946040ad2de43357a99781b509ea08b","DISC-G2-A1-HU-L0001","g2/a1/hu|können|idx:319|study|TRANSLATION_ERROR|gpt-5.6-luna","hu","","crowdin-staging/g2/hu-a1.json","können|idx:319","study","varēt • prast","können","","{""study.translation"":""Tudni • Tudni"",""study.explanation"":""[\""Fő gondolat: können azt jelenti, hogy képes vagy tudni, hogyan kell csinálni valamit.\"",\""Ha képességről vagy készségről van szó, lett gyakran azt mondja, hogy tudni.\"",\""Amikor a lehetőségről van szó, gyakran mondják, hogy képes.\"",\""A können modális ige, így a második ige általában a végére kerül.\""]"",""study.examples"":""[{\""de\"":\""Ich kann Deutsch sprechen.\"",\""lv\"":\""Tudok németül\""},{\""de\"":\""Kannst du mir helfen?\"",\""lv\"":\""Tudsz nekem segíteni\""},{\""de\"":\""Wir können heute kommen.\"",\""lv\"":\""Ma jöhetünk.\""},{\""de\"":\""Er kann gut schwimmen.\"",\""lv\"":\""Jól tud úszni.\""}]"",""study.comparison"":""[{\""word\"":\""können\"",\""meaning\"":\""Tudni/tudni\"",\""example\"":\""Ich kann schwimmen. = Tudok úszni.\""},{\""word\"":\""dürfen\"",\""meaning\"":\""Hogy megengedjék\"",\""example\"":\""Darf ich gehen? = Szabad-e menjek?\""},{\""word\"":\""müssen\"",\""meaning\"":\""Kell/legyen igen-\"",\""example\"":\""Ich muss lernen. = Tanulnom kell.\""},{\""word\"":\""wissen\"",\""meaning\"":\""Tudni\"",\""example\"":\""Ich weiß das. = Tudom ezt.\""}]"",""study.tip"":""{\""text\"":\""Atceries: prasme/iespēja → können.\""}"",""study.important"":""[\""können nem ugyanaz, mint a dürfen. können = tudni/tudni, dürfen = szabad.\"",\""A mondatban a können mellett gyakran az ige a vég: Ich kann schwimmen.\""]""}","{""study.translation"":""Tudni • Tudni"",""study.explanation"":""[\""Fő gondolat: können azt jelenti, hogy képes vagy tudni, hogyan kell csinálni valamit.\"",\""Ha képességről vagy készségről van szó, lett gyakran azt mondja, hogy tudni.\"",\""Amikor a lehetőségről van szó, gyakran mondják, hogy képes.\"",\""A können modális ige, így a második ige általában a végére kerül.\""]"",""study.examples"":""[{\""de\"":\""Ich kann Deutsch sprechen.\"",\""lv\"":\""Tudok németül\""},{\""de\"":\""Kannst du mir helfen?\"",\""lv\"":\""Tudsz nekem segíteni\""},{\""de\"":\""Wir können heute kommen.\"",\""lv\"":\""Ma jöhetünk.\""},{\""de\"":\""Er kann gut schwimmen.\"",\""lv\"":\""Jól tud úszni.\""}]"",""study.comparison"":""[{\""word\"":\""können\"",\""meaning\"":\""Tudni/tudni\"",\""example\"":\""Ich kann schwimmen. = Tudok úszni.\""},{\""word\"":\""dürfen\"",\""meaning\"":\""Hogy megengedjék\"",\""example\"":\""Darf ich gehen? = Szabad-e menjek?\""},{\""word\"":\""müssen\"",\""meaning\"":\""Kell/legyen igen-\"",\""example\"":\""Ich muss lernen. = Tanulnom kell.\""},{\""word\"":\""wissen\"",\""meaning\"":\""Tudni\"",\""example\"":\""Ich weiß das. = Tudom ezt.\""}]"",""study.tip"":""{\""text\"":\""Atceries: prasme/iespēja → können.\""}"",""study.important"":""[\""können nem ugyanaz, mint a dürfen. können = tudni/tudni, dürfen = szabad.\"",\""A mondatban a können mellett gyakran az ige a vég: Ich kann schwimmen.\""]""}","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","PENDING: individuāli pārbaudīta hu kartīte können|idx:319, bet study aptver study.translation, study.explanation, study.examples, study.comparison, study.tip, study.important; LV “varēt • prast” un DE “können” nevar droši pārvērst vienā owner_new bez konkrētas apakšlauka adreses."
"7864bf39b4939ac0","7864bf39b4939ac08b586f8f40d6b80f12adc343299b8f60384c5bd82036391b","DISC-G2-A1-HU-L0003","g2/a1/hu|an|idx:12|study.translation; study.explanation; study.comparison[2].example|MISTRANSLATION|gpt-5.6-luna","hu","","crowdin-staging/g2/hu-a1.json","an|idx:12","study.translation; study.explanation; study.comparison[2].example","pie","an","","{""study.translation"":""A • A felszínen • A szélén"",""study.explanation"":""Akkor használatos, ha valami fal, ablak, ajtó, folyó, tengerpart vagy más él/felület közelében van."",""study.comparison[2].example"":""beim Arzt – Az orvoshoz""}","{""study.translation"":""A • A felszínen • A szélén"",""study.explanation"":""Akkor használatos, ha valami fal, ablak, ajtó, folyó, tengerpart vagy más él/felület közelében van."",""study.comparison[2].example"":""beim Arzt – Az orvoshoz""}","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","","PENDING: individuāli pārbaudīta hu kartīte an|idx:12, bet study.translation; study.explanation; study.comparison[2].example aptver study.translation, study.explanation, study.comparison[2].example; LV “pie” un DE “an” nevar droši pārvērst vienā owner_new bez konkrētas apakšlauka adreses."
"7b7c6c7cf80998e0","7b7c6c7cf80998e01c2c686897ed263fe5f976b5cd4b65f5d3cfb7eeece7472a","DISC-G2-A1-HU-L0004","g2/a1/hu|Großeltern|idx:251|study.translation|MISTRANSLATION|gpt-5.6-luna","hu","","crowdin-staging/g2/hu-a1.json","Großeltern|idx:251","study.translation","vecvecāki","Großeltern","","nagyapák és nagymamák","nagyapák és nagymamák","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","PENDING: individuāli salīdzināts hu lauks study.translation kartītē Großeltern|idx:251; production “nagyapák és nagymamák” pret LV “vecvecāki” un DE “Großeltern”. Nepieciešams mērķvalodas OWNER formulējums, jo avotā nav droša proposed vērtība."
