review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,owner_status,owner_decision,owner_new,owner_note
"77adea9b117f39d7","77adea9b117f39d7673da738b952f78df03049fb0253e6dea437f38d6637c985","DISC-G2-A1-UK-L0005","g2/a1/uk|Morgen|idx:418|lv; study.translation; study.explanation; study.examples; study.tip; study.important|SOURCE_LV_ISSUE|gpt-5.6-luna","uk","SRC-LV-a798eeb42f4c70c8","crowdin-staging/g2/uk-a1.json","Morgen|idx:418","lv; study.translation; study.explanation; study.examples; study.tip; study.important","","Morgen","","","","N/A","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","TARGET_NOT_FOUND","PENDING","","",""
"950b8a4ceb612d29","950b8a4ceb612d298f1e0a9bf9a6dbb928d8ae562ec68dd3b35f502b399c9f4c","DISC-G2-A1-RU-L0023","g2/a1/ru|Rad fahren|idx:488|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","ru","SRC-LV-aac4225928642cd8","crowdin-staging/g2/ru-a1.json","Rad fahren|idx:488","lv","braukt ar divriteni","Rad fahren","","Кататься на велосипеде","Кататься на велосипеде","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"5b0343b8a1950615","5b0343b8a1950615c44f2103e6684ebb8cb483c1f223bf4936d90e30abc25f74","DISC-G2-A1-SK-L0023","g2/a1/sk|Rad fahren|idx:488|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sk","SRC-LV-aac4225928642cd8","crowdin-staging/g2/sk-a1.json","Rad fahren|idx:488","lv","braukt ar divriteni","Rad fahren","","Jazdite na bicykli","Jazdite na bicykli","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"7d06554082df7bdd","7d06554082df7bdd8e54eade977400ac16805e6a7fc179b5145135705da21495","DISC-G2-A1-SR-L0023","g2/a1/sr|Rad fahren|idx:488|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sr","SRC-LV-aac4225928642cd8","crowdin-staging/g2/sr-a1.json","Rad fahren|idx:488","lv","braukt ar divriteni","Rad fahren","","Карайте колело","Карайте колело","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"d49a1c86db1e3c51","d49a1c86db1e3c5120efc213df397f4977c2f4c4f8eb859309312c26e762028a","DISC-G2-A1-SV-L0023","g2/a1/sv|Rad fahren|idx:488|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sv","SRC-LV-aac4225928642cd8","crowdin-staging/g2/sv-a1.json","Rad fahren|idx:488","lv","braukt ar divriteni","Rad fahren","","Jalgrattaga sõitma","Jalgrattaga sõitma","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"5422d6cfe6572a9f","5422d6cfe6572a9fcad7ccae9fe85f29a844f75a9d2318f2312fe62787130e68","DISC-G2-A1-UK-L0023","g2/a1/uk|Rad fahren|idx:488|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","uk","SRC-LV-aac4225928642cd8","crowdin-staging/g2/uk-a1.json","Rad fahren|idx:488","lv","braukt ar divriteni","Rad fahren","","їздити на велосипеді","їздити на велосипеді","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"237ca0654944eeb5","237ca0654944eeb585eb9dd039bba35bbb1fb31f61d4396bdc168c7072bcc85e","DISC-G2-A1-FR-L0014","g2/a1/fr|hungrig|idx:290|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","fr","SRC-LV-aad18929238d6e37","crowdin-staging/g2/fr-a1.json","hungrig|idx:290","lv","izsalcis","hungrig","","Affamé","Affamé","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"ced3f3c7b6d906c3","ced3f3c7b6d906c36de9276b9cb874f2c8903e61fb6596afc99c1149209109f9","DISC-G2-A1-HR-L0014","g2/a1/hr|hungrig|idx:290|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","hr","SRC-LV-aad18929238d6e37","crowdin-staging/g2/hr-a1.json","hungrig|idx:290","lv","izsalcis","hungrig","","Гладен","Гладен","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"e76323a4d44fe1a4","e76323a4d44fe1a4ba9e8200047e631c9d8b8262c0dec4df3c504d36399f287e","DISC-G2-A1-MK-L0014","g2/a1/mk|hungrig|idx:290|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","mk","SRC-LV-aad18929238d6e37","crowdin-staging/g2/mk-a1.json","hungrig|idx:290","lv","izsalcis","hungrig","","Гладен","Гладен","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"ca983dc47c7a57a6","ca983dc47c7a57a6efbe05bf03fd67fa01a95fad448755dc2cf9675b13eecddb","DISC-G2-A1-SK-L0014","g2/a1/sk|hungrig|idx:290|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sk","SRC-LV-aad18929238d6e37","crowdin-staging/g2/sk-a1.json","hungrig|idx:290","lv","izsalcis","hungrig","","Issalcis","Issalcis","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"40ba4bb6fe6c0ada","40ba4bb6fe6c0ada75bcb05eab9f53b864c5a2f7b7c492bc9c45dae5b7c8a356","DISC-G2-A1-SL-L0014","g2/a1/sl|hungrig|idx:290|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sl","SRC-LV-aad18929238d6e37","crowdin-staging/g2/sl-a1.json","hungrig|idx:290","lv","izsalcis","hungrig","","lačen","lačen","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"d7744e797bad0065","d7744e797bad00658b74e80e98f8b8efbb91031786a66e3aa2a3a1b50e335829","DISC-G2-A1-CS-L0007","g2/a1/cs|Tante|idx:587|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","cs","SRC-LV-aaffadcae7e63bad","crowdin-staging/g2/cs-a1.json","Tante|idx:587","lv","tante","Tante","","Teta","Teta","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"1444c9e86bb84ddd","1444c9e86bb84dddd2690d3966aced5f1d74692f1c1751cfb116f4aed995d72b","DISC-G2-A1-DA-L0007","g2/a1/da|Tante|idx:587|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","da","SRC-LV-aaffadcae7e63bad","crowdin-staging/g2/da-a1.json","Tante|idx:587","lv","tante","Tante","","Moster","Moster","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"fbe77c745d6e98fa","fbe77c745d6e98fa5589e58f4fd6598aabf172a8ff60fd1d3c46803ae88be013","DISC-G2-A1-ET-L0007","g2/a1/et|Tante|idx:587|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","et","SRC-LV-aaffadcae7e63bad","crowdin-staging/g2/et-a1.json","Tante|idx:587","lv","tante","Tante","","tädi","tädi","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"91093504ee48ea94","91093504ee48ea94036b554d8fee4a42c35dea3c3427c2a3e154a5e67fc29ce8","DISC-G2-A1-RU-L0007","g2/a1/ru|Tante|idx:587|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","ru","SRC-LV-aaffadcae7e63bad","crowdin-staging/g2/ru-a1.json","Tante|idx:587","lv","tante","Tante","","Тетя","Тетя","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"08e8c7c164b3428b","08e8c7c164b3428be6406021e6d3c8b8a7efa03787d5ea14687b0b152610f54a","DISC-G2-A1-SK-L0007","g2/a1/sk|Tante|idx:587|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sk","SRC-LV-aaffadcae7e63bad","crowdin-staging/g2/sk-a1.json","Tante|idx:587","lv","tante","Tante","","Teta","Teta","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"281f3568d97f24d7","281f3568d97f24d75497a3fc6165af2338a8ae60e44973f3013b3eec126bd9e8","DISC-G2-A1-SV-L0007","g2/a1/sv|Tante|idx:587|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sv","SRC-LV-aaffadcae7e63bad","crowdin-staging/g2/sv-a1.json","Tante|idx:587","lv","tante","Tante","","Tädi","Tädi","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"f240120722be1ee8","f240120722be1ee8c7d6b39dfb9816a526e1fe77459c3ce9940ca311391ab5c7","DISC-G2-A1-BS-L0018","g2/a1/bs|Familie|idx:174|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","bs","SRC-LV-aba8aeece0abfda4","crowdin-staging/g2/bs-a1.json","Familie|idx:174","lv","ģimene","Familie","","porodica","porodica","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"d90f0b90b63446aa","d90f0b90b63446aa001b96d395ca7eeb56b6d579ef6b256092a81e96780007da","DISC-G2-A1-CS-L0018","g2/a1/cs|Familie|idx:174|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","cs","SRC-LV-aba8aeece0abfda4","crowdin-staging/g2/cs-a1.json","Familie|idx:174","lv","ģimene","Familie","","Rodina","Rodina","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","LOW","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"b38e94772c4f7a2d","b38e94772c4f7a2dadfb64e0d35891f1ab21c85cb14d75a1b32cb3a6f2a60b62","DISC-G2-A1-FR-L0018","g2/a1/fr|Familie|idx:174|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","fr","SRC-LV-aba8aeece0abfda4","crowdin-staging/g2/fr-a1.json","Familie|idx:174","lv","ģimene","Familie","","Famille","Famille","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"bffb82b798cfd7d1","bffb82b798cfd7d1f3224fe6d323ad2f5535276b38886b062943b8552b9b3457","DISC-G2-A1-HU-L0018","g2/a1/hu|Familie|idx:174|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","hu","SRC-LV-aba8aeece0abfda4","crowdin-staging/g2/hu-a1.json","Familie|idx:174","lv","ģimene","Familie","","Család","Család","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"701a3c5e45593347","701a3c5e45593347ed572ff63c1681e333330347ac08d60be6c94185c94839cd","DISC-G2-A1-LT-L0018","g2/a1/lt|Familie|idx:174|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","lt","SRC-LV-aba8aeece0abfda4","crowdin-staging/g2/lt-a1.json","Familie|idx:174","lv","ģimene","Familie","","šeima","šeima","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"c8865bee71ec39dd","c8865bee71ec39dd49ad62219754741cc3b69e79add546fc009d3c4fac7add14","DISC-G2-A1-SL-L0018","g2/a1/sl|Familie|idx:174|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sl","SRC-LV-aba8aeece0abfda4","crowdin-staging/g2/sl-a1.json","Familie|idx:174","lv","ģimene","Familie","","družina","družina","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"b9746caf4c4e4b9f","b9746caf4c4e4b9f639b8831cacec8e70bcacc5e523addc940611260d127d6b7","DISC-G2-A1-TR-L0018","g2/a1/tr|Familie|idx:174|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","tr","SRC-LV-aba8aeece0abfda4","crowdin-staging/g2/tr-a1.json","Familie|idx:174","lv","ģimene","Familie","","Aile","Aile","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"eaa88b4ba638219f","eaa88b4ba638219f2a93fbbe6147cbc14496d03565aa242cc6e2636bc6705f23","DISC-G2-A1-EN-L0002","g2/a1/en|Brot|idx:1|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","en","SRC-LV-abc54fb75ec66fd7","crowdin-staging/g2/en-a1.json","Brot|idx:1","lv","maize","Brot","","Bread","Bread","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"a2ac917d58e43dad","a2ac917d58e43dad916c8d6137412b0823462c77bd9a973ca0ca6717be595fb5","DISC-G2-A1-ET-L0002","g2/a1/et|Brot|idx:1|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","et","SRC-LV-abc54fb75ec66fd7","crowdin-staging/g2/et-a1.json","Brot|idx:1","lv","maize","Brot","","leib","leib","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"fb5d8aca32ed9f93","fb5d8aca32ed9f93d22c7e37bf6cabffe702e5501855b1e582d063f7c5ddb879","DISC-G2-A1-GR-L0002","g2/a1/gr|Brot|idx:1|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","gr","SRC-LV-abc54fb75ec66fd7","crowdin-staging/g2/gr-a1.json","Brot|idx:1","lv","maize","Brot","","Ψωμί","Ψωμί","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"2d2f6f86b4a60be6","2d2f6f86b4a60be6fb0331300977bb0124590e57c1149baf67582d4763572434","DISC-G2-A1-HU-L0002","g2/a1/hu|Brot|idx:1|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","hu","SRC-LV-abc54fb75ec66fd7","crowdin-staging/g2/hu-a1.json","Brot|idx:1","lv","maize","Brot","","Kenyér","Kenyér","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"84a97d32e8c78138","84a97d32e8c7813876206db82750553b2225f29acab2342f458cf1b21f724604","DISC-G2-A1-LT-L0002","g2/a1/lt|Brot|idx:1|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","lt","SRC-LV-abc54fb75ec66fd7","crowdin-staging/g2/lt-a1.json","Brot|idx:1","lv","maize","Brot","","duona","duona","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"dd7766af58c5b440","dd7766af58c5b4404dbdb4fe4f48a2ab9172b3e646e3b952e7c1cbff095a80ff","DISC-G2-A1-MK-L0002","g2/a1/mk|Brot|idx:1|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","mk","SRC-LV-abc54fb75ec66fd7","crowdin-staging/g2/mk-a1.json","Brot|idx:1","lv","maize","Brot","","Леб","Леб","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"49a037c8c2c62e66","49a037c8c2c62e66d9cb2b904b356035612782c6e7e66e95686a87d316f4f8c9","DISC-G2-A1-PL-L0002","g2/a1/pl|Brot|idx:1|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","pl","SRC-LV-abc54fb75ec66fd7","crowdin-staging/g2/pl-a1.json","Brot|idx:1","lv","maize","Brot","","Chleb","Chleb","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"827548bcfcdd8ac5","827548bcfcdd8ac5c67eae4a6d6f0f84e3b705b8b60826a83d09bca531c42f5d","DISC-G2-A1-RO-L0002","g2/a1/ro|Brot|idx:1|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","ro","SRC-LV-abc54fb75ec66fd7","crowdin-staging/g2/ro-a1.json","Brot|idx:1","lv","maize","Brot","","Pâine","Pâine","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"8e351c2c55dd1d71","8e351c2c55dd1d71626901ccb62c7338af6463a4e90cc9a223e7c23cf9921e95","DISC-G2-A1-RU-L0002","g2/a1/ru|Brot|idx:1|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","ru","SRC-LV-abc54fb75ec66fd7","crowdin-staging/g2/ru-a1.json","Brot|idx:1","lv","maize","Brot","","Хлеб","Хлеб","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"ea00fd454019b5ff","ea00fd454019b5ff230f35516f7d8b3df5bf8752e635aceefc7313ec859a0e1a","DISC-G2-A1-SL-L0002","g2/a1/sl|Brot|idx:1|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sl","SRC-LV-abc54fb75ec66fd7","crowdin-staging/g2/sl-a1.json","Brot|idx:1","lv","maize","Brot","","kruh","kruh","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"d086488f5a48f987","d086488f5a48f9875e968126d480311cbf667dab520d964062f4955fe0a7f573","DISC-G2-A1-UK-L0002","g2/a1/uk|Brot|idx:1|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","uk","SRC-LV-abc54fb75ec66fd7","crowdin-staging/g2/uk-a1.json","Brot|idx:1","lv","maize","Brot","","хліб","хліб","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"e95ff10087298855","e95ff100872988557c8606f1498c62c1279e04303dcea54a9f70c5e8544ef7df","DISC-G2-A1-BG-L0010","g2/a1/bg|Garten|idx:221|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","bg","SRC-LV-ac0411f9805fee88","crowdin-staging/g2/bg-a1.json","Garten|idx:221","lv","dārzs","Garten","","Градина","Градина","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"ba2a077e20d8a732","ba2a077e20d8a732cca63fc17f4a264c647ea39a18fecbfa863acec4bb4ef97e","DISC-G2-A1-BS-L0010","g2/a1/bs|Garten|idx:221|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","bs","SRC-LV-ac0411f9805fee88","crowdin-staging/g2/bs-a1.json","Garten|idx:221","lv","dārzs","Garten","","vrt","vrt","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"880c951d80b90816","880c951d80b90816c1ea05e532cf35776d8b1c161932c34a1bad5457c0d8279c","DISC-G2-A1-CS-L0010","g2/a1/cs|Garten|idx:221|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","cs","SRC-LV-ac0411f9805fee88","crowdin-staging/g2/cs-a1.json","Garten|idx:221","lv","dārzs","Garten","","Zahrada","Zahrada","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"698ea72791192a29","698ea72791192a293c9f72a9782fc50b8f69a2a88c87e10090e8b2ce65f7a0a5","DISC-G2-A1-ES-L0010","g2/a1/es|Garten|idx:221|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","es","SRC-LV-ac0411f9805fee88","crowdin-staging/g2/es-a1.json","Garten|idx:221","lv","dārzs","Garten","","jardín","jardín","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"7cc3ca8119a5b1f6","7cc3ca8119a5b1f6593a294f268bbe0f4a836130be192ce1b58e3228a71f1cb0","DISC-G2-A1-IS-L0010","g2/a1/is|Garten|idx:221|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","is","SRC-LV-ac0411f9805fee88","crowdin-staging/g2/is-a1.json","Garten|idx:221","lv","dārzs","Garten","","Aed","Aed","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"d5ee924ca4cc7868","d5ee924ca4cc78680ecc0c652389a00a69765103be9a8ea1cc452d424024b598","DISC-G2-A1-NN-L0010","g2/a1/nn|Garten|idx:221|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","nn","SRC-LV-ac0411f9805fee88","crowdin-staging/g2/nn-a1.json","Garten|idx:221","lv","dārzs","Garten","","Aed","Aed","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"8c20402685b6bdfc","8c20402685b6bdfcf7db2aeba1ea53a7c7f081ef613732a1631f1208436f8588","DISC-G2-A1-RO-L0010","g2/a1/ro|Garten|idx:221|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","ro","SRC-LV-ac0411f9805fee88","crowdin-staging/g2/ro-a1.json","Garten|idx:221","lv","dārzs","Garten","","Grădină","Grădină","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"9ce6a06d2a570a50","9ce6a06d2a570a500342b1bc20c54abd6e889ba52a4bc24803d080d2bca5fb9e","DISC-G2-A1-SK-L0010","g2/a1/sk|Garten|idx:221|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sk","SRC-LV-ac0411f9805fee88","crowdin-staging/g2/sk-a1.json","Garten|idx:221","lv","dārzs","Garten","","Záhrada","Záhrada","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"7bc79be77d51512a","7bc79be77d51512abd4bd3462596fccfc2e69853b0067f9a4871ca2407426401","DISC-G2-A1-UK-L0010","g2/a1/uk|Garten|idx:221|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","uk","SRC-LV-ac0411f9805fee88","crowdin-staging/g2/uk-a1.json","Garten|idx:221","lv","dārzs","Garten","","сад","сад","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"851341b3d1fb1c30","851341b3d1fb1c3098eeff292c6986c7f96bc1eb3c13d223551859a548cd0082","DISC-G2-A1-FR-L0007","g2/a1/fr|Herr|idx:280|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","fr","SRC-LV-ac39b8c8439b581d","crowdin-staging/g2/fr-a1.json","Herr|idx:280","lv","kungs","Herr","","M","M","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"65bbb26676307bbe","65bbb26676307bbe23b45ed5afb44ac003d0cc33c56d79d027ff6221f10b8db5","DISC-G2-A1-HR-L0007","g2/a1/hr|Herr|idx:280|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","hr","SRC-LV-ac39b8c8439b581d","crowdin-staging/g2/hr-a1.json","Herr|idx:280","lv","kungs","Herr","","Господин","Господин","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"6151ebcaa80792a0","6151ebcaa80792a0de658b64353840e8cd16f3cac00db63ab014721b2b259e9f","DISC-G2-A1-MK-L0007","g2/a1/mk|Herr|idx:280|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","mk","SRC-LV-ac39b8c8439b581d","crowdin-staging/g2/mk-a1.json","Herr|idx:280","lv","kungs","Herr","","Господин","Господин","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"0db09b97cfcb15ba","0db09b97cfcb15ba51c7f3430303ac8036b3caaeb0dbdb73e805bf5687f5d88c","DISC-G2-A1-SK-L0007","g2/a1/sk|Herr|idx:280|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sk","SRC-LV-ac39b8c8439b581d","crowdin-staging/g2/sk-a1.json","Herr|idx:280","lv","kungs","Herr","","Vy","Vy","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"a527f3edbad8ab89","a527f3edbad8ab89fbdd9cbaa0df0c1847cbdfe54c40627cc8a913fcd169a5e0","DISC-G2-A1-SL-L0007","g2/a1/sl|Herr|idx:280|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sl","SRC-LV-ac39b8c8439b581d","crowdin-staging/g2/sl-a1.json","Herr|idx:280","lv","kungs","Herr","","gospod","gospod","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
