review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note
"9a75c72b922c3e2d","9a75c72b922c3e2d6baea040efd898a931609e435d8f9d178676d7a0d190a950","DISC-G2-A1-IT-L0002","g2/a1/it|klein|idx:6|lv, study.translation, study.explanation, study.examples, study.tip|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","klein|idx:6","lv, study.translation, study.explanation, study.examples, study.tip","mazs","klein","","{""lv"":""Mazes"",""study.translation"":""Mazes"",""study.explanation"":""[\""Idea principale: dimensioni ridotte o portata.\"",\""Piccolo galvenokārt nozīmē: mazs izmērs.\"",\""Bieži raksturo: lateas/personas izmēru.\""]"",""study.examples"":""[{\""de\"":\""Das Zimmer ist klein.\"",\""lv\"":\""La stanza è piccola.\""},{\""de\"":\""Das Kind ist noch klein.\"",\""lv\"":\""Istaba ir maza.\""},{\""de\"":\""Ich habe eine kleine Tasche.\"",\""lv\"":\""Bērns vēl ir mazs.\""},{\""de\"":\""Ich habe eine kleine Tasche.\"",\""lv\"":\""Ne prendo solo un po'.\""},{\""de\"":\""Das Kind ist klein.\"",\""lv\"":\""Il bambino è piccolo.\""}]"",""study.tip"":""[\""klein = piccolo\"",\""Usa klein quando il contesto corrisponde a questo significato.\""]""}","{""lv"":""Mazes"",""study.translation"":""Mazes"",""study.explanation"":""[\""Idea principale: dimensioni ridotte o portata.\"",\""Piccolo galvenokārt nozīmē: mazs izmērs.\"",\""Bieži raksturo: lateas/personas izmēru.\""]"",""study.examples"":""[{\""de\"":\""Das Zimmer ist klein.\"",\""lv\"":\""La stanza è piccola.\""},{\""de\"":\""Das Kind ist noch klein.\"",\""lv\"":\""Istaba ir maza.\""},{\""de\"":\""Ich habe eine kleine Tasche.\"",\""lv\"":\""Bērns vēl ir mazs.\""},{\""de\"":\""Ich habe eine kleine Tasche.\"",\""lv\"":\""Ne prendo solo un po'.\""},{\""de\"":\""Das Kind ist klein.\"",\""lv\"":\""Il bambino è piccolo.\""}]"",""study.tip"":""[\""klein = piccolo\"",\""Usa klein quando il contesto corrisponde a questo significato.\""]""}","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","",""
"c2217144c00107d8","c2217144c00107d89d6111fa324873fc669f74ed0f437a0ee85d88431ca64954","DISC-G2-A1-IT-L0004","g2/a1/it|Ferien|idx:694|study.explanation; study.comparison; study.tip; study.important|TARGET_LANGUAGE_ERROR|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Ferien|idx:694","study.explanation; study.comparison; study.tip; study.important","brīvdienas (skola)","Ferien","","{""study.explanation"":""[\""Galvenā doma: tikai daudzskaitlis. Skolas vai studiju brivlaiks — vienmēr daudzskaitlī.\"",\""Le vacanze galvenokārt nozīmē: skolas brīvlaiiks.\"",\""Biezi raksturo: tikai daudzskaitlis.\"",\""Vacanze ir tikai daudzskaitlis - vienmēr daudzskaitlī (durante le vacanze).\""]"",""study.comparison"":""[{\""word\"":\""die Ferien\"",\""meaning\"":\""Skolas/studiju brivlaiks (tikai dsk.)\"",\""example\"":\""In den Ferien fahren wir weg. – Brīvdienās mēs braucam mastica cuore.\""},{\""word\"":\""der Urlaub\"",\""meaning\"":\""Atvaųinājums no darba (tikai vsk.)\"",\""example\"":\""Ich habe zwei Wochen Urlaub. – L'uomo è una diva che ha bisogno di essere presa in considerazione.\""}]"",""study.tip"":""[\""Solo plurale. Le vacanze scolastiche o universitarie — sempre plurale.\"",\""Usa die Ferien quando il contesto corrisponde a questo significato.\""]"",""study.important"":""[\""Ferien è sempre con il dativo: in den Ferien.\"",\""Errato: in der Ferien → Corretto: in den Ferien\"",\""Scuola: die Ferien (solo plurale).\"",\""Solo plurale. Le vacanze scolastiche o universitarie — sempre plurale.\""]""}","{""study.explanation"":""[\""Galvenā doma: tikai daudzskaitlis. Skolas vai studiju brivlaiks — vienmēr daudzskaitlī.\"",\""Le vacanze galvenokārt nozīmē: skolas brīvlaiiks.\"",\""Biezi raksturo: tikai daudzskaitlis.\"",\""Vacanze ir tikai daudzskaitlis - vienmēr daudzskaitlī (durante le vacanze).\""]"",""study.comparison"":""[{\""word\"":\""die Ferien\"",\""meaning\"":\""Skolas/studiju brivlaiks (tikai dsk.)\"",\""example\"":\""In den Ferien fahren wir weg. – Brīvdienās mēs braucam mastica cuore.\""},{\""word\"":\""der Urlaub\"",\""meaning\"":\""Atvaųinājums no darba (tikai vsk.)\"",\""example\"":\""Ich habe zwei Wochen Urlaub. – L'uomo è una diva che ha bisogno di essere presa in considerazione.\""}]"",""study.tip"":""[\""Solo plurale. Le vacanze scolastiche o universitarie — sempre plurale.\"",\""Usa die Ferien quando il contesto corrisponde a questo significato.\""]"",""study.important"":""[\""Ferien è sempre con il dativo: in den Ferien.\"",\""Errato: in der Ferien → Corretto: in den Ferien\"",\""Scuola: die Ferien (solo plurale).\"",\""Solo plurale. Le vacanze scolastiche o universitarie — sempre plurale.\""]""}","PASS","","TARGET_LANGUAGE_ERROR","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","",""
"c32bf1bb3b3445c3","c32bf1bb3b3445c3df1253c4c33cb1d2b384fa11c478e9bcaafd004d705cccdd","DISC-G2-A1-IT-L0003","g2/a1/it|Film|idx:185|lv|WRONG_LANGUAGE|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Film|idx:185","lv","filma","Film","","Spettacoli cinematografici","Spettacoli cinematografici","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"ca7babbc3d5457a7","ca7babbc3d5457a7d3cc4654bbc7ba980a9579df317b080afcc658326da14d04","DISC-G2-A1-IT-L0016","g2/a1/it|Brücke|idx:114|lv|TARGET_LANGUAGE|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Brücke|idx:114","lv","tilts","Brücke","","Ponte","Ponte","PASS","","TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"caaf12252ba1343b","caaf12252ba1343b6ef1f1d61b76661dfe906ef29b584f453aa2b664b5538d1a","DISC-G2-A1-IT-L0003","g2/a1/it|ihr|idx:292|study.translation, study.explanation, study.examples, study.tip, study.important|TARGET_LANGUAGE_ERROR|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","ihr|idx:292","study.translation, study.explanation, study.examples, study.tip, study.important","jūs • viņai","ihr","","{""study.translation"":""Tu, ella"",""study.explanation"":""[\""Galvenā doma: Ihr ir divi dažādi vietniekvārdi ar vienādu rakstību — uzruna vairākiem cilvēkiem (jūs) un vietniekvārda sie datīva forma (viņai/viņas).\"",\""Con ihr minuscolo come indirizzo si traduce in molte persone come te (Kommt ihr mit? = Vieni con me?).\"",\""Son kā piederības vietniekvārds nozīmē viņas (il suo libro = viņas grāmata).\"",\""Ihr au datif (de sie) significa per lei (Ich gebe ihr das Buch. = Gli do un libro.).\"",\""La forma verbale (kommt, habt) mostra che si tratta di te - rivolgendosi a più persone.\"",\""Pieklājīgā uzruna vienmēr ir Sie ar lielo burtu, Nevis ihr.\""]"",""study.examples"":""[{\""de\"":\""Kommt ihr heute Abend?\"",\""lv\"":\""Vai solo nākat šovakar?\""},{\""de\"":\""Ich gebe ihr das Buch.\"",\""lv\"":\""È grassoccio viņai gramatu.\""},{\""de\"":\""Wo wohnt ihr?\"",\""lv\"":\""Kur jūs dzīvojat?\""},{\""de\"":\""Er schreibt ihr einen Brief.\"",\""lv\"":\""Viņš raksta viņai vēstuli.\""},{\""de\"":\""Habt ihr Zeit?\"",\""lv\"":\""Hai tempo?\""},{\""de\"":\""Das ist ihr Auto.\"",\""lv\"":\""Tā ir viņas automašīna.\""}]"",""study.tip"":""[\""ihr con la forma verbale plurale (kommt, habt) = voi; ihr accanto a una parola come dativo o possessivo = lei/suo.\"",\""Verifica: Habt ihr...? / Kommt ihr...? = voi; Ich gebe ihr... / ihr Buch = lei/suo.\""]"",""study.important"":""[\""ihr = voi (appellativo plurale) O le (dativo) O suo (possessivo) — a seconda del contesto.\"",\""L'appellativo educato è sempre Sie con maiuscola, non ihr.\"",\""Errato: Ihr (educato) → Corretto: Sie.\""]""}","{""study.translation"":""Tu, ella"",""study.explanation"":""[\""Galvenā doma: Ihr ir divi dažādi vietniekvārdi ar vienādu rakstību — uzruna vairākiem cilvēkiem (jūs) un vietniekvārda sie datīva forma (viņai/viņas).\"",\""Con ihr minuscolo come indirizzo si traduce in molte persone come te (Kommt ihr mit? = Vieni con me?).\"",\""Son kā piederības vietniekvārds nozīmē viņas (il suo libro = viņas grāmata).\"",\""Ihr au datif (de sie) significa per lei (Ich gebe ihr das Buch. = Gli do un libro.).\"",\""La forma verbale (kommt, habt) mostra che si tratta di te - rivolgendosi a più persone.\"",\""Pieklājīgā uzruna vienmēr ir Sie ar lielo burtu, Nevis ihr.\""]"",""study.examples"":""[{\""de\"":\""Kommt ihr heute Abend?\"",\""lv\"":\""Vai solo nākat šovakar?\""},{\""de\"":\""Ich gebe ihr das Buch.\"",\""lv\"":\""È grassoccio viņai gramatu.\""},{\""de\"":\""Wo wohnt ihr?\"",\""lv\"":\""Kur jūs dzīvojat?\""},{\""de\"":\""Er schreibt ihr einen Brief.\"",\""lv\"":\""Viņš raksta viņai vēstuli.\""},{\""de\"":\""Habt ihr Zeit?\"",\""lv\"":\""Hai tempo?\""},{\""de\"":\""Das ist ihr Auto.\"",\""lv\"":\""Tā ir viņas automašīna.\""}]"",""study.tip"":""[\""ihr con la forma verbale plurale (kommt, habt) = voi; ihr accanto a una parola come dativo o possessivo = lei/suo.\"",\""Verifica: Habt ihr...? / Kommt ihr...? = voi; Ich gebe ihr... / ihr Buch = lei/suo.\""]"",""study.important"":""[\""ihr = voi (appellativo plurale) O le (dativo) O suo (possessivo) — a seconda del contesto.\"",\""L'appellativo educato è sempre Sie con maiuscola, non ihr.\"",\""Errato: Ihr (educato) → Corretto: Sie.\""]""}","PASS","","TARGET_LANGUAGE_ERROR","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","",""
"cab63c849033d1ca","cab63c849033d1cafca0d06ebbc6def0e0e67933727078d01ddd5da21249a582","DISC-G2-A1-IT-L0003","g2/a1/it|Laden|idx:349|study|TARGET_LANGUAGE_ERROR|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Laden|idx:349","study","veikals","Laden","","{""study.translation"":""Vekals"",""study.explanation"":""[\""Galvenā doma: der Laden ar lielo burtu un artikulu der ir Laatvārds — mazs veikals.\"",\""Caricare ar mazo burtu ir darbības vārds — iekraut vai uzlādēt.\"",\""Il negozio ikdienā bieži apzīmē nelielu veikalu (negozio nel negozio = pirkties veikalā).\"",\""Daudzskaitlī: questi Läden.\""]"",""study.examples"":""[{\""de\"":\""Ich gehe in den Laden.\"",\""lv\"":\""Sei tu che sei veikalu.\""},{\""de\"":\""Der Laden ist geschlossen.\"",\""lv\"":\""Veikals ir slēgts.\""},{\""de\"":\""Es gibt viele Läden hier.\"",\""lv\"":\""Vedere ir daudz veikalu.\""},{\""de\"":\""Ich muss mein Handy laden.\"",\""lv\"":\""Man jāuzlādē telefoni.\""}]"",""study.tip"":""[\""der Laden con maiuscola — sostantivo (negozio).\"",\""laden con minuscola — verbo (caricare/ricaricare).\""]"",""study.important"":""[\""der Laden = negozio (sostantivo).\"",\""laden = caricare/ricaricare (verbo).\"",\""Daudzskaitlī: questi Läden.\""]""}","{""study.translation"":""Vekals"",""study.explanation"":""[\""Galvenā doma: der Laden ar lielo burtu un artikulu der ir Laatvārds — mazs veikals.\"",\""Caricare ar mazo burtu ir darbības vārds — iekraut vai uzlādēt.\"",\""Il negozio ikdienā bieži apzīmē nelielu veikalu (negozio nel negozio = pirkties veikalā).\"",\""Daudzskaitlī: questi Läden.\""]"",""study.examples"":""[{\""de\"":\""Ich gehe in den Laden.\"",\""lv\"":\""Sei tu che sei veikalu.\""},{\""de\"":\""Der Laden ist geschlossen.\"",\""lv\"":\""Veikals ir slēgts.\""},{\""de\"":\""Es gibt viele Läden hier.\"",\""lv\"":\""Vedere ir daudz veikalu.\""},{\""de\"":\""Ich muss mein Handy laden.\"",\""lv\"":\""Man jāuzlādē telefoni.\""}]"",""study.tip"":""[\""der Laden con maiuscola — sostantivo (negozio).\"",\""laden con minuscola — verbo (caricare/ricaricare).\""]"",""study.important"":""[\""der Laden = negozio (sostantivo).\"",\""laden = caricare/ricaricare (verbo).\"",\""Daudzskaitlī: questi Läden.\""]""}","PASS","","TARGET_LANGUAGE_ERROR","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","",""
"d67cd17e7112ab1f","d67cd17e7112ab1f36963bfb318a95536b30572e05b6af1a96a212f2eaf7240c","DISC-G2-A1-IT-L0005","g2/a1/it|verstehen|idx:621|lv, study|TARGET_LANGUAGE_ERROR|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","verstehen|idx:621","lv, study","saprast","verstehen","","{""lv"":""Saprast"",""study.translation"":""Saprast"",""study.explanation"":""[\""Idea principale: verstehen significa \\\""capire\\\"".\"",\""Per questo, saproti valodu, cilvēku,tekstu vai situāciju.\"",\""Latviski šeit parasti nevajag \\\""prast\\\"" vai \\\""mācēt\\\"" • È biežāk ir können.\"",\""Vi parlerò di me. = Es saprotu.\""]"",""study.examples"":""[{\""de\"":\""Ich verstehe dich.\"",\""lv\"":\""È tevi saprotu.\""},{\""de\"":\""Verstehst du Deutsch?\"",\""lv\"":\""Saproti vaciski?\""},{\""de\"":\""Ich verstehe das nicht.\"",\""lv\"":\""Es à nesaprotu.\""},{\""de\"":\""Ich kann Deutsch sprechen.\"",\""lv\"":\""Es protu runāt vaciski.\""}]"",""study.comparison"":""[{\""word\"":\""verstehen\"",\""meaning\"":\""Saprast\"",\""example\"":\""Ich verstehe dich.\""},{\""word\"":\""können\"",\""meaning\"":\""Varet/prast\"",\""example\"":\""Ich kann schwimmen.\""},{\""word\"":\""wissen\"",\""meaning\"":\""Zinat factu\"",\""example\"":\""Ich weiß das.\""},{\""word\"":\""kennen\"",\""meaning\"":\""Pazit\"",\""example\"":\""Ich kenne ihn.\""}]"",""study.tip"":""{\""text\"":\""Atceries: saprast tekstu/cilvēku → verstehen; prast kaut ko darīt → können.\""}"",""study.important"":""[\""verstehen non è il verbo principale per il significato \\\""saper fare\\\"".\"",\""Ich verstehe Deutsch significa \\\""capisco il tedesco\\\"".\""]""}","{""lv"":""Saprast"",""study.translation"":""Saprast"",""study.explanation"":""[\""Idea principale: verstehen significa \\\""capire\\\"".\"",\""Per questo, saproti valodu, cilvēku,tekstu vai situāciju.\"",\""Latviski šeit parasti nevajag \\\""prast\\\"" vai \\\""mācēt\\\"" • È biežāk ir können.\"",\""Vi parlerò di me. = Es saprotu.\""]"",""study.examples"":""[{\""de\"":\""Ich verstehe dich.\"",\""lv\"":\""È tevi saprotu.\""},{\""de\"":\""Verstehst du Deutsch?\"",\""lv\"":\""Saproti vaciski?\""},{\""de\"":\""Ich verstehe das nicht.\"",\""lv\"":\""Es à nesaprotu.\""},{\""de\"":\""Ich kann Deutsch sprechen.\"",\""lv\"":\""Es protu runāt vaciski.\""}]"",""study.comparison"":""[{\""word\"":\""verstehen\"",\""meaning\"":\""Saprast\"",\""example\"":\""Ich verstehe dich.\""},{\""word\"":\""können\"",\""meaning\"":\""Varet/prast\"",\""example\"":\""Ich kann schwimmen.\""},{\""word\"":\""wissen\"",\""meaning\"":\""Zinat factu\"",\""example\"":\""Ich weiß das.\""},{\""word\"":\""kennen\"",\""meaning\"":\""Pazit\"",\""example\"":\""Ich kenne ihn.\""}]"",""study.tip"":""{\""text\"":\""Atceries: saprast tekstu/cilvēku → verstehen; prast kaut ko darīt → können.\""}"",""study.important"":""[\""verstehen non è il verbo principale per il significato \\\""saper fare\\\"".\"",\""Ich verstehe Deutsch significa \\\""capisco il tedesco\\\"".\""]""}","PASS","","TARGET_LANGUAGE_ERROR","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","",""
"d7f1cff2ab675ddb","d7f1cff2ab675ddb3051965168bde5dfa45d5ccf8217487086a24236a175d0d1","DISC-G2-A1-IT-L0001","g2/a1/it|ins|idx:296|lv/study|WRONG_LANGUAGE_AND_MISTRANSLATION|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","ins|idx:296","lv/study","iekšā • uz iekšu • kurp?","ins","","{""lv"":""In • In • Dove?"",""study.translation"":""In • In • Dove?"",""study.explanation"":""[\""Ins è un'abbreviazione della preposizione in e dell'articolo das.\"",\""Pilnā forma: in cravatta (kurp?).\"",\""Lieto ar nekatras dzimtes Laatvārdiem, kad atbild uz jautājumu kurp? —kustība uz iekšu.\"",\""Bieži ar darbības vārdiem: gehen, fahren, kommen, emptyen, stecken.\"",\""Praksē gandrīz vienmēr dito ins, Nevis pilno in das.\""]"",""study.examples"":""[{\""de\"":\""Ich gehe ins Kino.\"",\""lv\"":\""Beh, sì. Tu te ne intendi più di me.\""},{\""de\"":\""Sie geht ins Bett.\"",\""lv\"":\""Viņa iet guēt.\""},{\""de\"":\""Wir fahren ins Ausland.\"",\""lv\"":\""Mēs braucam uz ārzemēm.\""},{\""de\"":\""Komm ins Haus!\"",\""lv\"":\""Nac maja!\""},{\""de\"":\""Er steckt das Geld in den Geldbeutel.\"",\""lv\"":\""Mette i soldi nel portafoglio.\""},{\""de\"":\""Wir gehen ins Museum.\"",\""lv\"":\""Mēs ejam uz muzeju.\""},{\""de\"":\""Sie legt die Blumen ins Wasser.\"",\""lv\"":\""Viņa liek zeedus ūdenī.\""},{\""de\"":\""Fahr bitte ins Zentrum.\"",\""lv\"":\""Lūdzu, brauc uz centru.\""}]"",""study.comparison"":""[{\""word\"":\""ins\"",\""meaning\"":\""Dentro, dove? (Segu.)\"",\""example\"":\""ins Kino – Uz cinema\""},{\""word\"":\""im\"",\""meaning\"":\""Dentro dove? (a chi?)\"",\""example\"":\""im Kino – Cinema\""},{\""word\"":\""in\"",\""meaning\"":\""Iekšā / uz (ar patstāvīgu artikulu)\"",\""example\"":\""in die Stadt – Uz pilsētu\""},{\""word\"":\""aufs\"",\""meaning\"":\""In superficie (alias.)\"",\""example\"":\""aufs Dach – Ouz jumta\""},{\""word\"":\""zum\"",\""meaning\"":\""Uz/crostata (pettine?)\"",\""example\"":\""zum Arzt – Crostata all'arsta\""}]"",""study.tip"":""[\""Ricorda: in + das → ins (dove?, dove?).\"",\""Dove? → ins; dove? → im — questo è il punto di differenza principale!\""]"",""study.important"":""[\""ins = in das, solo con un sostantivo neutro nel caso accusativo (dove?).\"",\""Risponde a dove?, non dove? — movimento, non luogo.\"",\""Per il genere maschile: in den Wald; per il femminile: in die Schule.\"",\""Non confondere: ins Kino gehen (andare al cinema) vs. im Kino sein (essere al cinema).\""]""}","{""lv"":""In • In • Dove?"",""study.translation"":""In • In • Dove?"",""study.explanation"":""[\""Ins è un'abbreviazione della preposizione in e dell'articolo das.\"",\""Pilnā forma: in cravatta (kurp?).\"",\""Lieto ar nekatras dzimtes Laatvārdiem, kad atbild uz jautājumu kurp? —kustība uz iekšu.\"",\""Bieži ar darbības vārdiem: gehen, fahren, kommen, emptyen, stecken.\"",\""Praksē gandrīz vienmēr dito ins, Nevis pilno in das.\""]"",""study.examples"":""[{\""de\"":\""Ich gehe ins Kino.\"",\""lv\"":\""Beh, sì. Tu te ne intendi più di me.\""},{\""de\"":\""Sie geht ins Bett.\"",\""lv\"":\""Viņa iet guēt.\""},{\""de\"":\""Wir fahren ins Ausland.\"",\""lv\"":\""Mēs braucam uz ārzemēm.\""},{\""de\"":\""Komm ins Haus!\"",\""lv\"":\""Nac maja!\""},{\""de\"":\""Er steckt das Geld in den Geldbeutel.\"",\""lv\"":\""Mette i soldi nel portafoglio.\""},{\""de\"":\""Wir gehen ins Museum.\"",\""lv\"":\""Mēs ejam uz muzeju.\""},{\""de\"":\""Sie legt die Blumen ins Wasser.\"",\""lv\"":\""Viņa liek zeedus ūdenī.\""},{\""de\"":\""Fahr bitte ins Zentrum.\"",\""lv\"":\""Lūdzu, brauc uz centru.\""}]"",""study.comparison"":""[{\""word\"":\""ins\"",\""meaning\"":\""Dentro, dove? (Segu.)\"",\""example\"":\""ins Kino – Uz cinema\""},{\""word\"":\""im\"",\""meaning\"":\""Dentro dove? (a chi?)\"",\""example\"":\""im Kino – Cinema\""},{\""word\"":\""in\"",\""meaning\"":\""Iekšā / uz (ar patstāvīgu artikulu)\"",\""example\"":\""in die Stadt – Uz pilsētu\""},{\""word\"":\""aufs\"",\""meaning\"":\""In superficie (alias.)\"",\""example\"":\""aufs Dach – Ouz jumta\""},{\""word\"":\""zum\"",\""meaning\"":\""Uz/crostata (pettine?)\"",\""example\"":\""zum Arzt – Crostata all'arsta\""}]"",""study.tip"":""[\""Ricorda: in + das → ins (dove?, dove?).\"",\""Dove? → ins; dove? → im — questo è il punto di differenza principale!\""]"",""study.important"":""[\""ins = in das, solo con un sostantivo neutro nel caso accusativo (dove?).\"",\""Risponde a dove?, non dove? — movimento, non luogo.\"",\""Per il genere maschile: in den Wald; per il femminile: in die Schule.\"",\""Non confondere: ins Kino gehen (andare al cinema) vs. im Kino sein (essere al cinema).\""]""}","PASS","","WRONG_LANGUAGE_AND_MISTRANSLATION","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","",""
"dad095f4057a9b61","dad095f4057a9b6171f4209ef7f4af0f50ddfc34c0e30e368ef90e22bd33d1bc","DISC-G2-A1-IT-L0015","g2/a1/it|jeder|idx:300|lv|WRONG_LANGUAGE|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","jeder|idx:300","lv","katrs","jeder","","Ogni","Ogni","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"db66238ccb005809","db66238ccb0058099cc290b9d420aeadae97b37fd046d392cb5df628427b6e99","DISC-G2-A1-IT-L0017","g2/a1/it|Bruder|idx:115|lv|TARGET_LANGUAGE|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Bruder|idx:115","lv","brālis","Bruder","","Fratello","Fratello","PASS","","TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"dba9d87e71edae19","dba9d87e71edae191c0339425cde6e2fbead9766a1e312c747b0c68dc80cd1b9","DISC-G2-A1-IT-L0001","g2/a1/it|Heft|idx:273|lv|WRONG_LANGUAGE|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Heft|idx:273","lv","burtnīca","Heft","","Libretto universitario","Libretto universitario","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"dc8b157a6104ffae","dc8b157a6104ffae68713dc1b9ed36385cc354bf2177f7bea47dfcaf150a11dc","DISC-G2-A1-IT-L0002","g2/a1/it|hübsch|idx:288|study.translation, study.explanation, study.examples, study.comparison, study.important|TARGET_LANGUAGE_ERROR|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","hübsch|idx:288","study.translation, study.explanation, study.examples, study.comparison, study.important","glīts","hübsch","","{""study.translation"":""carino"",""study.explanation"":""[\""Idea principale: hübsch significa carino, attraente o simpatico nell'aspetto.\"",\""hübsch spesso descrive l'aspetto di una persona, vestiti, stanza o oggetto.\"",\""Il latviano \\\""jauks\\\"" in alcuni contesti è possibile, ma è troppo ampio come traduzione principale.\"",\""Per il carattere o l'atteggiamento cortese il tedesco di solito usa nett.\""]"",""study.examples"":""[{\""de\"":\""Sie trägt ein hübsches Kleid.\"",\""lv\"":\""Ha un bellissimo vestito.\""},{\""de\"":\""Das Zimmer ist hübsch.\"",\""lv\"":\""La stanza è bella.\""},{\""de\"":\""Das ist ein hübsches Bild.\"",\""lv\"":\""È una bella immagine.\""}]"",""study.comparison"":""[{\""word\"":\""hübsch\"",\""meaning\"":\""carino • attraente nell'aspetto\"",\""example\"":\""Das ist ein hübsches Kleid. – È un vestito carino.\""},{\""word\"":\""schön\"",\""meaning\"":\""bellissimo • piacevole\"",\""example\"":\""Der Garten ist schön. – Il giardino è bellissimo.\""},{\""word\"":\""nett\"",\""meaning\"":\""gentile • cortese\"",\""example\"":\""Sie ist sehr nett. – È molto gentile.\""}]"",""study.important"":""[\""hübsch non è una traduzione universale per \\\""jauks\\\"".\"",\""Per il carattere di una persona o l'atteggiamento cortese di solito è più appropriato nett.\""]""}","{""study.translation"":""carino"",""study.explanation"":""[\""Idea principale: hübsch significa carino, attraente o simpatico nell'aspetto.\"",\""hübsch spesso descrive l'aspetto di una persona, vestiti, stanza o oggetto.\"",\""Il latviano \\\""jauks\\\"" in alcuni contesti è possibile, ma è troppo ampio come traduzione principale.\"",\""Per il carattere o l'atteggiamento cortese il tedesco di solito usa nett.\""]"",""study.examples"":""[{\""de\"":\""Sie trägt ein hübsches Kleid.\"",\""lv\"":\""Ha un bellissimo vestito.\""},{\""de\"":\""Das Zimmer ist hübsch.\"",\""lv\"":\""La stanza è bella.\""},{\""de\"":\""Das ist ein hübsches Bild.\"",\""lv\"":\""È una bella immagine.\""}]"",""study.comparison"":""[{\""word\"":\""hübsch\"",\""meaning\"":\""carino • attraente nell'aspetto\"",\""example\"":\""Das ist ein hübsches Kleid. – È un vestito carino.\""},{\""word\"":\""schön\"",\""meaning\"":\""bellissimo • piacevole\"",\""example\"":\""Der Garten ist schön. – Il giardino è bellissimo.\""},{\""word\"":\""nett\"",\""meaning\"":\""gentile • cortese\"",\""example\"":\""Sie ist sehr nett. – È molto gentile.\""}]"",""study.important"":""[\""hübsch non è una traduzione universale per \\\""jauks\\\"".\"",\""Per il carattere di una persona o l'atteggiamento cortese di solito è più appropriato nett.\""]""}","PASS","","TARGET_LANGUAGE_ERROR","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","",""
