review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note
"9bb2c59341bd12f5","9bb2c59341bd12f58f6ab2f0d962148414b12a596077323b9b9e0540dd6cdeff","DISC-G2-A1-FI-L0002","g2/a1/fi|jung|idx:304|lv; study|SOURCE_LV_ISSUE|gpt-5.6-luna","fi","SRC-LV-949dc868a010054f","crowdin-staging/g2/fi-a1.json","jung|idx:304","lv; study","jauns (par cilvēkiem)","jung","","{""lv"":""Noor (inimeste kohta)"",""study.translation"":""Noor (inimeste kohta)"",""study.explanation"":""[\""Põhiidee: jung tähendab noor vanuse mõttes — kasutatakse inimeste ja loomade, mitte asjade kohta.\"",\""Jung kirjeldab vanust — vastand on alt (vana).\"",\""Eesti keeles on need kaks tähendust eri sõnadega: noor vanuse kohta (jung) ja uus/hiljuti valminud asja kohta (neu).\"",\""Asjade kohta, mis on hiljuti loodud või ostetud, kasutatakse neu, mitte jung.\"",\""Jung kasutatakse ka ülekantud tähenduses: noor põlvkond, noor paar, noored inimesed.\"",\""On olemas ka nimisõna die Jugend (noorsugu, noorus).\""]"",""study.examples"":""[{\""de\"":\""Sie ist noch jung.\"",\""lv\"":\""Ta on veel noor.\""},{\""de\"":\""Der Hund ist jung.\"",\""lv\"":\""Koer on noor.\""},{\""de\"":\""Wir sind noch jung.\"",\""lv\"":\""Me oleme veel noored.\""},{\""de\"":\""Er sieht sehr jung aus.\"",\""lv\"":\""Ta näeb väga noor välja.\""},{\""de\"":\""Das ist ein junges Paar.\"",\""lv\"":\""See on noor paar.\""},{\""de\"":\""Die junge Frau lächelt.\"",\""lv\"":\""Noor naine naeratab.\""},{\""de\"":\""Mein Bruder ist jünger als ich.\"",\""lv\"":\""Minu vend on noorem kui mina.\""}]"",""study.tip"":""[\""jung on iälle (ihmiset, eläimet) — jos puhutaan äskettäin tehdyistä asioista, käytetään neu.\"",\""Vastakohta: jung ↔ alt (nuori ↔ vanha).\""]"",""study.important"":""[\""jung kuvaa ikää, ei asioiden uutuutta.\"",\""Uusille asioille (puhelin, auto, talo) käytetään neu, ei jung.\"",\""Väärin: Mein Handy ist jung. → Oikein: Mein Handy ist neu.\""]""}","{""lv"":""Noor (inimeste kohta)"",""study.translation"":""Noor (inimeste kohta)"",""study.explanation"":""[\""Põhiidee: jung tähendab noor vanuse mõttes — kasutatakse inimeste ja loomade, mitte asjade kohta.\"",\""Jung kirjeldab vanust — vastand on alt (vana).\"",\""Eesti keeles on need kaks tähendust eri sõnadega: noor vanuse kohta (jung) ja uus/hiljuti valminud asja kohta (neu).\"",\""Asjade kohta, mis on hiljuti loodud või ostetud, kasutatakse neu, mitte jung.\"",\""Jung kasutatakse ka ülekantud tähenduses: noor põlvkond, noor paar, noored inimesed.\"",\""On olemas ka nimisõna die Jugend (noorsugu, noorus).\""]"",""study.examples"":""[{\""de\"":\""Sie ist noch jung.\"",\""lv\"":\""Ta on veel noor.\""},{\""de\"":\""Der Hund ist jung.\"",\""lv\"":\""Koer on noor.\""},{\""de\"":\""Wir sind noch jung.\"",\""lv\"":\""Me oleme veel noored.\""},{\""de\"":\""Er sieht sehr jung aus.\"",\""lv\"":\""Ta näeb väga noor välja.\""},{\""de\"":\""Das ist ein junges Paar.\"",\""lv\"":\""See on noor paar.\""},{\""de\"":\""Die junge Frau lächelt.\"",\""lv\"":\""Noor naine naeratab.\""},{\""de\"":\""Mein Bruder ist jünger als ich.\"",\""lv\"":\""Minu vend on noorem kui mina.\""}]"",""study.tip"":""[\""jung on iälle (ihmiset, eläimet) — jos puhutaan äskettäin tehdyistä asioista, käytetään neu.\"",\""Vastakohta: jung ↔ alt (nuori ↔ vanha).\""]"",""study.important"":""[\""jung kuvaa ikää, ei asioiden uutuutta.\"",\""Uusille asioille (puhelin, auto, talo) käytetään neu, ei jung.\"",\""Väärin: Mein Handy ist jung. → Oikein: Mein Handy ist neu.\""]""}","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","",""
"403a6b57e87067e1","403a6b57e87067e16b62750afd70d07c5bfaf73fd616346a3ec70401cfce5fd6","DISC-G2-A1-PL-L0021","g2/a1/pl|Lehrerin|idx:365|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","pl","SRC-LV-979ed924d5456253","crowdin-staging/g2/pl-a1.json","Lehrerin|idx:365","lv","skolotāja","Lehrerin","","Nauczyciel","Nauczyciel","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"a8ad10e0e7250ffb","a8ad10e0e7250ffbfc3d490e81bc2fad3648eeeef6645bff2145b727646f4d73","DISC-G2-A1-DA-L0014","g2/a1/da|Frage|idx:196|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","da","SRC-LV-97a94ef49226804c","crowdin-staging/g2/da-a1.json","Frage|idx:196","lv","jautājums","Frage","","Spørgsmål","Spørgsmål","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"1772b0da4e2fae66","1772b0da4e2fae66af2f545169d3e630c7248c4aa2ec52e099b13ee539a196fa","DISC-G2-A1-ES-L0014","g2/a1/es|Frage|idx:196|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","es","SRC-LV-97a94ef49226804c","crowdin-staging/g2/es-a1.json","Frage|idx:196","lv","jautājums","Frage","","pregunta","pregunta","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"266a3c7b4ad76c16","266a3c7b4ad76c16800a2688487b6cb74394219fa98c1b4b4d2a10db805decb6","DISC-G2-A1-ET-L0014","g2/a1/et|Frage|idx:196|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","et","SRC-LV-97a94ef49226804c","crowdin-staging/g2/et-a1.json","Frage|idx:196","lv","jautājums","Frage","","küsimus","küsimus","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"92a52ec34b6a337b","92a52ec34b6a337bc7ab4dd4c89724f3bc8dfb090d7acaf9fdb386b20b7be344","DISC-G2-A1-FI-L0014","g2/a1/fi|Frage|idx:196|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","fi","SRC-LV-97a94ef49226804c","crowdin-staging/g2/fi-a1.json","Frage|idx:196","lv","jautājums","Frage","","Küsimus","Küsimus","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"be09bfa157841c6e","be09bfa157841c6e8dde9f2111ab0814659b3f7eb9f4a96f3945028c0e1138e8","DISC-G2-A1-FR-L0014","g2/a1/fr|Frage|idx:196|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","fr","SRC-LV-97a94ef49226804c","crowdin-staging/g2/fr-a1.json","Frage|idx:196","lv","jautājums","Frage","","Question","Question","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"b638d01bcd21d956","b638d01bcd21d95682cd2e30748b5f1a322543ebc54a024328cdb248220ef38b","DISC-G2-A1-GR-L0014","g2/a1/gr|Frage|idx:196|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","gr","SRC-LV-97a94ef49226804c","crowdin-staging/g2/gr-a1.json","Frage|idx:196","lv","jautājums","Frage","","Ερώτηση","Ερώτηση","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"696a668d06ef9cc2","696a668d06ef9cc20043ce12a3eecc758756298219ea46380102249bcae12c79","DISC-G2-A1-HU-L0014","g2/a1/hu|Frage|idx:196|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","hu","SRC-LV-97a94ef49226804c","crowdin-staging/g2/hu-a1.json","Frage|idx:196","lv","jautājums","Frage","","Kérdés","Kérdés","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"7ea91e8f2a9f7e3b","7ea91e8f2a9f7e3b50a9731c60458c2c8d3ba5d31a3bca04bb333181523d22f8","DISC-G2-A1-LT-L0014","g2/a1/lt|Frage|idx:196|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","lt","SRC-LV-97a94ef49226804c","crowdin-staging/g2/lt-a1.json","Frage|idx:196","lv","jautājums","Frage","","klausimas","klausimas","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"20947e2eb7aafcc8","20947e2eb7aafcc8c9c5f82b38935ee41e97cbeb07d7decf81a96fa53c2b04ad","DISC-G2-A1-RO-L0014","g2/a1/ro|Frage|idx:196|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","ro","SRC-LV-97a94ef49226804c","crowdin-staging/g2/ro-a1.json","Frage|idx:196","lv","jautājums","Frage","","Întrebare","Întrebare","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"62d4dcc849085105","62d4dcc8490851059fee22dbba80e04e17529726abd5e35e5f6a10de8819601d","DISC-G2-A1-RU-L0014","g2/a1/ru|Frage|idx:196|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","ru","SRC-LV-97a94ef49226804c","crowdin-staging/g2/ru-a1.json","Frage|idx:196","lv","jautājums","Frage","","Вопрос","Вопрос","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"05a94f6e37f1c64d","05a94f6e37f1c64dc2d172c6307c66ee7e453349d8d322d15465a99a57685cf7","DISC-G2-A1-SK-L0014","g2/a1/sk|Frage|idx:196|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sk","SRC-LV-97a94ef49226804c","crowdin-staging/g2/sk-a1.json","Frage|idx:196","lv","jautājums","Frage","","Otázka","Otázka","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"163ec2bc08b82829","163ec2bc08b82829212efec6e96942dd75bbeeb5b8dcf821b7e961a69a2ec535","DISC-G2-A1-SL-L0014","g2/a1/sl|Frage|idx:196|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sl","SRC-LV-97a94ef49226804c","crowdin-staging/g2/sl-a1.json","Frage|idx:196","lv","jautājums","Frage","","vprašanje","vprašanje","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"d3c8404d05141dd7","d3c8404d05141dd729094c1dee9e0abf4cd93ec7f1a49dc16bdea901f6dcd87a","DISC-G2-A1-BS-L0002","g2/a1/bs|Angst|idx:32|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","bs","SRC-LV-97ab2783e134a3f3","crowdin-staging/g2/bs-a1.json","Angst|idx:32","lv","bailes","Angst","","strah","strah","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"cf0628fc901eb96f","cf0628fc901eb96f68c575c33d2676a4cbdce1ac66a799ffad0a04d5e7b074f2","DISC-G2-A1-DA-L0002","g2/a1/da|Angst|idx:32|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","da","SRC-LV-97ab2783e134a3f3","crowdin-staging/g2/da-a1.json","Angst|idx:32","lv","bailes","Angst","","Frygt","Frygt","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"f06b9f121ce754fb","f06b9f121ce754fb60a6149fbc4a98afa2735e6163aa4e00d29150dba515cde5","DISC-G2-A1-ES-L0002","g2/a1/es|Angst|idx:32|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","es","SRC-LV-97ab2783e134a3f3","crowdin-staging/g2/es-a1.json","Angst|idx:32","lv","bailes","Angst","","miedo","miedo","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"bd3d147cfb14acd7","bd3d147cfb14acd76847818272f74c2bcb5547eee59035e99407acb9cd87066d","DISC-G2-A1-ET-L0002","g2/a1/et|Angst|idx:32|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","et","SRC-LV-97ab2783e134a3f3","crowdin-staging/g2/et-a1.json","Angst|idx:32","lv","bailes","Angst","","hirm","hirm","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"c0af7e10e234c573","c0af7e10e234c573f0e9504c62ecccc33d959f8b6b66cd8d41d8bc1d1fd82b30","DISC-G2-A1-FI-L0002","g2/a1/fi|Angst|idx:32|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","fi","SRC-LV-97ab2783e134a3f3","crowdin-staging/g2/fi-a1.json","Angst|idx:32","lv","bailes","Angst","","Hirm","Hirm","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"c3e8e96e558b8d3b","c3e8e96e558b8d3bb3e7c43253968869fff1b2d251449d7b55c91afcff6745de","DISC-G2-A1-MK-L0002","g2/a1/mk|Angst|idx:32|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","mk","SRC-LV-97ab2783e134a3f3","crowdin-staging/g2/mk-a1.json","Angst|idx:32","lv","bailes","Angst","","Страв","Страв","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"90808faa779c54a6","90808faa779c54a6fa867f40d9681208585530ea3c2a17204949f1a71d98b715","DISC-G2-A1-RU-L0002","g2/a1/ru|Angst|idx:32|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","ru","SRC-LV-97ab2783e134a3f3","crowdin-staging/g2/ru-a1.json","Angst|idx:32","lv","bailes","Angst","","Страх","Страх","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"c5ff88ee80eb4c24","c5ff88ee80eb4c243712995a8eca1825e0bd8446207223133071b3a73760a83f","DISC-G2-A1-SK-L0002","g2/a1/sk|Angst|idx:32|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sk","SRC-LV-97ab2783e134a3f3","crowdin-staging/g2/sk-a1.json","Angst|idx:32","lv","bailes","Angst","","Strach","Strach","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"11c612d4cb74c61c","11c612d4cb74c61c79038277e89ebdabd64f2760adbeb7b35a9dd8daf9e87bb8","DISC-G2-A1-SV-L0002","g2/a1/sv|Angst|idx:32|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sv","SRC-LV-97ab2783e134a3f3","crowdin-staging/g2/sv-a1.json","Angst|idx:32","lv","bailes","Angst","","Hirm","Hirm","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"1ca75ce71b2d5cca","1ca75ce71b2d5ccacfb2d893932acc9bfd8e8b458a4623da808ff202c07bded2","DISC-G2-A1-CS-L0007","g2/a1/cs|Kraftwagen|idx:343|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","cs","SRC-LV-97be1b529fd8137a","crowdin-staging/g2/cs-a1.json","Kraftwagen|idx:343","lv","automašīna","Kraftwagen","","Auto","Auto","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"5eeb979283df7506","5eeb979283df75062de627883cb1e3a21a41c940d42c4cbb1d562b1e62061af2","DISC-G2-A1-DA-L0007","g2/a1/da|Kraftwagen|idx:343|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","da","SRC-LV-97be1b529fd8137a","crowdin-staging/g2/da-a1.json","Kraftwagen|idx:343","lv","automašīna","Kraftwagen","","Bil","Bil","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"a12423ef5945e809","a12423ef5945e8090cf73a0e909f0c38aef82a3f85685caef4687cb24a12477c","DISC-G2-A1-EN-L0007","g2/a1/en|Kraftwagen|idx:343|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","en","SRC-LV-97be1b529fd8137a","crowdin-staging/g2/en-a1.json","Kraftwagen|idx:343","lv","automašīna","Kraftwagen","","Car","Car","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"5af2133f30784460","5af2133f30784460dd7d1e7fcef9979edbb44ac9752299892b39f4a9d6c10acc","DISC-G2-A1-ET-L0007","g2/a1/et|Kraftwagen|idx:343|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","et","SRC-LV-97be1b529fd8137a","crowdin-staging/g2/et-a1.json","Kraftwagen|idx:343","lv","automašīna","Kraftwagen","","auto","auto","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"85aba4f1a8737e8d","85aba4f1a8737e8d697909586cc05f8fb681fb06876d203a6f8c16320385b01f","DISC-G2-A1-PL-L0007","g2/a1/pl|Kraftwagen|idx:343|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","pl","SRC-LV-97be1b529fd8137a","crowdin-staging/g2/pl-a1.json","Kraftwagen|idx:343","lv","automašīna","Kraftwagen","","Samochód","Samochód","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"5be824524e7be02a","5be824524e7be02acf42833d034672d70ba66a4f1f548bd2e35596ba946fc795","DISC-G2-A1-CS-L0005","g2/a1/cs|regnen|idx:495|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","cs","SRC-LV-97d8e16f8dbe759c","crowdin-staging/g2/cs-a1.json","regnen|idx:495","lv","līt","regnen","","Pršet","Pršet","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"148c0cafced3b8fd","148c0cafced3b8fd2558c1c6c9e05f202740d546a0979c2cd131c8d62789fafd","DISC-G2-A1-ET-L0005","g2/a1/et|regnen|idx:495|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","et","SRC-LV-97d8e16f8dbe759c","crowdin-staging/g2/et-a1.json","regnen|idx:495","lv","līt","regnen","","vihma sadama","vihma sadama","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"7948e1dcebdd870b","7948e1dcebdd870b740fa476a7a98cc6bb37b6883a9dbd0b5c9c16b4330f5480","DISC-G2-A1-LT-L0005","g2/a1/lt|regnen|idx:495|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","lt","SRC-LV-97d8e16f8dbe759c","crowdin-staging/g2/lt-a1.json","regnen|idx:495","lv","līt","regnen","","lyti","lyti","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"0672cd03782605c0","0672cd03782605c0f8eeeb2887f512b1bee75ad9b838fff8fd6158a47e88f38a","DISC-G2-A1-MK-L0005","g2/a1/mk|regnen|idx:495|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","mk","SRC-LV-97d8e16f8dbe759c","crowdin-staging/g2/mk-a1.json","regnen|idx:495","lv","līt","regnen","","Врне дожд","Врне дожд","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"06759590603ca3ce","06759590603ca3cec74ad38d955f03f39def785819f2be73fb1012573a0a5cc6","DISC-G2-A1-PL-L0005","g2/a1/pl|regnen|idx:495|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","pl","SRC-LV-97d8e16f8dbe759c","crowdin-staging/g2/pl-a1.json","regnen|idx:495","lv","līt","regnen","","Pada deszcz","Pada deszcz","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"8c5ad698bbaa0b80","8c5ad698bbaa0b80b1b951ae6abccfaeb212ddba7d338567e1ac60125f5cd130","DISC-G2-A1-SQ-L0005","g2/a1/sq|regnen|idx:495|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sq","SRC-LV-97d8e16f8dbe759c","crowdin-staging/g2/sq-a1.json","regnen|idx:495","lv","līt","regnen","","Po bie shi!","Po bie shi!","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"6b2afbdc0e1ecc51","6b2afbdc0e1ecc51cfc90c2ca0df328b46ecc1351979885efe019b2058c8b7e0","DISC-G2-A1-DA-L0004","g2/a1/da|im|idx:293|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","da","SRC-LV-9857df8e25f252d0","crowdin-staging/g2/da-a1.json","im|idx:293","lv","iekšā (-ā) • kur?","im","","I • Hvor?","I • Hvor?","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"fb6d305674bba0f5","fb6d305674bba0f532c7ff8ac6124da85a7c609fed2c3205cff0c3eab2f56a05","DISC-G2-A1-PL-L0002","g2/a1/pl|nach|idx:426|lv, study.translation, study.explanation, study.examples.lv|SOURCE_LV_ISSUE|gpt-5.6-luna","pl","SRC-LV-98e7258b3cde3045","crowdin-staging/g2/pl-a1.json","nach|idx:426","lv, study.translation, study.explanation, study.examples.lv","uz • pēc","nach","","{""lv"":""Do • Po"",""study.translation"":""Do • Po"",""study.explanation"":""[\""Główna idea: nach oznacza z miejscami i po czasie lub sekwencji.\"",\""W przypadku miast i krajów bez przedimka nach często oznacza to.\"",\""Z czasem nach oznacza po.\"",\""W wyrażeniu nach Hause oznacza dom.\""]"",""study.examples.lv"":null}","{""lv"":""Do • Po"",""study.translation"":""Do • Po"",""study.explanation"":""[\""Główna idea: nach oznacza z miejscami i po czasie lub sekwencji.\"",\""W przypadku miast i krajów bez przedimka nach często oznacza to.\"",\""Z czasem nach oznacza po.\"",\""W wyrażeniu nach Hause oznacza dom.\""]"",""study.examples.lv"":null}","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","PENDING","","",""
"aaf1da5f7dc9381c","aaf1da5f7dc9381cd51280bd8e4360ef44e1060bfe11b04c71b399b2db16e61d","DISC-G2-A1-EN-L0015","g2/a1/en|Abend|idx:18|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","en","SRC-LV-9928f0c2a91b43b0","crowdin-staging/g2/en-a1.json","Abend|idx:18","lv","vakars","Abend","","Evening","Evening","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"6ea253ba0e47d480","6ea253ba0e47d4808a6693340aa364542981f7b59450b8d6dbdc0de975b880f2","DISC-G2-A1-ET-L0015","g2/a1/et|Abend|idx:18|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","et","SRC-LV-9928f0c2a91b43b0","crowdin-staging/g2/et-a1.json","Abend|idx:18","lv","vakars","Abend","","õhtu","õhtu","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"00553daccf4143f5","00553daccf4143f5c802c93ca2ffe523e11181c9716c70c3ce753d4c250bf772","DISC-G2-A1-GR-L0015","g2/a1/gr|Abend|idx:18|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","gr","SRC-LV-9928f0c2a91b43b0","crowdin-staging/g2/gr-a1.json","Abend|idx:18","lv","vakars","Abend","","Απόγευμα","Απόγευμα","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"69f4a1a9afb9bbdf","69f4a1a9afb9bbdf57411ee024dc126365cc10a1ef0388e47206f39dde5166dc","DISC-G2-A1-HU-L0015","g2/a1/hu|Abend|idx:18|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","hu","SRC-LV-9928f0c2a91b43b0","crowdin-staging/g2/hu-a1.json","Abend|idx:18","lv","vakars","Abend","","Este","Este","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
