review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note
"e95872782910ef59","e95872782910ef5967ca00ebddef0bbd6b8de109c4e7284c0e933b0c196c9702","DISC-G2-A1-SL-L0002","g2/a1/sl|Gemüse|idx:692|lv; study|SOURCE_LV_ISSUE|gpt-5.6-luna","sl","SRC-LV-39f1324e71298b23","crowdin-staging/g2/sl-a1.json","Gemüse|idx:692","lv; study","dārzeņi","Gemüse","","{""lv"":""zelenjava"",""study.translation"":""zelenjava"",""study.explanation"":""[\""Glavna ideja: zelenjava na splošno. Nemščina nima množinske oblike za *die Gemüse.\"",\""das Gemüse v glavnem pomeni: zelenjava skupaj.\"",\""Pogosto značilno: ne v vsakem spolu (samo v ednini).\""]"",""study.examples"":""[{\""de\"":\""Ich esse gern Gemüse.\"",\""lv\"":\""Rada jem zelenjavo.\""},{\""de\"":\""Ich esse gern Gemüse.\"",\""lv\"":\""rada jem zelenjavo.\""},{\""de\"":\""Das Gemüse ist frisch.\"",\""lv\"":\""zelenjava je sveža.\""},{\""de\"":\""Wir kaufen Gemüse auf dem Markt.\"",\""lv\"":\""kupujemo zelenjavo na tržnici.\""},{\""de\"":\""Ich mag Obst und Gemüse.\"",\""lv\"":\""rad imam sadje in zelenjavo.\""},{\""de\"":\""Ich esse Gemüse.\"",\""lv\"":\""Jem zelenjavo.\""}]"",""study.tip"":""[\""das Gemüse = zelenjava\"",\""Uporabite das Gemüse, kadar kontekst ustreza temu pomenu.\""]"",""study.important"":""[\""Napačno je: die Gemüse, die Obsts.\"",\""Nepravilno: die Gemüse → Pravilno: das Gemüse\"",\""das Gemüse = zelenjava (skupaj).\""]""}","{""lv"":""zelenjava"",""study.translation"":""zelenjava"",""study.explanation"":""[\""Glavna ideja: zelenjava na splošno. Nemščina nima množinske oblike za *die Gemüse.\"",\""das Gemüse v glavnem pomeni: zelenjava skupaj.\"",\""Pogosto značilno: ne v vsakem spolu (samo v ednini).\""]"",""study.examples"":""[{\""de\"":\""Ich esse gern Gemüse.\"",\""lv\"":\""Rada jem zelenjavo.\""},{\""de\"":\""Ich esse gern Gemüse.\"",\""lv\"":\""rada jem zelenjavo.\""},{\""de\"":\""Das Gemüse ist frisch.\"",\""lv\"":\""zelenjava je sveža.\""},{\""de\"":\""Wir kaufen Gemüse auf dem Markt.\"",\""lv\"":\""kupujemo zelenjavo na tržnici.\""},{\""de\"":\""Ich mag Obst und Gemüse.\"",\""lv\"":\""rad imam sadje in zelenjavo.\""},{\""de\"":\""Ich esse Gemüse.\"",\""lv\"":\""Jem zelenjavo.\""}]"",""study.tip"":""[\""das Gemüse = zelenjava\"",\""Uporabite das Gemüse, kadar kontekst ustreza temu pomenu.\""]"",""study.important"":""[\""Napačno je: die Gemüse, die Obsts.\"",\""Nepravilno: die Gemüse → Pravilno: das Gemüse\"",\""das Gemüse = zelenjava (skupaj).\""]""}","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","",""
"fb0e3de10b87ffec","fb0e3de10b87ffeccc0a755957d8c5267d771824317d92bd13477d68833aa059","DISC-G2-A1-LT-L0025","g2/a1/lt|anziehen|idx:30|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","lt","SRC-LV-3df241dc51f4ddd9","crowdin-staging/g2/lt-a1.json","anziehen|idx:30","lv","uzvilkt","anziehen","","užsivilkti","užsivilkti","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"b82da7411aed957a","b82da7411aed957a066219261340f7caeb2fd8b99d128a18a61638eea7977e43","DISC-G2-A1-MK-L0025","g2/a1/mk|anziehen|idx:30|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","mk","SRC-LV-3df241dc51f4ddd9","crowdin-staging/g2/mk-a1.json","anziehen|idx:30","lv","uzvilkt","anziehen","","Облечете се","Облечете се","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"882d587ce7f9ed0f","882d587ce7f9ed0f092fcfc5e8ff39c63e6e631cd28ba4e16824e407804eef73","DISC-G2-A1-PL-L0025","g2/a1/pl|anziehen|idx:30|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","pl","SRC-LV-3df241dc51f4ddd9","crowdin-staging/g2/pl-a1.json","anziehen|idx:30","lv","uzvilkt","anziehen","","Włączać","Włączać","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"a41569c4a042144f","a41569c4a042144ffe84aaf931df3da601842e4f7de0c04b91fc6ad627ef2312","DISC-G2-A1-RO-L0025","g2/a1/ro|anziehen|idx:30|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","ro","SRC-LV-3df241dc51f4ddd9","crowdin-staging/g2/ro-a1.json","anziehen|idx:30","lv","uzvilkt","anziehen","","Îmbracă","Îmbracă","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"7dc0a1fb54dfce37","7dc0a1fb54dfce37314691da9cef0e12cfd0c317056dca06af8683d90d218622","DISC-G2-A1-RU-L0025","g2/a1/ru|anziehen|idx:30|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","ru","SRC-LV-3df241dc51f4ddd9","crowdin-staging/g2/ru-a1.json","anziehen|idx:30","lv","uzvilkt","anziehen","","Надевать","Надевать","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"1b814e5bb0c616bb","1b814e5bb0c616bb8e96af5b7797c41c33ef18be7ae1bcc9476efd46c535e2a6","DISC-G2-A1-SL-L0025","g2/a1/sl|anziehen|idx:30|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sl","SRC-LV-3df241dc51f4ddd9","crowdin-staging/g2/sl-a1.json","anziehen|idx:30","lv","uzvilkt","anziehen","","preoblečiti","preoblečiti","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"0ffb3974bcea3ac0","0ffb3974bcea3ac0ce6301ab51064741b9c0cb1c0c6a9d1cbee4e4dc03542239","DISC-G2-A1-UK-L0025","g2/a1/uk|anziehen|idx:30|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","uk","SRC-LV-3df241dc51f4ddd9","crowdin-staging/g2/uk-a1.json","anziehen|idx:30","lv","uzvilkt","anziehen","","надіти","надіти","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"0dd564c645e6f774","0dd564c645e6f77460bf1bfde8e2a6900977f03a15d555f2b3230812852280a3","DISC-G2-A1-ES-L0016","g2/a1/es|Haar|idx:260|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","es","SRC-LV-3e4e58f442cab55e","crowdin-staging/g2/es-a1.json","Haar|idx:260","lv","mats","Haar","","cabello","cabello","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"557e7c702f5e78ed","557e7c702f5e78eddb0a774ab34405e3f5d32a445d357f4d75653eeb48c30a4b","DISC-G2-A1-ET-L0016","g2/a1/et|Haar|idx:260|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","et","SRC-LV-3e4e58f442cab55e","crowdin-staging/g2/et-a1.json","Haar|idx:260","lv","mats","Haar","","juus","juus","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"4a401ff18367e587","4a401ff18367e587b57be49ff4baef5a9fc1db087d866fd6b3ab9e03a1fecf68","DISC-G2-A1-GR-L0016","g2/a1/gr|Haar|idx:260|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","gr","SRC-LV-3e4e58f442cab55e","crowdin-staging/g2/gr-a1.json","Haar|idx:260","lv","mats","Haar","","Χυμός","Χυμός","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"4639800d64e82d8d","4639800d64e82d8db8760210f009bf42d52092dbcc71c63055b28b147c700492","DISC-G2-A1-IS-L0016","g2/a1/is|Haar|idx:260|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","is","SRC-LV-3e4e58f442cab55e","crowdin-staging/g2/is-a1.json","Haar|idx:260","lv","mats","Haar","","Juice","Juice","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"512c94de6e441389","512c94de6e44138932c4e6fd948531303cac74c0e3cacdc29e60a631cdbdf485","DISC-G2-A1-SL-L0014","g2/a1/sl|Haar|idx:260|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sl","SRC-LV-3e4e58f442cab55e","crowdin-staging/g2/sl-a1.json","Haar|idx:260","lv","mats","Haar","","lasje","lasje","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"af9ccace4dfe9e84","af9ccace4dfe9e845019ff5cb9a1dbfd4d76634cbd79eda3eb3857b0bc4b7813","DISC-G2-A1-SV-L0016","g2/a1/sv|Haar|idx:260|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sv","SRC-LV-3e4e58f442cab55e","crowdin-staging/g2/sv-a1.json","Haar|idx:260","lv","mats","Haar","","Juus","Juus","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"c3f0f114bdce99f5","c3f0f114bdce99f54f03fe524ed616c60db4c73f1adc3e1710ec75e1648d0772","DISC-G2-A1-TR-L0016","g2/a1/tr|Haar|idx:260|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","tr","SRC-LV-3e4e58f442cab55e","crowdin-staging/g2/tr-a1.json","Haar|idx:260","lv","mats","Haar","","Saç","Saç","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"1b3aee8faa71ccdb","1b3aee8faa71ccdbacd7ca10c1fed2a6f4b8c8b8d979a1af11ec59d59aff9512","DISC-G2-A1-BG-L0020","g2/a1/bg|wie viel|idx:662|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","bg","SRC-LV-3e4ecaf9b9df1897","crowdin-staging/g2/bg-a1.json","wie viel|idx:662","lv","cik","wie viel","","Колко?","Колко?","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"0984bbcb1ec6d572","0984bbcb1ec6d572f64bb9e97d4a7a1b467fda4bcb1214e9479cf8cf68e1792d","DISC-G2-A1-LT-L0020","g2/a1/lt|wie viel|idx:662|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","lt","SRC-LV-3e4ecaf9b9df1897","crowdin-staging/g2/lt-a1.json","wie viel|idx:662","lv","cik","wie viel","","kiek","kiek","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"6d231e1783c2a54f","6d231e1783c2a54f83838fb9d2a4d39a0bce226803c07e02cbd3d4b98ebee3c3","DISC-G2-A1-NB-L0020","g2/a1/nb|wie viel|idx:662|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","nb","SRC-LV-3e4ecaf9b9df1897","crowdin-staging/g2/nb-a1.json","wie viel|idx:662","lv","cik","wie viel","","Hvor mange","Hvor mange","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"6f8ea4708b860735","6f8ea4708b8607352e35f050f5de098b0f01903a286116232035fbe31289790f","DISC-G2-A1-RO-L0020","g2/a1/ro|wie viel|idx:662|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","ro","SRC-LV-3e4ecaf9b9df1897","crowdin-staging/g2/ro-a1.json","wie viel|idx:662","lv","cik","wie viel","","Cât costă","Cât costă","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"e38637a4e85d477a","e38637a4e85d477ac23401c097cc535b934fe8201872fcb6e5763dfd1a9142ba","DISC-G2-A1-TR-L0020","g2/a1/tr|wie viel|idx:662|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","tr","SRC-LV-3e4ecaf9b9df1897","crowdin-staging/g2/tr-a1.json","wie viel|idx:662","lv","cik","wie viel","","Kaç tane","Kaç tane","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"3b8e34b081fc9970","3b8e34b081fc997062497a00ea67f58807195471b948f1ecd7c937f897e40271","DISC-G2-A1-UK-L0020","g2/a1/uk|wie viel|idx:662|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","uk","SRC-LV-3e4ecaf9b9df1897","crowdin-staging/g2/uk-a1.json","wie viel|idx:662","lv","cik","wie viel","","скільки","скільки","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"b03e83636885ff8d","b03e83636885ff8d3febd6920b2f21e86335c71b83ec65d70b62669f88a6a95a","DISC-G2-A1-DA-L0002","g2/a1/da|über|idx:608|lv; study.* target-language fields|SOURCE_LV_ISSUE|gpt-5.6-luna","da","SRC-LV-3e72bb98729d0f81","crowdin-staging/g2/da-a1.json","über|idx:608","lv; study.* target-language fields","virs • par","über","","{""lv"":""Over • For"",""study.* target-language fields"":null}","{""lv"":""Over • For"",""study.* target-language fields"":null}","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CONFIRMED_FIELD_ABSENT","CONFIRMED_FIELD_ABSENT","PENDING","","",""
"9d5d406ed412f1c0","9d5d406ed412f1c084ac5164bd70d770a93140e474387db6eaf763b16dbea0cb","DISC-G2-A1-BS-L0001","g2/a1/bs|Essen|idx:691|lv, study.explanation, study.examples, study.tip, study.important|SOURCE_LV_ISSUE|gpt-5.6-luna","bs","SRC-LV-3eb0f6751619cf3c","crowdin-staging/g2/bs-a1.json","Essen|idx:691","lv, study.explanation, study.examples, study.tip, study.important","ēdiens • maltīte","Essen","","{""lv"":""hrana"",""study.explanation"":""[\""Glavna ideja: Imenica - hrana ili cijeli obrok.\"",\""Das Essen uglavnom znači: konzumirati hranu.\"",\""Često opisuje: radnju.\"",\""Das Essen uglavnom znači: hrana ili obrok.\"",\""Često opisuje: stvar.\"",\""Essen znači jesti.\"",\""Das Essen može značiti hranu ili obrok općenito.\""]"",""study.examples"":""[{\""de\"":\""Das Essen schmeckt gut.\"",\""lv\"":\""Hrana ima dobar ukus.\""},{\""de\"":\""Was wollt ihr essen?\"",\""lv\"":\""Šta želite jesti?\""},{\""de\"":\""Wir essen um 12 Uhr.\"",\""lv\"":\""Jedemo u 12 sati.\""},{\""de\"":\""Das Essen ist fertig.\"",\""lv\"":\""Hrana je gotova.\""},{\""de\"":\""Das Essen schmeckt sehr gut.\"",\""lv\"":\""Hrana je veoma dobrog ukusa.\""},{\""de\"":\""Das Essen schmeckt gut.\"",\""lv\"":\""Hrana ima dobar ukus.\""}]"",""study.tip"":""[\""Das Essen = jesti\"",\""Koristi das Essen kada kontekst odgovara ovom značenju.\""]"",""study.important"":""[\""Essen je glagol bez člana.\"",\""Das Essen nije isto što i essen.\"",\""Akcija: essen.\"",\""Stvar/obrok: das Essen.\""]""}","{""lv"":""hrana"",""study.explanation"":""[\""Glavna ideja: Imenica - hrana ili cijeli obrok.\"",\""Das Essen uglavnom znači: konzumirati hranu.\"",\""Često opisuje: radnju.\"",\""Das Essen uglavnom znači: hrana ili obrok.\"",\""Često opisuje: stvar.\"",\""Essen znači jesti.\"",\""Das Essen može značiti hranu ili obrok općenito.\""]"",""study.examples"":""[{\""de\"":\""Das Essen schmeckt gut.\"",\""lv\"":\""Hrana ima dobar ukus.\""},{\""de\"":\""Was wollt ihr essen?\"",\""lv\"":\""Šta želite jesti?\""},{\""de\"":\""Wir essen um 12 Uhr.\"",\""lv\"":\""Jedemo u 12 sati.\""},{\""de\"":\""Das Essen ist fertig.\"",\""lv\"":\""Hrana je gotova.\""},{\""de\"":\""Das Essen schmeckt sehr gut.\"",\""lv\"":\""Hrana je veoma dobrog ukusa.\""},{\""de\"":\""Das Essen schmeckt gut.\"",\""lv\"":\""Hrana ima dobar ukus.\""}]"",""study.tip"":""[\""Das Essen = jesti\"",\""Koristi das Essen kada kontekst odgovara ovom značenju.\""]"",""study.important"":""[\""Essen je glagol bez člana.\"",\""Das Essen nije isto što i essen.\"",\""Akcija: essen.\"",\""Stvar/obrok: das Essen.\""]""}","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","",""
"534f3d1c3d7c5e97","534f3d1c3d7c5e97ea44f520649dc2a1e2f8b352acc061723b141c0923c616ad","DISC-G2-A1-CS-L0013","g2/a1/cs|Lampe|idx:350|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","cs","SRC-LV-3eb31974241823f9","crowdin-staging/g2/cs-a1.json","Lampe|idx:350","lv","lampa","Lampe","","Lampa","Lampa","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"937aafc9177677e2","937aafc9177677e2105345ab849399cc7510dd6df4e3efaed6b1fa7215db9947","DISC-G2-A1-DA-L0013","g2/a1/da|Lampe|idx:350|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","da","SRC-LV-3eb31974241823f9","crowdin-staging/g2/da-a1.json","Lampe|idx:350","lv","lampa","Lampe","","Lampe","Lampe","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"18d7ed6a9b4e8752","18d7ed6a9b4e8752c0462b07dd960ddc9ba7c252bf1349fbb5b879d825192e0f","DISC-G2-A1-EN-L0013","g2/a1/en|Lampe|idx:350|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","en","SRC-LV-3eb31974241823f9","crowdin-staging/g2/en-a1.json","Lampe|idx:350","lv","lampa","Lampe","","Lamp","Lamp","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"5d07a65c55937b83","5d07a65c55937b83004f1e66d28bea162b09fcbf5b0f71fd0ec05c86d1a22833","DISC-G2-A1-ET-L0013","g2/a1/et|Lampe|idx:350|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","et","SRC-LV-3eb31974241823f9","crowdin-staging/g2/et-a1.json","Lampe|idx:350","lv","lampa","Lampe","","lamp","lamp","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"c3118901d5d2d939","c3118901d5d2d939a37530a6ce080c1e617f4faa06309bc703aade4083e65f51","DISC-G2-A1-PL-L0013","g2/a1/pl|Lampe|idx:350|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","pl","SRC-LV-3eb31974241823f9","crowdin-staging/g2/pl-a1.json","Lampe|idx:350","lv","lampa","Lampe","","Lampa","Lampa","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"a1fca6654caa0a9b","a1fca6654caa0a9be85577d052378c6ff900b5dc877c332e3b175c44592bb78a","DISC-G2-A1-SQ-L0013","g2/a1/sq|Lampe|idx:350|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sq","SRC-LV-3eb31974241823f9","crowdin-staging/g2/sq-a1.json","Lampe|idx:350","lv","lampa","Lampe","","Flesh!","Flesh!","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"c32bcc5442d10882","c32bcc5442d10882294951a49c48553e831c1b20e9d6d64b65d898cd6e00fc13","DISC-G2-A1-DA-L0002","g2/a1/da|fertig|idx:183|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","da","SRC-LV-3ed3f90b867eb2eb","crowdin-staging/g2/da-a1.json","fertig|idx:183","lv","gatavs","fertig","","Parat","Parat","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"6a7d04b82c34ae21","6a7d04b82c34ae21c769109325240b4a94c11dc0d55fa0a0242f4206157f1f20","DISC-G2-A1-ES-L0002","g2/a1/es|fertig|idx:183|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","es","SRC-LV-3ed3f90b867eb2eb","crowdin-staging/g2/es-a1.json","fertig|idx:183","lv","gatavs","fertig","","listo","listo","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"d0ee9416a2ae8386","d0ee9416a2ae8386c9010999ce2273ace88b3eb1033137dfc6cdefea1db4aadc","DISC-G2-A1-ET-L0002","g2/a1/et|fertig|idx:183|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","et","SRC-LV-3ed3f90b867eb2eb","crowdin-staging/g2/et-a1.json","fertig|idx:183","lv","gatavs","fertig","","valmis","valmis","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"47be3c43f7004376","47be3c43f7004376c020110155382a5b5adcabbc8eb08404fd5c1678eec8a386","DISC-G2-A1-FI-L0002","g2/a1/fi|fertig|idx:183|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","fi","SRC-LV-3ed3f90b867eb2eb","crowdin-staging/g2/fi-a1.json","fertig|idx:183","lv","gatavs","fertig","","Valmis","Valmis","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"4cb4aca2f8d815ea","4cb4aca2f8d815ea81529d0869b006811260a593c5166c8f7e11f294ae781a7c","DISC-G2-A1-FR-L0002","g2/a1/fr|fertig|idx:183|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","fr","SRC-LV-3ed3f90b867eb2eb","crowdin-staging/g2/fr-a1.json","fertig|idx:183","lv","gatavs","fertig","","Prêt","Prêt","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"74968114fdc94df6","74968114fdc94df65227fcf607d9b50dc4a97df9c3e86a961ad8cf8ba75de994","DISC-G2-A1-GR-L0002","g2/a1/gr|fertig|idx:183|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","gr","SRC-LV-3ed3f90b867eb2eb","crowdin-staging/g2/gr-a1.json","fertig|idx:183","lv","gatavs","fertig","","Έτοιμος","Έτοιμος","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"9c9c338ab9cf768e","9c9c338ab9cf768eb9c0908f73e16073c8d3aefb25484606330e047c83673672","DISC-G2-A1-HU-L0002","g2/a1/hu|fertig|idx:183|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","hu","SRC-LV-3ed3f90b867eb2eb","crowdin-staging/g2/hu-a1.json","fertig|idx:183","lv","gatavs","fertig","","Kész","Kész","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"36af3f69bd37f11b","36af3f69bd37f11b31ec03ad80944389372e02a1280b9080fef18683bf4d562b","DISC-G2-A1-LT-L0002","g2/a1/lt|fertig|idx:183|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","lt","SRC-LV-3ed3f90b867eb2eb","crowdin-staging/g2/lt-a1.json","fertig|idx:183","lv","gatavs","fertig","","paruoštas","paruoštas","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"01e68022f04be666","01e68022f04be666241f17d4431a405842c3630568b5d10bcc515afe4383216c","DISC-G2-A1-RO-L0002","g2/a1/ro|fertig|idx:183|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","ro","SRC-LV-3ed3f90b867eb2eb","crowdin-staging/g2/ro-a1.json","fertig|idx:183","lv","gatavs","fertig","","Gata","Gata","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
