review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,owner_status,owner_decision,owner_new,owner_note
"6503109d80389d92","6503109d80389d929630fffdb8d0ed22cc5ebb9466916c90147c86494af7376a","DISC-G2-A1-LT-L0002","g2/a1/lt|laufen|idx:357|lv, study.*|SOURCE_LV_ISSUE|gpt-5.6-luna","lt","SRC-LV-d0fab67c5a0578fc","crowdin-staging/g2/lt-a1.json","laufen|idx:357","lv, study.*","skriet • darboties","laufen","","bėgti • veikti","bėgti • veikti","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"e29d9027a728e514","e29d9027a728e514066d509a564a2455d4fc388460f7542f903ce831d5c787dc","DISC-G2-A1-ET-L0017","g2/a1/et|atmen|idx:47|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","et","SRC-LV-d4ffc557dfc7c93b","crowdin-staging/g2/et-a1.json","atmen|idx:47","lv","elpot","atmen","","hingama","hingama","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"70bc1f580219b8fe","70bc1f580219b8fed44961fdc1d4d8b5e99d2fab688a1c99604aea7dc0ae9d9b","DISC-G2-A1-FI-L0017","g2/a1/fi|atmen|idx:47|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","fi","SRC-LV-d4ffc557dfc7c93b","crowdin-staging/g2/fi-a1.json","atmen|idx:47","lv","elpot","atmen","","Hingama","Hingama","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"08253a971c9ec468","08253a971c9ec468f2f12f75c8795fb90c06b4968443a2caa56e0d24597482ab","DISC-G2-A1-MK-L0017","g2/a1/mk|atmen|idx:47|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","mk","SRC-LV-d4ffc557dfc7c93b","crowdin-staging/g2/mk-a1.json","atmen|idx:47","lv","elpot","atmen","","Дишете","Дишете","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"f19f9003d2be5951","f19f9003d2be5951f726fdecbc9cb63c00aef5754bf6ce844244e9b0247fc752","DISC-G2-A1-RU-L0017","g2/a1/ru|atmen|idx:47|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","ru","SRC-LV-d4ffc557dfc7c93b","crowdin-staging/g2/ru-a1.json","atmen|idx:47","lv","elpot","atmen","","Дышать","Дышать","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"314efb6cc3c44bb8","314efb6cc3c44bb8d958448e9d199b52ba330c5c72b3cb1f620e47c4381c8866","DISC-G2-A1-SK-L0017","g2/a1/sk|atmen|idx:47|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sk","SRC-LV-d4ffc557dfc7c93b","crowdin-staging/g2/sk-a1.json","atmen|idx:47","lv","elpot","atmen","","Dýchajte","Dýchajte","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"5575b055fac568c0","5575b055fac568c03a98966f96025207bc1c2716c128cfa5c4d4f1205ba183b8","DISC-G2-A1-SV-L0017","g2/a1/sv|atmen|idx:47|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sv","SRC-LV-d4ffc557dfc7c93b","crowdin-staging/g2/sv-a1.json","atmen|idx:47","lv","elpot","atmen","","Hingama","Hingama","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"dc445f409ec2cb75","dc445f409ec2cb75edf41794b79457a4a7ae39c503ff11885e3cb2ecaa4ed7ea","DISC-G2-A1-HR-L0005","g2/a1/hr|neu|idx:439|lv, study.translation, study.explanation, study.examples, study.tip, study.important|SOURCE_LV_ISSUE|gpt-5.6-luna","hr","SRC-LV-d50b5247e0895efe","crowdin-staging/g2/hr-a1.json","neu|idx:439","lv, study.translation, study.explanation, study.examples, study.tip, study.important","jauns (par lietām)","neu","","Ново (за нещата)","Ново (за нещата)","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"51a6f3e36aff6039","51a6f3e36aff60391abee72367b491e397aac99857c634b6c240191af9532769","DISC-G2-A1-EN-L0022","g2/a1/en|putzen|idx:487|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","en","SRC-LV-d51658cb7742170a","crowdin-staging/g2/en-a1.json","putzen|idx:487","lv","tīrīt","putzen","","To clean","To clean","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"7b2b14f523068e36","7b2b14f523068e36a217561f2b1e5ef569ed051790db419217e7175675f6d28a","DISC-G2-A1-ET-L0022","g2/a1/et|putzen|idx:487|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","et","SRC-LV-d51658cb7742170a","crowdin-staging/g2/et-a1.json","putzen|idx:487","lv","tīrīt","putzen","","puhastama","puhastama","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"3ab78329591ab946","3ab78329591ab946414cfb17fcff2b9c594a346f691875cb996f311696853081","DISC-G2-A1-FR-L0022","g2/a1/fr|putzen|idx:487|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","fr","SRC-LV-d51658cb7742170a","crowdin-staging/g2/fr-a1.json","putzen|idx:487","lv","tīrīt","putzen","","Pour nettoyer","Pour nettoyer","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"58c406685b785c6d","58c406685b785c6dd039c0bbb471603f63a8060754c21c31fb8a9ee3f30b4203","DISC-G2-A1-HR-L0022","g2/a1/hr|putzen|idx:487|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","hr","SRC-LV-d51658cb7742170a","crowdin-staging/g2/hr-a1.json","putzen|idx:487","lv","tīrīt","putzen","","Чисто","Чисто","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"fe13cbf1ca290ffc","fe13cbf1ca290ffccdb721c543e1869b7cc7ed4da16c4fbb75538b25c318f48c","DISC-G2-A1-HU-L0022","g2/a1/hu|putzen|idx:487|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","hu","SRC-LV-d51658cb7742170a","crowdin-staging/g2/hu-a1.json","putzen|idx:487","lv","tīrīt","putzen","","Tisztítani","Tisztítani","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"440ed9ab4d381a34","440ed9ab4d381a3409aea049d0c81b0ea7c11040a1079adfec453eedc46f049c","DISC-G2-A1-NB-L0022","g2/a1/nb|putzen|idx:487|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","nb","SRC-LV-d51658cb7742170a","crowdin-staging/g2/nb-a1.json","putzen|idx:487","lv","tīrīt","putzen","","Puh-stammen","Puh-stammen","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"c123624adca3a49d","c123624adca3a49dbbb591587ff92273c6082b80aafe06a31b7e4a4ba14d3a96","DISC-G2-A1-NN-L0022","g2/a1/nn|putzen|idx:487|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","nn","SRC-LV-d51658cb7742170a","crowdin-staging/g2/nn-a1.json","putzen|idx:487","lv","tīrīt","putzen","","Puh-stammen","Puh-stammen","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"a4594605c4a5c4c5","a4594605c4a5c4c51e4471c3c32dbe197278ad00db2ae990fc00fe81352d20c5","DISC-G2-A1-RU-L0022","g2/a1/ru|putzen|idx:487|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","ru","SRC-LV-d51658cb7742170a","crowdin-staging/g2/ru-a1.json","putzen|idx:487","lv","tīrīt","putzen","","Чистить","Чистить","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"8c4f6813934db63e","8c4f6813934db63e3a6fbbdcc6b179b3dd12f3703c02643cef5fe6f61f0bb40d","DISC-G2-A1-SK-L0022","g2/a1/sk|putzen|idx:487|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sk","SRC-LV-d51658cb7742170a","crowdin-staging/g2/sk-a1.json","putzen|idx:487","lv","tīrīt","putzen","","Na čistenie","Na čistenie","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"167896f3aaa488ad","167896f3aaa488ad2bf1f6623e40504f536cc0572708e09b2b2f07bb7331dbbc","DISC-G2-A1-SR-L0022","g2/a1/sr|putzen|idx:487|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sr","SRC-LV-d51658cb7742170a","crowdin-staging/g2/sr-a1.json","putzen|idx:487","lv","tīrīt","putzen","","Чисто","Чисто","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"48d149673dcba9fe","48d149673dcba9fe3657c01bd1f9e7e0c1640c8ee0835052e8d741c7aab03068","DISC-G2-A1-SV-L0022","g2/a1/sv|putzen|idx:487|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sv","SRC-LV-d51658cb7742170a","crowdin-staging/g2/sv-a1.json","putzen|idx:487","lv","tīrīt","putzen","","Puhastama","Puhastama","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"1181a022feaedb95","1181a022feaedb9592cc6a30d7aa766c9697b9a890eea87c0ff7fcfd8c85de01","DISC-G2-A1-UK-L0022","g2/a1/uk|putzen|idx:487|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","uk","SRC-LV-d51658cb7742170a","crowdin-staging/g2/uk-a1.json","putzen|idx:487","lv","tīrīt","putzen","","чистити","чистити","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"7321285d2c6184c1","7321285d2c6184c13000fe2db6c9d56d796a83ab9de9e384ddd18bbb3f710415","DISC-G2-A1-HR-L0002","g2/a1/hr|Eis|idx:157|lv; study.translation; study.explanation; study.examples[*].lv; study.comparison; study.important|SOURCE_LV_ISSUE|gpt-5.6-luna","hr","SRC-LV-d5a85ee80febeac4","crowdin-staging/g2/hr-a1.json","Eis|idx:157","lv; study.translation; study.explanation; study.examples[*].lv; study.comparison; study.important","ledus • saldējums","Eis","","","","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","FIELD_NOT_FOUND","PENDING","","",""
"4d7b9e877562a9b4","4d7b9e877562a9b4b542fc9c4ed65895a217e13b3cc0c4ac7a6bf8ca2a3e0e46","DISC-G2-A1-DA-L0008","g2/a1/da|mitnehmen|idx:409|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","da","SRC-LV-d5d419e62e645202","crowdin-staging/g2/da-a1.json","mitnehmen|idx:409","lv","ņemt līdzi","mitnehmen","","Tag med dig","Tag med dig","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"952956df763effd2","952956df763effd25f38dbfbdeed55814d35fc1e3accb3e92a2b2e8d3ec82e79","DISC-G2-A1-EN-L0008","g2/a1/en|mitnehmen|idx:409|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","en","SRC-LV-d5d419e62e645202","crowdin-staging/g2/en-a1.json","mitnehmen|idx:409","lv","ņemt līdzi","mitnehmen","","Take with you","Take with you","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"33b501bca8b8646a","33b501bca8b8646a83c5b973fd20f6e1ebf3b8f77340505328d71a206e7bc2e3","DISC-G2-A1-FR-L0008","g2/a1/fr|mitnehmen|idx:409|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","fr","SRC-LV-d5d419e62e645202","crowdin-staging/g2/fr-a1.json","mitnehmen|idx:409","lv","ņemt līdzi","mitnehmen","","Emportez avec vous","Emportez avec vous","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"cd42ba5ed77a2b59","cd42ba5ed77a2b59ed3505c4376762dc802503519cda333f6b390a65309dc504","DISC-G2-A1-GR-L0008","g2/a1/gr|mitnehmen|idx:409|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","gr","SRC-LV-d5d419e62e645202","crowdin-staging/g2/gr-a1.json","mitnehmen|idx:409","lv","ņemt līdzi","mitnehmen","","Να πάρεις μαζί σου","Να πάρεις μαζί σου","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"2f3697352a6cff11","2f3697352a6cff11851945d2dcf47bc08259e65314f672dfec54133f8894131a","DISC-G2-A1-HU-L0008","g2/a1/hu|mitnehmen|idx:409|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","hu","SRC-LV-d5d419e62e645202","crowdin-staging/g2/hu-a1.json","mitnehmen|idx:409","lv","ņemt līdzi","mitnehmen","","Vigye magával","Vigye magával","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"9f7e5f52d234769c","9f7e5f52d234769c53b0d11da83db40054381ff1edf36c1c5868c9e521263194","DISC-G2-A1-LT-L0008","g2/a1/lt|mitnehmen|idx:409|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","lt","SRC-LV-d5d419e62e645202","crowdin-staging/g2/lt-a1.json","mitnehmen|idx:409","lv","ņemt līdzi","mitnehmen","","paimti su savimi","paimti su savimi","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"520a03eb0aaacbfe","520a03eb0aaacbfeffd01195c871b511c44a9acdbf011cd1edc9dcbb8e01a11b","DISC-G2-A1-MK-L0008","g2/a1/mk|mitnehmen|idx:409|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","mk","SRC-LV-d5d419e62e645202","crowdin-staging/g2/mk-a1.json","mitnehmen|idx:409","lv","ņemt līdzi","mitnehmen","","Земете го со вас","Земете го со вас","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"0014c1fd3feacc3b","0014c1fd3feacc3b35807e53310de900cefbc0e06b376a41d72e634e28629107","DISC-G2-A1-PL-L0008","g2/a1/pl|mitnehmen|idx:409|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","pl","SRC-LV-d5d419e62e645202","crowdin-staging/g2/pl-a1.json","mitnehmen|idx:409","lv","ņemt līdzi","mitnehmen","","Zabrać ze sobą","Zabrać ze sobą","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"53fda1075b4e655e","53fda1075b4e655e9a995ce646fc51823d0a800f780ffe48fe709e77a8712121","DISC-G2-A1-RU-L0008","g2/a1/ru|mitnehmen|idx:409|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","ru","SRC-LV-d5d419e62e645202","crowdin-staging/g2/ru-a1.json","mitnehmen|idx:409","lv","ņemt līdzi","mitnehmen","","Возьми с собой","Возьми с собой","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"e90ac149d01bfd3b","e90ac149d01bfd3b483643a379469a4ff991a5d54f963d91bcfeabe8a4b932cc","DISC-G2-A1-TR-L0008","g2/a1/tr|mitnehmen|idx:409|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","tr","SRC-LV-d5d419e62e645202","crowdin-staging/g2/tr-a1.json","mitnehmen|idx:409","lv","ņemt līdzi","mitnehmen","","Yanına al","Yanına al","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"57a848072810b319","57a848072810b319325b54cc64280db51425b528e79fdc083882395d1bceebb3","DISC-G2-A1-UK-L0008","g2/a1/uk|mitnehmen|idx:409|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","uk","SRC-LV-d5d419e62e645202","crowdin-staging/g2/uk-a1.json","mitnehmen|idx:409","lv","ņemt līdzi","mitnehmen","","взяти з собою","взяти з собою","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"94492b4b78162548","94492b4b781625485a70e678dba6bc5f27d4f9db5b76ff2b8c5a359846f59fc7","DISC-G2-A1-BG-L0003","g2/a1/bg|fünfte|idx:211|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","bg","SRC-LV-d62c3138d27ae19a","crowdin-staging/g2/bg-a1.json","fünfte|idx:211","lv","piektais","fünfte","","Пето","Пето","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"0a9ea7c103fb4860","0a9ea7c103fb48608ea22d7393e35ff081a523231756874439270bfac6037fb7","DISC-G2-A1-BS-L0003","g2/a1/bs|fünfte|idx:211|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","bs","SRC-LV-d62c3138d27ae19a","crowdin-staging/g2/bs-a1.json","fünfte|idx:211","lv","piektais","fünfte","","peti","peti","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"18a24a2c5ab0869e","18a24a2c5ab0869eb49a0e2994033a7fb65dfff996c342a91e9add63f73f258b","DISC-G2-A1-CS-L0003","g2/a1/cs|fünfte|idx:211|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","cs","SRC-LV-d62c3138d27ae19a","crowdin-staging/g2/cs-a1.json","fünfte|idx:211","lv","piektais","fünfte","","Pátý","Pátý","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"173c560016b45338","173c560016b45338fd804f73b3f8d10a8ca21501aa58919592bf01e3bba4c980","DISC-G2-A1-ES-L0003","g2/a1/es|fünfte|idx:211|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","es","SRC-LV-d62c3138d27ae19a","crowdin-staging/g2/es-a1.json","fünfte|idx:211","lv","piektais","fünfte","","quinto","quinto","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"794f0ab82c7f543a","794f0ab82c7f543a7f30f032401ff530e0656115e3340992018b420e1b018268","DISC-G2-A1-IS-L0003","g2/a1/is|fünfte|idx:211|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","is","SRC-LV-d62c3138d27ae19a","crowdin-staging/g2/is-a1.json","fünfte|idx:211","lv","piektais","fünfte","","Viiis","Viiis","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"da6ba8dcfb140884","da6ba8dcfb140884f423987a9e979ffd806d73383f4a7361c82021fe04920e29","DISC-G2-A1-NN-L0003","g2/a1/nn|fünfte|idx:211|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","nn","SRC-LV-d62c3138d27ae19a","crowdin-staging/g2/nn-a1.json","fünfte|idx:211","lv","piektais","fünfte","","Viiis","Viiis","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"6ec0e6be59580418","6ec0e6be59580418836be0d165362e640fb2348129348a8fcbd1c6dcb93a9cc7","DISC-G2-A1-RO-L0003","g2/a1/ro|fünfte|idx:211|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","ro","SRC-LV-d62c3138d27ae19a","crowdin-staging/g2/ro-a1.json","fünfte|idx:211","lv","piektais","fünfte","","Cincilea","Cincilea","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"0c9526ba7b6ac460","0c9526ba7b6ac460287525bd8dccac8ed8bd8b24d74ef3cbe9023a116390dcc4","DISC-G2-A1-SK-L0003","g2/a1/sk|fünfte|idx:211|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sk","SRC-LV-d62c3138d27ae19a","crowdin-staging/g2/sk-a1.json","fünfte|idx:211","lv","piektais","fünfte","","Po piate","Po piate","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"382a421601e6e632","382a421601e6e63252020dbd9229a12fc8924a3d00733951c86dea70172655e8","DISC-G2-A1-UK-L0003","g2/a1/uk|fünfte|idx:211|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","uk","SRC-LV-d62c3138d27ae19a","crowdin-staging/g2/uk-a1.json","fünfte|idx:211","lv","piektais","fünfte","","п'ятий","п'ятий","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"ff8bfa66fba756ba","ff8bfa66fba756ba8a0f01f6ddb77f66e456f392cb49d82926c548ca04e37266","DISC-G2-A1-ES-L0012","g2/a1/es|Gruppe|idx:255|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","es","SRC-LV-d67b36a2fcb9b393","crowdin-staging/g2/es-a1.json","Gruppe|idx:255","lv","grupa","Gruppe","","grupo","grupo","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"29e6d9f3555ebb71","29e6d9f3555ebb716b726271c57bcbe64237641f5699e35b95173b2960e411e0","DISC-G2-A1-ET-L0012","g2/a1/et|Gruppe|idx:255|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","et","SRC-LV-d67b36a2fcb9b393","crowdin-staging/g2/et-a1.json","Gruppe|idx:255","lv","grupa","Gruppe","","grupp","grupp","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"7d9e49dd7cedd77c","7d9e49dd7cedd77caf52224c2aa5aea35f793e607268938f5a1f6b1b8a3e8e5f","DISC-G2-A1-GR-L0012","g2/a1/gr|Gruppe|idx:255|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","gr","SRC-LV-d67b36a2fcb9b393","crowdin-staging/g2/gr-a1.json","Gruppe|idx:255","lv","grupa","Gruppe","","Ομάδα","Ομάδα","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"3ed8f9882a5a171d","3ed8f9882a5a171dd6c0dc1024c6fb965c9e842ee93c1ae3b7f2213604b40e17","DISC-G2-A1-IS-L0012","g2/a1/is|Gruppe|idx:255|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","is","SRC-LV-d67b36a2fcb9b393","crowdin-staging/g2/is-a1.json","Gruppe|idx:255","lv","grupa","Gruppe","","Gruppe","Gruppe","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"fe6d1ff5eda7727b","fe6d1ff5eda7727b4125abf978549d73cc8aab56e22df68785551f0ffd9a7c4a","DISC-G2-A1-SL-L0010","g2/a1/sl|Gruppe|idx:255|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sl","SRC-LV-d67b36a2fcb9b393","crowdin-staging/g2/sl-a1.json","Gruppe|idx:255","lv","grupa","Gruppe","","skupina","skupina","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"c04de671ceac96ea","c04de671ceac96eadf467c6f31d8e55e295ec7c472e526b5cffeccee081a1ecf","DISC-G2-A1-SV-L0012","g2/a1/sv|Gruppe|idx:255|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","sv","SRC-LV-d67b36a2fcb9b393","crowdin-staging/g2/sv-a1.json","Gruppe|idx:255","lv","grupa","Gruppe","","Grupp","Grupp","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"6a7fd0072a726b18","6a7fd0072a726b183187ae95c4adc16d438880e05f2cc9b6f7e9c192a0d70438","DISC-G2-A1-TR-L0012","g2/a1/tr|Gruppe|idx:255|lv|SOURCE_LV_ISSUE|gpt-5.6-luna","tr","SRC-LV-d67b36a2fcb9b393","crowdin-staging/g2/tr-a1.json","Gruppe|idx:255","lv","grupa","Gruppe","","Grup","Grup","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
"fdb13bbb6e495c8b","fdb13bbb6e495c8b4f1fa44a80df25cc5891bc31e6ca1c2da134a3fe62e15664","DISC-G2-A1-BS-L0003","g2/a1/bs|an|idx:12|lv, study.examples, study.comparison|SOURCE_LV_ISSUE|gpt-5.6-luna","bs","SRC-LV-d7bf6359bd0e8bce","crowdin-staging/g2/bs-a1.json","an|idx:12","lv, study.examples, study.comparison","pie","an","","na","na","PASS","","SOURCE_LV_ISSUE","SOURCE_LV_REVIEW_REQUIRED","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","PENDING","","",""
