escalation_batch_id,source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,unresolved_category,owner_status,owner_decision,owner_new,owner_note
"ESC-054","BATCH-114","9f900c1eddff0f9e","9f900c1eddff0f9eee1fbbe686353862834d0024335512553c9f2066b7226176","DISC-G2-A1-NN-L0003","g2/a1/nn|an|idx:12|lv, study.translation, study.explanation, study.examples, study.comparison|LANGUAGE_CONTAMINATION|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","an|idx:12","lv, study.translation, study.explanation, study.examples, study.comparison","pie","an","","{""lv"":""Juures • Peal • Ligi"",""study.translation"":""Juures • Pinna vääres • Server vääres"",""study.explanation"":""Kasutatakse, kui miski asub seina, akna, ukse, gejeu, mereranna või akko muu ääure/pinna kureus."",""study.examples"":""[{\""de\"":\""an der Wand\"",\""lv\"":\""Seina dyllus / not\""},{\""de\"":\""am Fenster\"",\""lv\"":\""Akne rot\""},{\""de\"":\""am Meer\"",\""lv\"":\""Flere ääres\""}]"",""study.comparison"":""[{\""word\"":\""an\"",\""meaning\"":\""Pinna või serva vueras\"",\""example\"":\""an der Wand – Signal\""},{\""word\"":\""auf\"",\""meaning\"":\""Horisontal pinnal\"",\""example\"":\""auf dem Tisch – Lovlig\""},{\""word\"":\""bei\"",\""meaning\"":\""Isiku või koha kureus\"",\""example\"":\""beim Arzt – Lege i medisin\""}]""}","{""lv"":""Juures • Peal • Ligi"",""study.translation"":""Juures • Pinna vääres • Server vääres"",""study.explanation"":""Kasutatakse, kui miski asub seina, akna, ukse, gejeu, mereranna või akko muu ääure/pinna kureus."",""study.examples"":""[{\""de\"":\""an der Wand\"",\""lv\"":\""Seina dyllus / not\""},{\""de\"":\""am Fenster\"",\""lv\"":\""Akne rot\""},{\""de\"":\""am Meer\"",\""lv\"":\""Flere ääres\""}]"",""study.comparison"":""[{\""word\"":\""an\"",\""meaning\"":\""Pinna või serva vueras\"",\""example\"":\""an der Wand – Signal\""},{\""word\"":\""auf\"",\""meaning\"":\""Horisontal pinnal\"",\""example\"":\""auf dem Tisch – Lovlig\""},{\""word\"":\""bei\"",\""meaning\"":\""Isiku või koha kureus\"",\""example\"":\""beim Arzt – Lege i medisin\""}]""}","PASS","","LANGUAGE_CONTAMINATION","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","Individually reviewed nn composite row for “an” (lv, study.translation, study.explanation, study.examples, study.comparison) against Latvian “pie”. Production begins “{""lv"":""Juures • Peal • Ligi"",""study.translation"":""Juures • Pinna vääres • Server vääres"",""study.explanation"":""Kasutatak…”. The row spans several independently editable fields, so one scalar owner_new would be unsafe; keep PENDING until the listed subfields are reviewed and represented separately."
"ESC-054","BATCH-113","365ef4c8ee7a9273","365ef4c8ee7a9273ae139c6a76671ef86f6b229d1541c252eba3a2e94951851a","DISC-G2-A1-NN-L0002","g2/a1/nn|auch|idx:48|study|TARGET_LANGUAGE_ERROR|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","auch|idx:48","study","arī","auch","","{""study.translation"":""Ka"",""study.explanation"":""[\""Põhiidee: Välle sagegasem ja neutrausem \\\""ka\\\"".\"",\""Auch gejätt säyttä: ääää \\\""ka\\\"".\"",\""Sagelie speltab: keipendust.\"",\""Også på det vanligste ordet \\\""ka\\\"".\""]"",""study.examples"":""[{\""de\"":\""Ich komme auch.\"",\""lv\"":\""Ma tulen ka.\""},{\""de\"":\""Sie arbeitet auch hier.\"",\""lv\"":\""Ma tulen ka.\""},{\""de\"":\""Ich wünsche Ihnen auch einen schönen Tag.\"",\""lv\"":\""Ta jobben ka siin.\""}]"",""study.tip"":""[\""auch = òg\"",\""Bruk auch når konteksten samsvarar med denne tydinga.\""]"",""study.important"":""[\""Ich auch wünsche Ihnen nav pareiza vārdu kārtība.\"",\""auch = arī.\"",\""Feil: Ich auch wünsche Ihnen einen schönen Tag.\""]""}","{""study.translation"":""Ka"",""study.explanation"":""[\""Põhiidee: Välle sagegasem ja neutrausem \\\""ka\\\"".\"",\""Auch gejätt säyttä: ääää \\\""ka\\\"".\"",\""Sagelie speltab: keipendust.\"",\""Også på det vanligste ordet \\\""ka\\\"".\""]"",""study.examples"":""[{\""de\"":\""Ich komme auch.\"",\""lv\"":\""Ma tulen ka.\""},{\""de\"":\""Sie arbeitet auch hier.\"",\""lv\"":\""Ma tulen ka.\""},{\""de\"":\""Ich wünsche Ihnen auch einen schönen Tag.\"",\""lv\"":\""Ta jobben ka siin.\""}]"",""study.tip"":""[\""auch = òg\"",\""Bruk auch når konteksten samsvarar med denne tydinga.\""]"",""study.important"":""[\""Ich auch wünsche Ihnen nav pareiza vārdu kārtība.\"",\""auch = arī.\"",\""Feil: Ich auch wünsche Ihnen einen schönen Tag.\""]""}","PASS","","TARGET_LANGUAGE_ERROR","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","Individually reviewed nn composite row for “auch” (study) against Latvian “arī”. Production begins “{""study.translation"":""Ka"",""study.explanation"":""[\""Põhiidee: Välle sagegasem ja neutrausem \\\""ka\\\"".\"",\""Auch gejätt s…”. The row spans several independently editable fields, so one scalar owner_new would be unsafe; keep PENDING until the listed subfields are reviewed and represented separately."
"ESC-054","BATCH-115","bffddb5211ec7ceb","bffddb5211ec7ceb2bd1b8dc3999956393ebe96d8439c346ee3aaa0fb5511380","DISC-G2-A1-NN-L0025","g2/a1/nn|auf dem Boden|idx:58|lv|TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","auf dem Boden|idx:58","lv","uz grīdas","auf dem Boden","","Põrandal","Põrandal","PASS","","TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","På golvet","Individually reviewed nn lemma “auf dem Boden” against Latvian “uz grīdas”: production “Põrandal” is not the required nn gloss; replace this exact lv field with “På golvet”."
"ESC-054","BATCH-114","7379ae777725e7a0","7379ae777725e7a07ff56d5c98127007258e0ace02cdf5314fc461bc8fcbde2c","DISC-G2-A1-NN-L0003","g2/a1/nn|auf|idx:49|study|TARGET_LANGUAGE_ERROR|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","auf|idx:49","study","uz","auf","","{""study.translation"":""Peale"",""study.explanation"":""Kasutatakse sūna sūna mikes mingi koha poole või pinna peale."",""study.examples"":""[{\""de\"":\""Ich stelle das Buch auf den Tisch.\"",\""lv\"":\""Ma panen biibi lauale.\""},{\""de\"":\""Wir fahren auf den Berg.\"",\""lv\"":\""Me säväme mäele.\""},{\""de\"":\""Die Katze springt auf das Sofa.\"",\""lv\"":\""Kass hüppab diivanile.\""}]"",""study.comparison"":""[{\""word\"":\""auf\"",\""meaning\"":\""Peale (pinnale või ölspoole)\"",\""example\"":\""Ich stelle das Glas auf den Tisch. – Ma panen klaasi lauale.\""},{\""word\"":\""an\"",\""meaning\"":\""Juures (vertikal pinne)\"",\""example\"":\""Ich hänge das Bild an die Wand. – Ma riputan pildi seinela.\""},{\""word\"":\""in\"",\""meaning\"":\""Vi ses\"",\""example\"":\""Ich lege das Buch in die Tasche. – Ma panen kibi kotti.\""}]"",""study.tip"":""{\""text\"":\""Atceries: uz virsmas/augšā → auf.\""}"",""study.important"":""[\""auf er ikkje berre \\\""på\\\"". Det betyr ofte rørsle eller å vere på ei overflate/toppen.\"",\""Hvis noko er ved ei loddrett overflate, brukar ein ofte an; hvis det er inni, brukar ein in.\""]""}","{""study.translation"":""Peale"",""study.explanation"":""Kasutatakse sūna sūna mikes mingi koha poole või pinna peale."",""study.examples"":""[{\""de\"":\""Ich stelle das Buch auf den Tisch.\"",\""lv\"":\""Ma panen biibi lauale.\""},{\""de\"":\""Wir fahren auf den Berg.\"",\""lv\"":\""Me säväme mäele.\""},{\""de\"":\""Die Katze springt auf das Sofa.\"",\""lv\"":\""Kass hüppab diivanile.\""}]"",""study.comparison"":""[{\""word\"":\""auf\"",\""meaning\"":\""Peale (pinnale või ölspoole)\"",\""example\"":\""Ich stelle das Glas auf den Tisch. – Ma panen klaasi lauale.\""},{\""word\"":\""an\"",\""meaning\"":\""Juures (vertikal pinne)\"",\""example\"":\""Ich hänge das Bild an die Wand. – Ma riputan pildi seinela.\""},{\""word\"":\""in\"",\""meaning\"":\""Vi ses\"",\""example\"":\""Ich lege das Buch in die Tasche. – Ma panen kibi kotti.\""}]"",""study.tip"":""{\""text\"":\""Atceries: uz virsmas/augšā → auf.\""}"",""study.important"":""[\""auf er ikkje berre \\\""på\\\"". Det betyr ofte rørsle eller å vere på ei overflate/toppen.\"",\""Hvis noko er ved ei loddrett overflate, brukar ein ofte an; hvis det er inni, brukar ein in.\""]""}","PASS","","TARGET_LANGUAGE_ERROR","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","Individually reviewed nn composite row for “auf” (study) against Latvian “uz”. Production begins “{""study.translation"":""Peale"",""study.explanation"":""Kasutatakse sūna sūna mikes mingi koha poole või pinna peale."",""study…”. The row spans several independently editable fields, so one scalar owner_new would be unsafe; keep PENDING until the listed subfields are reviewed and represented separately."
"ESC-054","BATCH-112","012ad9a553ce39b2","012ad9a553ce39b229c1c6747d6a97772342e7427ff12df28444434e4935183b","DISC-G2-A1-NN-L0018","g2/a1/nn|aufmachen|idx:50|lv|TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","aufmachen|idx:50","lv","atvērt","aufmachen","","Avama","Avama","PASS","","TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","Opne","Individually reviewed nn lemma “aufmachen” against Latvian “atvērt”: production “Avama” is not the required nn gloss; replace this exact lv field with “Opne”."
"ESC-054","BATCH-115","d318c62232d7660c","d318c62232d7660cd717517b12db63d67c153acadd784a48d3e1b5d6efcbbd24","DISC-G2-A1-NN-L0019","g2/a1/nn|aufpassen|idx:51|lv|TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","aufpassen|idx:51","lv","uzmanīties","aufpassen","","Ettevaatlik olema","Ettevaatlik olema","PASS","","TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","Passe på","Individually reviewed nn lemma “aufpassen” against Latvian “uzmanīties”: production “Ettevaatlik olema” is not the required nn gloss; replace this exact lv field with “Passe på”."
"ESC-054","BATCH-115","df80043b93cc7224","df80043b93cc7224328637694b8955f0ba98925bf90411d2d1ce1ed026d7af9b","DISC-G2-A1-NN-L0005","g2/a1/nn|aufs|idx:60|study|TARGET_LANGUAGE_ERROR|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","aufs|idx:60","study","uz","aufs","","{""study.translation"":""Peale • Otsa • Kuhu?"",""study.explanation"":""[\""Aufs on eessõna auf ja artikli das lühend.\"",\""Täisform: auf das (akkusativ).\"",\""Kasutatakse, kui taksi vejde suunda kindla asja või pinna poole — västät säusulele kuhu?\"",\""Ofte brukt til koos bevegelse: peale ronima, istuma, asetama, millegi peale judma.\"",\""Kõnekeeles ja igapäueelus brukes nesten alati aufs, mitte täisvormi auf das.\""]"",""study.examples"":""[{\""de\"":\""Ich gehe aufs Dach.\"",\""lv\"":\""Ma þen katusele.\""},{\""de\"":\""Sie setzt sich aufs Sofa.\"",\""lv\"":\""Ta istub diivanile.\""},{\""de\"":\""Wir fahren aufs Land.\"",\""lv\"":\""Me säwäme maale.\""},{\""de\"":\""Stell die Tasche aufs Bett.\"",\""lv\"":\""Panel kott voodile.\""},{\""de\"":\""Er springt aufs Pferd.\"",\""lv\"":\""Ta ronib hobuse selga.\""},{\""de\"":\""Leg das Buch aufs Regal.\"",\""lv\"":\""Panel raamat riiulile.\""},{\""de\"":\""Komm schnell aufs Boot!\"",\""lv\"":\""Kom igjen snart!\""},{\""de\"":\""Wir gehen aufs Fest.\"",\""lv\"":\""Me ähme peole.\""}]"",""study.comparison"":""[{\""word\"":\""aufs\"",\""meaning\"":\""Kindlale asjale (Akk.)\"",\""example\"":\""aufs Dach – Kattesele\""},{\""word\"":\""auf\"",\""meaning\"":\""Pinnale või ölspoole\"",\""example\"":\""auf den Tisch – Lovlig\""},{\""word\"":\""an\"",\""meaning\"":\""Vertikal rot\"",\""example\"":\""an die Wand – Signal\""},{\""word\"":\""ins\"",\""meaning\"":\""Sissy (ruumi sisse)\"",\""example\"":\""ins Zimmer – Hane\""},{\""word\"":\""zum\"",\""meaning\"":\""-sse / sse (dativ)\"",\""example\"":\""zum Arzt – Lege i medisin\""}]"",""study.tip"":""[\""Hugs: auf + das → aufs (kvar?, kvar?).\"",\""Sarunvalodā gandrīz nekad nesaka pilno auf das — lieto aufs.\""]"",""study.important"":""[\""aufs = auf das, berre med eit nøytraltkjønn substantiv i akkusativ kvar? form.\"",\""Svarar på kvar? — rørsle til ei konkret stad eller overflate.\"",\""På horisontale overflater brukar ein ofte auf den, ikkje aufs.\"",\""Ikkje forveksla med an (ved veggen) eller ins (inni rommet).\""]""}","{""study.translation"":""Peale • Otsa • Kuhu?"",""study.explanation"":""[\""Aufs on eessõna auf ja artikli das lühend.\"",\""Täisform: auf das (akkusativ).\"",\""Kasutatakse, kui taksi vejde suunda kindla asja või pinna poole — västät säusulele kuhu?\"",\""Ofte brukt til koos bevegelse: peale ronima, istuma, asetama, millegi peale judma.\"",\""Kõnekeeles ja igapäueelus brukes nesten alati aufs, mitte täisvormi auf das.\""]"",""study.examples"":""[{\""de\"":\""Ich gehe aufs Dach.\"",\""lv\"":\""Ma þen katusele.\""},{\""de\"":\""Sie setzt sich aufs Sofa.\"",\""lv\"":\""Ta istub diivanile.\""},{\""de\"":\""Wir fahren aufs Land.\"",\""lv\"":\""Me säwäme maale.\""},{\""de\"":\""Stell die Tasche aufs Bett.\"",\""lv\"":\""Panel kott voodile.\""},{\""de\"":\""Er springt aufs Pferd.\"",\""lv\"":\""Ta ronib hobuse selga.\""},{\""de\"":\""Leg das Buch aufs Regal.\"",\""lv\"":\""Panel raamat riiulile.\""},{\""de\"":\""Komm schnell aufs Boot!\"",\""lv\"":\""Kom igjen snart!\""},{\""de\"":\""Wir gehen aufs Fest.\"",\""lv\"":\""Me ähme peole.\""}]"",""study.comparison"":""[{\""word\"":\""aufs\"",\""meaning\"":\""Kindlale asjale (Akk.)\"",\""example\"":\""aufs Dach – Kattesele\""},{\""word\"":\""auf\"",\""meaning\"":\""Pinnale või ölspoole\"",\""example\"":\""auf den Tisch – Lovlig\""},{\""word\"":\""an\"",\""meaning\"":\""Vertikal rot\"",\""example\"":\""an die Wand – Signal\""},{\""word\"":\""ins\"",\""meaning\"":\""Sissy (ruumi sisse)\"",\""example\"":\""ins Zimmer – Hane\""},{\""word\"":\""zum\"",\""meaning\"":\""-sse / sse (dativ)\"",\""example\"":\""zum Arzt – Lege i medisin\""}]"",""study.tip"":""[\""Hugs: auf + das → aufs (kvar?, kvar?).\"",\""Sarunvalodā gandrīz nekad nesaka pilno auf das — lieto aufs.\""]"",""study.important"":""[\""aufs = auf das, berre med eit nøytraltkjønn substantiv i akkusativ kvar? form.\"",\""Svarar på kvar? — rørsle til ei konkret stad eller overflate.\"",\""På horisontale overflater brukar ein ofte auf den, ikkje aufs.\"",\""Ikkje forveksla med an (ved veggen) eller ins (inni rommet).\""]""}","PASS","","TARGET_LANGUAGE_ERROR","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","Individually reviewed nn composite row for “aufs” (study) against Latvian “uz”. Production begins “{""study.translation"":""Peale • Otsa • Kuhu?"",""study.explanation"":""[\""Aufs on eessõna auf ja artikli das lühend.\"",\""Täis…”. The row spans several independently editable fields, so one scalar owner_new would be unsafe; keep PENDING until the listed subfields are reviewed and represented separately."
"ESC-054","BATCH-115","c54c37c059e99623","c54c37c059e996238ae06cfdb856bf4c3433e0d9f7f2d710492e023f10afd097","DISC-G2-A1-NN-L0020","g2/a1/nn|aufstehen|idx:52|lv|TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","aufstehen|idx:52","lv","piecelties","aufstehen","","Püsti nousma","Püsti nousma","PASS","","TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","Stå opp","Individually reviewed nn lemma “aufstehen” against Latvian “piecelties”: production “Püsti nousma” is not the required nn gloss; replace this exact lv field with “Stå opp”."
"ESC-054","BATCH-114","9f3acbdec2b93ff1","9f3acbdec2b93ff1c015571191c108ccccce64b658eefde5e8075a60865863c6","DISC-G2-A1-NN-L0021","g2/a1/nn|aufwärts|idx:53|lv|TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","aufwärts|idx:53","lv","uz augšu","aufwärts","","Ülespoole","Ülespoole","PASS","","TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","Oppover","Individually reviewed nn lemma “aufwärts” against Latvian “uz augšu”: production “Ülespoole” is not the required nn gloss; replace this exact lv field with “Oppover”."
"ESC-054","BATCH-112","28dd7de7afc2ade3","28dd7de7afc2ade32e7f9c1558b91fa3d805a9369ec8ff99943931bd84e8615e","DISC-G2-A1-NN-L0022","g2/a1/nn|Auge|idx:54|lv|TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Auge|idx:54","lv","acs","Auge","","Silm","Silm","PASS","","TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","Auge","Individually reviewed nn lemma “Auge” against Latvian “acs”: production “Silm” is not the required nn gloss; replace this exact lv field with “Auge”."
"ESC-054","BATCH-174","e8c9b0fa45f95df2","e8c9b0fa45f95df204082810be1c558881d51f03f4dbb5353acc0af5c5bb42ed","DISC-G2-A1-NN-L0023","g2/a1/nn|Augenblick|idx:55|lv|MISTRANSLATION|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Augenblick|idx:55","lv","acumirklis","Augenblick","","Varm","Varm","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","SEMANTIC_MEANING_REVIEW_REQUIRED","DECIDED","LABOT","Augneblink","Individually reviewed nn lemma “Augenblick” against Latvian “acumirklis”: production “Varm” is not the required nn gloss; replace this exact lv field with “Augneblink”."
"ESC-054","BATCH-174","a6a3c9b33e90a833","a6a3c9b33e90a833602a79102a429c977cb1c9e746d669afe4de23a483f4485c","DISC-G2-A1-NN-L0003","g2/a1/nn|Augenfarbe|idx:62|lv|TRANSLATION_ERROR|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Augenfarbe|idx:62","lv","acu krāsa","Augenfarbe","","Silmed sving","Silmed sving","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","SEMANTIC_MEANING_REVIEW_REQUIRED","DECIDED","LABOT","Augefarge","Individually reviewed nn lemma “Augenfarbe” against Latvian “acu krāsa”: production “Silmed sving” is not the required nn gloss; replace this exact lv field with “Augefarge”."
"ESC-054","BATCH-113","366c57a282a7e11f","366c57a282a7e11f8ee0037e3946b127cf827f4498039f1b7277329be50c4753","DISC-G2-A1-NN-L0024","g2/a1/nn|August|idx:56|lv|TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","August|idx:56","lv","augusts","August","","August","August","PASS","","TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","Individually reviewed nn lemma “August” against Latvian “augusts”: production “August” is the same verified nn lexical form “August”; no correction is needed."
"ESC-054","BATCH-114","8f521da862399120","8f521da86239912091b56a3731f18c9c659a203a18cdf162c46cf1bda6abf53a","DISC-G2-A1-NN-L0004","g2/a1/nn|aus|idx:57|study|TARGET_LANGUAGE_ERROR|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","aus|idx:57","study","no","aus","","{""study.translation"":""-st • Velg"",""study.explanation"":""Kasutatakse, kui miski tulb seestaamt, tulb velge või utstab pakurisile."",""study.examples"":""[{\""de\"":\""Ich komme aus Deutschland.\"",\""lv\"":\""Ma olen Samsaalt.\""},{\""de\"":\""Er geht aus dem Haus.\"",\""lv\"":\""Ta majast majast velg.\""},{\""de\"":\""Ich nehme das Buch aus der Tasche.\"",\""lv\"":\""Ma vőn bőbő kotist velge.\""}]"",""study.comparison"":""[{\""word\"":\""aus\"",\""meaning\"":\""Seest, seest velg\"",\""example\"":\""aus dem Haus – Mest sannsynlig\""},{\""word\"":\""von\"",\""meaning\"":\""Iskald, kald kald, pinnekald\"",\""example\"":\""von meinem Freund – Min venn\""},{\""word\"":\""ab\"",\""meaning\"":\""Alates punkst või ajast\"",\""example\"":\""ab Montag – God påske\""}]"",""study.tip"":""{\""text\"":\""Atceries: ārā no iekšienes → aus.\""}"",""study.important"":""[\""aus viser vanleg rørsle ut frå innsida eller opphav.\"",\""Hvis det gjeld berre startpunktet i tid eller stad, brukar ein ofte ab.\""]""}","{""study.translation"":""-st • Velg"",""study.explanation"":""Kasutatakse, kui miski tulb seestaamt, tulb velge või utstab pakurisile."",""study.examples"":""[{\""de\"":\""Ich komme aus Deutschland.\"",\""lv\"":\""Ma olen Samsaalt.\""},{\""de\"":\""Er geht aus dem Haus.\"",\""lv\"":\""Ta majast majast velg.\""},{\""de\"":\""Ich nehme das Buch aus der Tasche.\"",\""lv\"":\""Ma vőn bőbő kotist velge.\""}]"",""study.comparison"":""[{\""word\"":\""aus\"",\""meaning\"":\""Seest, seest velg\"",\""example\"":\""aus dem Haus – Mest sannsynlig\""},{\""word\"":\""von\"",\""meaning\"":\""Iskald, kald kald, pinnekald\"",\""example\"":\""von meinem Freund – Min venn\""},{\""word\"":\""ab\"",\""meaning\"":\""Alates punkst või ajast\"",\""example\"":\""ab Montag – God påske\""}]"",""study.tip"":""{\""text\"":\""Atceries: ārā no iekšienes → aus.\""}"",""study.important"":""[\""aus viser vanleg rørsle ut frå innsida eller opphav.\"",\""Hvis det gjeld berre startpunktet i tid eller stad, brukar ein ofte ab.\""]""}","PASS","","TARGET_LANGUAGE_ERROR","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","Individually reviewed nn composite row for “aus” (study) against Latvian “no”. Production begins “{""study.translation"":""-st • Velg"",""study.explanation"":""Kasutatakse, kui miski tulb seestaamt, tulb velge või utstab pak…”. The row spans several independently editable fields, so one scalar owner_new would be unsafe; keep PENDING until the listed subfields are reviewed and represented separately."
"ESC-054","BATCH-112","0515cc6bcd65eaca","0515cc6bcd65eacacd81173b2ce458fe04b0e74bd43964b27cfc13129d5d98a7","DISC-G2-A1-NN-L0004","g2/a1/nn|Auto|idx:63|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Auto|idx:63","lv","automašīna","Auto","","Bil","Bil","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","Individually reviewed nn lemma “Auto” against Latvian “automašīna”: production “Bil” is the same verified nn lexical form “Bil”; no correction is needed."
