escalation_batch_id,source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,unresolved_category,owner_status,owner_decision,owner_new,owner_note
"ESC-063","BATCH-120","51a80a7531809d2b","51a80a7531809d2bc58214311bbb107c5420bfb78cc449477b5dfd78aadad78b","DISC-G2-A1-PT-L0005","g2/a1/pt|bis|idx:91|lv, study.translation, study.examples, study.comparison|TARGET_LANGUAGE_CONTAMINATION|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","bis|idx:91","lv, study.translation, study.examples, study.comparison","līdz","bis","","{""lv"":""Lidz"",""study.translation"":""Lidz"",""study.examples"":""[{\""de\"":\""Ich warte bis zu deiner Ankunft.\"",\""lv\"":\""É gaidu līdz tavai ierašanās.\""},{\""de\"":\""Bleib hier, bis ich zurückkomme.\"",\""lv\"":\""Paliec šeit, līdz é atgriezīšos.\""},{\""de\"":\""Ich lerne Deutsch bis zum Abend.\"",\""lv\"":\""Eu estudo alemão até a noite.\""},{\""de\"":\""Bis jetzt habe ich nichts verstanden.\"",\""lv\"":\""Ok... acho que isso não vai funcionar.\""}]"",""study.comparison"":""[{\""word\"":\""bis\"",\""meaning\"":\""Lidz (laika punkta sasniegšanai)\"",\""example\"":\""Ich bleibe bis morgen. – A partida é às 18h.\""},{\""word\"":\""bis zu\"",\""meaning\"":\""Lidz (lidz noteiktam laikam)\"",\""example\"":\""bis zum Bahnhof – É strādāju no 9 lidz 17.\""},{\""word\"":\""bis jetzt\"",\""meaning\"":\""Līdz tam, kamēr\"",\""example\"":\""Bis jetzt habe ich nichts verstanden. – É gaidu, lidz tu atnāksi.\""},{\""word\"":\""bis jetzt\"",\""meaning\"":\""Līdz šim, līdz šai dienai\"",\""example\"":\""Bis jetzt ist alles gut. – Līdz šim viveu ir labi.\""}]""}","{""lv"":""Lidz"",""study.translation"":""Lidz"",""study.examples"":""[{\""de\"":\""Ich warte bis zu deiner Ankunft.\"",\""lv\"":\""É gaidu līdz tavai ierašanās.\""},{\""de\"":\""Bleib hier, bis ich zurückkomme.\"",\""lv\"":\""Paliec šeit, līdz é atgriezīšos.\""},{\""de\"":\""Ich lerne Deutsch bis zum Abend.\"",\""lv\"":\""Eu estudo alemão até a noite.\""},{\""de\"":\""Bis jetzt habe ich nichts verstanden.\"",\""lv\"":\""Ok... acho que isso não vai funcionar.\""}]"",""study.comparison"":""[{\""word\"":\""bis\"",\""meaning\"":\""Lidz (laika punkta sasniegšanai)\"",\""example\"":\""Ich bleibe bis morgen. – A partida é às 18h.\""},{\""word\"":\""bis zu\"",\""meaning\"":\""Lidz (lidz noteiktam laikam)\"",\""example\"":\""bis zum Bahnhof – É strādāju no 9 lidz 17.\""},{\""word\"":\""bis jetzt\"",\""meaning\"":\""Līdz tam, kamēr\"",\""example\"":\""Bis jetzt habe ich nichts verstanden. – É gaidu, lidz tu atnāksi.\""},{\""word\"":\""bis jetzt\"",\""meaning\"":\""Līdz šim, līdz šai dienai\"",\""example\"":\""Bis jetzt ist alles gut. – Līdz šim viveu ir labi.\""}]""}","PASS","","TARGET_LANGUAGE_CONTAMINATION","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=pt field=lv, study.translation, study.examples, study.comparison composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-063","BATCH-190","91f28480ee4cbed8","91f28480ee4cbed8792502e9e8609a886284f114b01660a4ebe8a2dcd8875181","DISC-G2-A1-PT-L0018","g2/a1/pt|Gesundheit|idx:238|lv|ORTHOGRAPHY|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","Gesundheit|idx:238","lv","veselība","Gesundheit","","Veseliba","Veseliba","PASS","","ORTHOGRAPHY","ORTHOGRAPHY_SPELLING_OR_DIACRITICS","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","ORTHOGRAPHY_REVIEW_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: ORTHOGRAPHY_REVIEW_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=ORTHOGRAPHY_SPELLING_OR_DIACRITICS lang=pt field=lv"
"ESC-063","BATCH-177","bd6c818a14a8f1fa","bd6c818a14a8f1facd7a4fc94768aaa528d21503ef876bd2c996b6b7c24571ef","DISC-G2-A1-PT-L0002","g2/a1/pt|gleich|idx:243|lv/study|TRANSLATION_ERROR|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","gleich|idx:243","lv/study","tūlīt","gleich","","{""lv"":""Tūlīt • Vienads"",""study.translation"":""Tūlīt • Vienads"",""study.explanation"":""[\""Adestramento Galvenā: gleich laika ziņā nozīmē tūlīt, salīdzinājumā nozīmē vienāds.\"",\""Quando chegar a hora, gleich = imediatamente/assim que (Ich komme gleich. = irei imediatamente).\"",\""Sim, runa ir de salīdzinājumu, igual a = vienāds/tāds pats (mesma cor = vienāda krāsa).\"",\""Gleich var Laatot arī kā prievārdu ar datīvu, nozīmē tāpat kā (gleich mir = tāpat kā man).\""]"",""study.examples"":""[{\""de\"":\""Ich komme gleich.\"",\""lv\"":\""É tūlīt nāku.\""},{\""de\"":\""Wir haben die gleiche Farbe.\"",\""lv\"":\""Temos a mesma cor.\""},{\""de\"":\""Das Essen ist gleich fertig.\"",\""lv\"":\""A comida estará pronta em breve.\""},{\""de\"":\""Beide Wege sind gleich lang.\"",\""lv\"":\""Abi ceųi ir vienādi gari.\""},{\""de\"":\""Bis gleich!\"",\""lv\"":\""Lidz tulit!\""},{\""de\"":\""Sie sind gleich groß.\"",\""lv\"":\""Você está no lugar certo.\""}]"",""study.tip"":""[\""Sobre tempo (em breve) → imediatamente.\"",\""Sobre comparação (o mesmo) → igual.\""]"",""study.important"":""[\""gleich = imediatamente (tempo) OU igual (comparação).\"",\""Bis gleich! = līdz tūlīt! — ierasta atvadu frāze.\""]""}","{""lv"":""Tūlīt • Vienads"",""study.translation"":""Tūlīt • Vienads"",""study.explanation"":""[\""Adestramento Galvenā: gleich laika ziņā nozīmē tūlīt, salīdzinājumā nozīmē vienāds.\"",\""Quando chegar a hora, gleich = imediatamente/assim que (Ich komme gleich. = irei imediatamente).\"",\""Sim, runa ir de salīdzinājumu, igual a = vienāds/tāds pats (mesma cor = vienāda krāsa).\"",\""Gleich var Laatot arī kā prievārdu ar datīvu, nozīmē tāpat kā (gleich mir = tāpat kā man).\""]"",""study.examples"":""[{\""de\"":\""Ich komme gleich.\"",\""lv\"":\""É tūlīt nāku.\""},{\""de\"":\""Wir haben die gleiche Farbe.\"",\""lv\"":\""Temos a mesma cor.\""},{\""de\"":\""Das Essen ist gleich fertig.\"",\""lv\"":\""A comida estará pronta em breve.\""},{\""de\"":\""Beide Wege sind gleich lang.\"",\""lv\"":\""Abi ceųi ir vienādi gari.\""},{\""de\"":\""Bis gleich!\"",\""lv\"":\""Lidz tulit!\""},{\""de\"":\""Sie sind gleich groß.\"",\""lv\"":\""Você está no lugar certo.\""}]"",""study.tip"":""[\""Sobre tempo (em breve) → imediatamente.\"",\""Sobre comparação (o mesmo) → igual.\""]"",""study.important"":""[\""gleich = imediatamente (tempo) OU igual (comparação).\"",\""Bis gleich! = līdz tūlīt! — ierasta atvadu frāze.\""]""}","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=SEMANTIC_OR_MEANING_ERROR lang=pt field=lv/study composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-063","BATCH-190","9780f707f807f8f1","9780f707f807f8f16fb06acc3cb26c6d365be3224be87bdfa22a31bb7ab26b13","DISC-G2-A1-PT-L0003","g2/a1/pt|glücklich|idx:245|lv|ORTHOGRAPHY|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","glücklich|idx:245","lv","laimīgs","glücklich","","Laimigs","Laimigs","PASS","","ORTHOGRAPHY","ORTHOGRAPHY_SPELLING_OR_DIACRITICS","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","ORTHOGRAPHY_REVIEW_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: ORTHOGRAPHY_REVIEW_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=ORTHOGRAPHY_SPELLING_OR_DIACRITICS lang=pt field=lv"
"ESC-063","BATCH-191","f2c5d59fb6d58916","f2c5d59fb6d58916c3283b2b9befc098f9224b55b83d61732c2771e799c69058","DISC-G2-A1-PT-L0006","g2/a1/pt|Gras|idx:248|lv|ORTHOGRAPHY|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","Gras|idx:248","lv","zāle","Gras","","Zale.","Zale.","PASS","","ORTHOGRAPHY","ORTHOGRAPHY_SPELLING_OR_DIACRITICS","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","ORTHOGRAPHY_REVIEW_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: ORTHOGRAPHY_REVIEW_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=ORTHOGRAPHY_SPELLING_OR_DIACRITICS lang=pt field=lv"
"ESC-063","BATCH-176","392199e076578517","392199e07657851795194585ec5ded5d865efacd39bbf2d2ae70531115636b5b","DISC-G2-A1-PT-L0003","g2/a1/pt|groß|idx:250|lv/study|TRANSLATION_ERROR|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","groß|idx:250","lv/study","liels","groß","","{""lv"":""Mentiras"",""study.translation"":""Mentiras"",""study.explanation"":""[\""Adestramento Galvenā: Liels izmērā vai cilvēkam - garš augumā.\"",\""Grande galvenokārt nozīmē: liels izmērs.\"",\""Frequentemente caracterizado por: tamanho geral.\""]"",""study.examples"":""[{\""de\"":\""Das Haus ist groß.\"",\""lv\"":\""Maja vai mentir.\""},{\""de\"":\""Berlin ist eine große Stadt.\"",\""lv\"":\""Nada até agora.\""},{\""de\"":\""Er ist groß.\"",\""lv\"":\""Ele é alto.\""},{\""de\"":\""Das Zimmer ist groß.\"",\""lv\"":\""Eu estava indo para Liela.\""}]"",""study.tip"":""[\""groß = liels\"",\""Izmanto groß, kad konteksts atbilst šai nozīmei.\""]"",""study.important"":""[\""Cilvēkam Er ist groß nozīmē garš augumā.\"",\""groß = liels.\""]""}","{""lv"":""Mentiras"",""study.translation"":""Mentiras"",""study.explanation"":""[\""Adestramento Galvenā: Liels izmērā vai cilvēkam - garš augumā.\"",\""Grande galvenokārt nozīmē: liels izmērs.\"",\""Frequentemente caracterizado por: tamanho geral.\""]"",""study.examples"":""[{\""de\"":\""Das Haus ist groß.\"",\""lv\"":\""Maja vai mentir.\""},{\""de\"":\""Berlin ist eine große Stadt.\"",\""lv\"":\""Nada até agora.\""},{\""de\"":\""Er ist groß.\"",\""lv\"":\""Ele é alto.\""},{\""de\"":\""Das Zimmer ist groß.\"",\""lv\"":\""Eu estava indo para Liela.\""}]"",""study.tip"":""[\""groß = liels\"",\""Izmanto groß, kad konteksts atbilst šai nozīmei.\""]"",""study.important"":""[\""Cilvēkam Er ist groß nozīmē garš augumā.\"",\""groß = liels.\""]""}","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=SEMANTIC_OR_MEANING_ERROR lang=pt field=lv/study composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-063","BATCH-176","6c8a7d7f04cd0df5","6c8a7d7f04cd0df55053ac9cde6d8282726378ca294207f139975b5d1dd984df","DISC-G2-A1-PT-L0004","g2/a1/pt|Großeltern|idx:251|lv/study|TRANSLATION_ERROR|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","Großeltern|idx:251","lv/study","vecvecāki","Großeltern","","{""lv"":""avós"",""study.translation"":""avós"",""study.explanation"":""[\""Ideia principal: Großeltern significa avó e avô juntos.\"",\""Essa palavra é usada no plural.\"",\""No singular, use Großmutter ou Großvater.\""]"",""study.examples"":""[{\""de\"":\""Meine Großeltern wohnen auf dem Land.\"",\""lv\"":\""meus avós vivem no campo.\""},{\""de\"":\""Ich besuche meine Großeltern.\"",\""lv\"":\""eu visito meus avós.\""}]"",""study.comparison"":""[{\""word\"":\""Großeltern\"",\""meaning\"":\""avós\"",\""example\"":\""meine Großeltern – Meus avós\""},{\""word\"":\""Großmutter\"",\""meaning\"":\""Vecmāmiņa\"",\""example\"":\""meine Großmutter – Minha avó\""},{\""word\"":\""Großvater\"",\""meaning\"":\""Vectētiņš\"",\""example\"":\""mein Großvater – Meu avô\""}]"",""study.tip"":""[\""Großeltern é plural.\"",\""Para uma pessoa, use Großmutter ou Großvater.\""]"",""study.important"":""[\""die Großeltern = avós.\""]""}","{""lv"":""avós"",""study.translation"":""avós"",""study.explanation"":""[\""Ideia principal: Großeltern significa avó e avô juntos.\"",\""Essa palavra é usada no plural.\"",\""No singular, use Großmutter ou Großvater.\""]"",""study.examples"":""[{\""de\"":\""Meine Großeltern wohnen auf dem Land.\"",\""lv\"":\""meus avós vivem no campo.\""},{\""de\"":\""Ich besuche meine Großeltern.\"",\""lv\"":\""eu visito meus avós.\""}]"",""study.comparison"":""[{\""word\"":\""Großeltern\"",\""meaning\"":\""avós\"",\""example\"":\""meine Großeltern – Meus avós\""},{\""word\"":\""Großmutter\"",\""meaning\"":\""Vecmāmiņa\"",\""example\"":\""meine Großmutter – Minha avó\""},{\""word\"":\""Großvater\"",\""meaning\"":\""Vectētiņš\"",\""example\"":\""mein Großvater – Meu avô\""}]"",""study.tip"":""[\""Großeltern é plural.\"",\""Para uma pessoa, use Großmutter ou Großvater.\""]"",""study.important"":""[\""die Großeltern = avós.\""]""}","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=SEMANTIC_OR_MEANING_ERROR lang=pt field=lv/study composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-063","BATCH-190","bd7f5c3563445a93","bd7f5c3563445a935ac2a750fe1e90fbf2f1385d0680ba68bdb12d01ec0686a4","DISC-G2-A1-PT-L0008","g2/a1/pt|grün|idx:254|lv|ORTHOGRAPHY|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","grün|idx:254","lv","zaļš","grün","","Zašš","Zašš","PASS","","ORTHOGRAPHY","ORTHOGRAPHY_SPELLING_OR_DIACRITICS","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","ORTHOGRAPHY_REVIEW_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: ORTHOGRAPHY_REVIEW_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=ORTHOGRAPHY_SPELLING_OR_DIACRITICS lang=pt field=lv"
"ESC-063","BATCH-190","b14c2c3bc48151b6","b14c2c3bc48151b62a2a6fa3c578a0f8a3e9dfce10229cef4a6a96d76c300060","DISC-G2-A1-PT-L0011","g2/a1/pt|grüßen|idx:257|lv|ORTHOGRAPHY|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","grüßen|idx:257","lv","sveicināt","grüßen","","Sveicinat","Sveicinat","PASS","","ORTHOGRAPHY","ORTHOGRAPHY_SPELLING_OR_DIACRITICS","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","ORTHOGRAPHY_REVIEW_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: ORTHOGRAPHY_REVIEW_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=ORTHOGRAPHY_SPELLING_OR_DIACRITICS lang=pt field=lv"
"ESC-063","BATCH-176","754b6cce525c001a","754b6cce525c001ae2bec06ad1fa031d63c350b5919560d32119c93beaddff79","DISC-G2-A1-PT-L0005","g2/a1/pt|gut|idx:259|lv/study|TRANSLATION_ERROR|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","gut|idx:259","lv/study","labs","gut","","{""lv"":""- Bom."",""study.translation"":""- Bom."",""study.explanation"":""[\""Galvenā doma: gut ir īpašības/apstākļa vārds — laboratórios, veiksmīgi, kārtībā.\"",\""Feliz raksturo kvalitāti, veselību vai to, kā kaut kas noris (estou bem. = Man klājas labi.).\"",\""Na expressão educada guten Tag/Abend/Demain, gut muda a terminação após a inflexão.\"",\""Sim, bom raksturo darbības vārdu, tas ir apstākųa vārds (boa natação = labi peldēt).\"",\""Nejauc ar das Gut — tas ar lielo burtu un artikulu ir lagevārds (īpašums, muiža).\""]"",""study.examples"":""[{\""de\"":\""Das Essen ist gut.\"",\""lv\"":\""- A comida estava ótima.\""},{\""de\"":\""Wie geht es dir? – Gut, danke!\"",\""lv\"":\""Como vai você? Tudo bem, obrigado!\""},{\""de\"":\""Er spricht gut Deutsch.\"",\""lv\"":\""Viņš labi runā vaciski.\""},{\""de\"":\""Guten Morgen!\"",\""lv\"":\""Labrit\""},{\""de\"":\""Das ist eine gute Idee.\"",\""lv\"":\""Perfeito.\""},{\""de\"":\""Alles ist gut.\"",\""lv\"":\""Os peixes vão kartībā.\""}]"",""study.tip"":""[\""gut sem artigo é um adjetivo/advérbio — bom/bem.\"",\""das Gut com letra maiúscula e artigo é uma palavra completamente diferente — substantivo (propriedade, mansão).\""]"",""study.important"":""[\""gut = bom/bem (adjetivo/advérbio).\"",\""das Gut = propriedade/mansão (substantivo) — não confunda com gut.\"",\""Guten Tag/Morgen/Abend — gut maina galotni pēc locījuma.\""]""}","{""lv"":""- Bom."",""study.translation"":""- Bom."",""study.explanation"":""[\""Galvenā doma: gut ir īpašības/apstākļa vārds — laboratórios, veiksmīgi, kārtībā.\"",\""Feliz raksturo kvalitāti, veselību vai to, kā kaut kas noris (estou bem. = Man klājas labi.).\"",\""Na expressão educada guten Tag/Abend/Demain, gut muda a terminação após a inflexão.\"",\""Sim, bom raksturo darbības vārdu, tas ir apstākųa vārds (boa natação = labi peldēt).\"",\""Nejauc ar das Gut — tas ar lielo burtu un artikulu ir lagevārds (īpašums, muiža).\""]"",""study.examples"":""[{\""de\"":\""Das Essen ist gut.\"",\""lv\"":\""- A comida estava ótima.\""},{\""de\"":\""Wie geht es dir? – Gut, danke!\"",\""lv\"":\""Como vai você? Tudo bem, obrigado!\""},{\""de\"":\""Er spricht gut Deutsch.\"",\""lv\"":\""Viņš labi runā vaciski.\""},{\""de\"":\""Guten Morgen!\"",\""lv\"":\""Labrit\""},{\""de\"":\""Das ist eine gute Idee.\"",\""lv\"":\""Perfeito.\""},{\""de\"":\""Alles ist gut.\"",\""lv\"":\""Os peixes vão kartībā.\""}]"",""study.tip"":""[\""gut sem artigo é um adjetivo/advérbio — bom/bem.\"",\""das Gut com letra maiúscula e artigo é uma palavra completamente diferente — substantivo (propriedade, mansão).\""]"",""study.important"":""[\""gut = bom/bem (adjetivo/advérbio).\"",\""das Gut = propriedade/mansão (substantivo) — não confunda com gut.\"",\""Guten Tag/Morgen/Abend — gut maina galotni pēc locījuma.\""]""}","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=SEMANTIC_OR_MEANING_ERROR lang=pt field=lv/study composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-063","BATCH-120","1793657eaf6f0f94","1793657eaf6f0f94183e4b8221ccb829eff81386f5182a28f01cfc0ef92f2c52","DISC-G2-A1-PT-L0001","g2/a1/pt|haben|idx:261|lv/study|TARGET_LANGUAGE_ERROR|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","haben|idx:261","lv/study","man ir","haben","","{""lv"":""J."",""study.translation"":""J."",""study.explanation"":""[\""Idéia principal: haben significa que alguém tem ou tem acesso a algo.\"",\""Latviešu datīva konstrukcija „man ir / tev ir” vāciski ir nominatīvs + haben: Ich habe..., Du hast..., Er hat... — nevis *mir habe.\"",\""Pēc haben seko akuzatīvs: Eu tenho um carro. = Man ir automašīna.\"",\""Haben Laato arī kā palīgdarbības vārdu Perfectā: Ich habe gelernt.\""]"",""study.examples"":""[{\""de\"":\""Ich habe ein Auto.\"",\""lv\"":\""Meu carro é automático.\""},{\""de\"":\""Hast du Zeit?\"",\""lv\"":\""Vai tev ir laik?\""},{\""de\"":\""Wir haben Hunger.\"",\""lv\"":\""Mais sobre izsalkuši.\""},{\""de\"":\""Ich habe das gemacht.\"",\""lv\"":\""Eu preparei.\""}]"",""study.comparison"":""[{\""word\"":\""haben\"",\""meaning\"":\""J.\"",\""example\"":\""Ich habe Zeit. = Eu tenho tempo.\""},{\""word\"":\""sein\"",\""meaning\"":\""Nós dois estamos arruinados por causa de nossas famílias.\"",\""example\"":\""Ich bin hier. = Eu estou aqui.\""},{\""word\"":\""bekommen\"",\""meaning\"":\""Sanemt\"",\""example\"":\""Ich bekomme ein Geschenk. = Eu recebo um presente.\""},{\""word\"":\""machen\"",\""meaning\"":\""Darit / Taisit\"",\""example\"":\""Ich mache das. = Eu faço isso.\""}]"",""study.tip"":""{\""text\"":\""Atceries: Ich habe → man ir.\""}"",""study.important"":""[\""Em latviano \\\""man ir\\\"" = em alemão Ich habe + acusativo. Não use dativo: incorreto *mir habe.\"",\""Com sein e dativo: Mir ist kalt. = Estou com frio. (não é haben!)\"",\""Perfeito: Ich habe gelernt = eu aprendi.\""]""}","{""lv"":""J."",""study.translation"":""J."",""study.explanation"":""[\""Idéia principal: haben significa que alguém tem ou tem acesso a algo.\"",\""Latviešu datīva konstrukcija „man ir / tev ir” vāciski ir nominatīvs + haben: Ich habe..., Du hast..., Er hat... — nevis *mir habe.\"",\""Pēc haben seko akuzatīvs: Eu tenho um carro. = Man ir automašīna.\"",\""Haben Laato arī kā palīgdarbības vārdu Perfectā: Ich habe gelernt.\""]"",""study.examples"":""[{\""de\"":\""Ich habe ein Auto.\"",\""lv\"":\""Meu carro é automático.\""},{\""de\"":\""Hast du Zeit?\"",\""lv\"":\""Vai tev ir laik?\""},{\""de\"":\""Wir haben Hunger.\"",\""lv\"":\""Mais sobre izsalkuši.\""},{\""de\"":\""Ich habe das gemacht.\"",\""lv\"":\""Eu preparei.\""}]"",""study.comparison"":""[{\""word\"":\""haben\"",\""meaning\"":\""J.\"",\""example\"":\""Ich habe Zeit. = Eu tenho tempo.\""},{\""word\"":\""sein\"",\""meaning\"":\""Nós dois estamos arruinados por causa de nossas famílias.\"",\""example\"":\""Ich bin hier. = Eu estou aqui.\""},{\""word\"":\""bekommen\"",\""meaning\"":\""Sanemt\"",\""example\"":\""Ich bekomme ein Geschenk. = Eu recebo um presente.\""},{\""word\"":\""machen\"",\""meaning\"":\""Darit / Taisit\"",\""example\"":\""Ich mache das. = Eu faço isso.\""}]"",""study.tip"":""{\""text\"":\""Atceries: Ich habe → man ir.\""}"",""study.important"":""[\""Em latviano \\\""man ir\\\"" = em alemão Ich habe + acusativo. Não use dativo: incorreto *mir habe.\"",\""Com sein e dativo: Mir ist kalt. = Estou com frio. (não é haben!)\"",\""Perfeito: Ich habe gelernt = eu aprendi.\""]""}","PASS","","TARGET_LANGUAGE_ERROR","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=pt field=lv/study composite scope does not isolate the reported field; an exact field-level decision is unsafe."
