source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,provenance_type
"BATCH-089","4b66baed5178e51b","4b66baed5178e51b9f66306ab476caeeb0ba79c0bc30a411aa341dbf8295d450","DISC-G2-A1-HR-L0025","g2/a1/hr|Wochenende|idx:181|lv|WRONG_LANGUAGE|gpt-5.6-luna","hr","","crowdin-staging/g2/hr-a1.json","Wochenende|idx:181","lv","nedēļas nogale","Wochenende","","Vikend","Vikend","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individuāli pārskatīts hr/Wochenende pret LV 'nedēļas nogale': pašreizējais 'Vikend' ir dabisks un semantiski precīzs horvātu A1 ekvivalents.",""
"BATCH-209","da83e132eb67da81","da83e132eb67da8172ea57a426d1a1c95b87aa3571cb4a8552cebd0d46feee79","G2A1P3-IT-0011","g2/a1/it|a1-besuchen|a1.card.a1-besuchen.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","it","","crowdin-staging/g2/it-a1.json","a1-besuchen","a1.card.a1-besuchen.study.comparison[0].meaning","apmeklēt vietu vai pasākumu • apciemot personu","besuchen","visitare un luogo o un evento • visitare una persona","visitare un luogo o un evento • visitare una persona","visitare un luogo o un evento • visitare una persona","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individual Italian review of a1-besuchen / a1.card.a1-besuchen.study.comparison[0].meaning: production 'visitare un luogo o un evento • visitare una persona' is a valid Italian rendering of German 'besuchen' in the supplied Latvian sense 'apmeklēt vietu vai pasākumu • apciemot personu'.",""
"BATCH-209","e75d34c82f66f7c8","e75d34c82f66f7c86993f99f6a16008aaf16865c1fc5eb03725a43db32e45316","G2A1P3-IT-0042","g2/a1/it|a1-ganz-study|a1.card.a1-ganz-study.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","it","","crowdin-staging/g2/it-a1.json","a1-ganz-study","a1.card.a1-ganz-study.study.comparison[0].meaning","vesels • viss kopumā • pilnīgi","ganz","intero • tutto nel complesso • completamente","intero • tutto nel complesso • completamente","intero • tutto nel complesso • completamente","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individual Italian review of a1-ganz-study / a1.card.a1-ganz-study.study.comparison[0].meaning: production 'intero • tutto nel complesso • completamente' is a valid Italian rendering of German 'ganz' in the supplied Latvian sense 'vesels • viss kopumā • pilnīgi'.",""
"BATCH-208","00af651b77b93562","00af651b77b93562c1aa76dfd423629b4017e0a8d33cdaae8117528a65a8ffaf","G2A1P3-IT-0043","g2/a1/it|a1-gefallen-study|a1.card.a1-gefallen-study.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","it","","crowdin-staging/g2/it-a1.json","a1-gefallen-study","a1.card.a1-gefallen-study.study.comparison[0].meaning","patikt • persona datīvā","gefallen","piacere • persona al dativo","piacere • persona al dativo","piacere • persona al dativo","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individual Italian review of a1-gefallen-study / a1.card.a1-gefallen-study.study.comparison[0].meaning: production 'piacere • persona al dativo' is a valid Italian rendering of German 'gefallen' in the supplied Latvian sense 'patikt • persona datīvā'.",""
"BATCH-209","f3c5f62a33ae01fc","f3c5f62a33ae01fc9eb8afa5b51ae5b818fab2e8457e4123de800d452da5539a","G2A1P3-IT-0053","g2/a1/it|a1-huebsch|a1.card.a1-huebsch.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","it","","crowdin-staging/g2/it-a1.json","a1-huebsch","a1.card.a1-huebsch.study.comparison[0].meaning","glīts • pievilcīgs pēc izskata","hübsch","carino • attraente nell'aspetto","carino • attraente nell'aspetto","carino • attraente nell'aspetto","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individual Italian review of a1-huebsch / a1.card.a1-huebsch.study.comparison[0].meaning: production 'carino • attraente nell'aspetto' is a valid Italian rendering of German 'hübsch' in the supplied Latvian sense 'glīts • pievilcīgs pēc izskata'.",""
"BATCH-166","95c46b6763f7b914","95c46b6763f7b91405648fec14c59168fcab31f82974eb447759d7996a51d16e","DISC-G2-A1-IT-L0004","g2/a1/it|Appetit|idx:689|study.translation|TRANSLATION_ERROR|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Appetit|idx:689","study.translation","apetīte","Appetit","","Appetito","Appetito","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individual Italian review of Appetit|idx:689 / study.translation: production 'Appetito' is a valid Italian rendering of German 'Appetit' in the supplied Latvian sense 'apetīte'.",""
"BATCH-167","b09df618ade5a472","b09df618ade5a472bae07527600ad209c9ef72a5f7e966447662c6f73f0e1a7b","DISC-G2-A1-IT-L0008","g2/a1/it|April|idx:41|lv|MISTRANSLATION|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","April|idx:41","lv","aprīlis","April","","Aprile","Aprile","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individual Italian review of April|idx:41 / lv: production 'Aprile' is a valid Italian rendering of German 'April' in the supplied Latvian sense 'aprīlis'.",""
"BATCH-166","9ab256272805266e","9ab256272805266e4c30d9743c9036fb2ae8e7adb7b282b26ead9bb75340623f","DISC-G2-A1-IT-L0015","g2/a1/it|aufwärts|idx:53|lv|MISTRANSLATION|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","aufwärts|idx:53","lv","uz augšu","aufwärts","","In alto","In alto","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individual Italian review of aufwärts|idx:53 / lv: production 'In alto' is a valid Italian rendering of German 'aufwärts' in the supplied Latvian sense 'uz augšu'.",""
"BATCH-167","db823571e957efa8","db823571e957efa8842d934f4aa45d6fba62fe1297edbd2b97c266d8cbef8d5f","DISC-G2-A1-IT-L0017","g2/a1/it|August|idx:56|lv|MISTRANSLATION|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","August|idx:56","lv","augusts","August","","Agosto","Agosto","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individual Italian review of August|idx:56 / lv: production 'Agosto' is a valid Italian rendering of German 'August' in the supplied Latvian sense 'augusts'.",""
"BATCH-166","5c0b33e0ce3e91c4","5c0b33e0ce3e91c4bd32f7e52660c6157844efa492c49afa5c2dc9ff87bc7c9a","DISC-G2-A1-IT-L0013","g2/a1/it|beste|idx:86|lv|MISTRANSLATION|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","beste|idx:86","lv","vislabākais","beste","","Il migliore.","Il migliore.","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individual Italian review of beste|idx:86 / lv: production 'Il migliore.' is a valid Italian rendering of German 'beste' in the supplied Latvian sense 'vislabākais'.",""
"BATCH-167","b563a10516e42481","b563a10516e42481df0b80c687ab48a26522d5180e1f022239ecaf46fbc5925a","DISC-G2-A1-IT-L0007","g2/a1/it|blond|idx:103|lv|MISTRANSLATION|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","blond|idx:103","lv","blonds","blond","","Biondo","Biondo","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individual Italian review of blond|idx:103 / lv: production 'Biondo' is a valid Italian rendering of German 'blond' in the supplied Latvian sense 'blonds'.",""
"BATCH-166","64c98d8b1aa03c64","64c98d8b1aa03c64f2b40479e2700e31c92e413cf611bfba2506b10e1ca3ed91","DISC-G2-A1-IT-L0012","g2/a1/it|breit|idx:108|lv|MISTRANSLATION|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","breit|idx:108","lv","plats","breit","","Largo","Largo","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individual Italian review of breit|idx:108 / lv: production 'Largo' is a valid Italian rendering of German 'breit' in the supplied Latvian sense 'plats'.",""
"BATCH-167","f4762612c4383921","f4762612c4383921b204e2302025a096ee54957489ff6d2462d54d01c7b79f61","DISC-G2-A1-IT-L0007","g2/a1/it|Erdbeere|idx:76|lv|MISTRANSLATION|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Erdbeere|idx:76","lv","zemene","Erdbeere","","Fragola","Fragola","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individual Italian review of Erdbeere|idx:76 / lv: production 'Fragola' is a valid Italian rendering of German 'Erdbeere' in the supplied Latvian sense 'zemene'.",""
"BATCH-166","a23a26322e4831b4","a23a26322e4831b4c16317a600fb7a45e8c6127bf2f6d0028d003dfa2dceecca","DISC-G2-A1-IT-L0006","g2/a1/it|fünfzigste|idx:215|lv|TRANSLATION_ERROR|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","fünfzigste|idx:215","lv","piecdesmitais","fünfzigste","","Il cinquantesimo","Il cinquantesimo","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","","Individual Italian review of fünfzigste|idx:215 / lv: production 'Il cinquantesimo' is a valid Italian rendering of German 'fünfzigste' in the supplied Latvian sense 'piecdesmitais'.",""
