source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,provenance_type
"BATCH-216","158918173a8d3fa0","158918173a8d3fa027c014834f984e4f4824620df72df25c41799c46556d2047","G2A1P3-PL-0038","g2/a1/pl|a1-essen-study|a1.card.a1-essen-study.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","pl","","crowdin-staging/g2/pl-a1.json","a1-essen-study","a1.card.a1-essen-study.study.translation","ēdiens • maltīte","Essen","Jedzenie • Posiłek","Jedzenie • Posiłek","Jedzenie • Posiłek","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individuāli pārskatīts pl/Essen laukā 'a1.card.a1-essen-study.study.translation': pašreizējais 'Jedzenie • Posiłek' ir idiomātisks poļu ekvivalents konkrētajai LV nozīmei.",""
"BATCH-217","6dbe2fb6ed255a3a","6dbe2fb6ed255a3a01093b688dc87bb17bbd6e6274b14883e5d73b2e1406bedc","G2A1P3-PL-0039","g2/a1/pl|a1-etwas|a1.card.a1-etwas.native|MULTI_TRANSLATION|deterministic/multi-translation","pl","","crowdin-staging/g2/pl-a1.json","a1-etwas","a1.card.a1-etwas.native","kaut kas","etwas","Coś • Trochę","Coś • Trochę","Coś • Trochę","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individuāli pārskatīts pl/etwas laukā 'a1.card.a1-etwas.native': pašreizējais 'Coś • Trochę' ir idiomātisks poļu ekvivalents konkrētajai LV nozīmei.",""
"BATCH-218","f05c67e1ba85b27e","f05c67e1ba85b27e734d73820c236ad7b74507f5e71987f99830f87dc5044c66","G2A1P3-PL-0040","g2/a1/pl|a1-etwas|a1.card.a1-etwas.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","pl","","crowdin-staging/g2/pl-a1.json","a1-etwas","a1.card.a1-etwas.study.translation","kaut kas","etwas","Coś • Trochę","Coś • Trochę","Coś • Trochę","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individuāli pārskatīts pl/etwas laukā 'a1.card.a1-etwas.study.translation': pašreizējais 'Coś • Trochę' ir idiomātisks poļu ekvivalents konkrētajai LV nozīmei.",""
"BATCH-217","aa0876f09b610308","aa0876f09b610308345ad2f40143a69e06550dad48ce14930147ca3cfdfaf95e","G2A1P3-PL-0047","g2/a1/pl|a1-frau|a1.card.a1-frau.native|MULTI_TRANSLATION|deterministic/multi-translation","pl","","crowdin-staging/g2/pl-a1.json","a1-frau","a1.card.a1-frau.native","sieviete","Frau","Kobieta • Żona","Kobieta • Żona","Kobieta • Żona","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individuāli pārskatīts pl/Frau laukā 'a1.card.a1-frau.native': pašreizējais 'Kobieta • Żona' ir idiomātisks poļu ekvivalents konkrētajai LV nozīmei.",""
"BATCH-217","3b8ba971be40de28","3b8ba971be40de28b0b62890163d42344bfa5d32b2561818d30ff36073e0260e","G2A1P3-PL-0048","g2/a1/pl|a1-frau|a1.card.a1-frau.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","pl","","crowdin-staging/g2/pl-a1.json","a1-frau","a1.card.a1-frau.study.translation","sieviete","Frau","Kobieta • Żona","Kobieta • Żona","Kobieta • Żona","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individuāli pārskatīts pl/Frau laukā 'a1.card.a1-frau.study.translation': pašreizējais 'Kobieta • Żona' ir idiomātisks poļu ekvivalents konkrētajai LV nozīmei.",""
"BATCH-217","31cf4fe0ab7a550c","31cf4fe0ab7a550c67cf29ae7f1ae4c5c8f3222b29447295199f03929632610b","G2A1P3-PL-0050","g2/a1/pl|a1-fuer|a1.card.a1-fuer.study.tip[1]|MULTI_TRANSLATION|deterministic/multi-translation","pl","","crowdin-staging/g2/pl-a1.json","a1-fuer","a1.card.a1-fuer.study.tip[1]","Saņēmējs/nolūks → priekš; apmaiņa/iemesls/maksa → par.","für","Odbiorca/intencja → dla • Wymiana/powód/opłata → za.","Odbiorca/intencja → dla • Wymiana/powód/opłata → za.","Odbiorca/intencja → dla • Wymiana/powód/opłata → za.","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individuāli pārskatīts pl/für laukā 'a1.card.a1-fuer.study.tip[1]': pašreizējais 'Odbiorca/intencja → dla • Wymiana/powód/opłata → za.' ir idiomātisks poļu ekvivalents konkrētajai LV nozīmei.",""
"BATCH-217","c92364af20152b1d","c92364af20152b1d65c64aeb26f5f3c93a28e36fd16a633b7f1c27218158384e","G2A1P3-PL-0052","g2/a1/pl|a1-ganz-study|a1.card.a1-ganz-study.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","pl","","crowdin-staging/g2/pl-a1.json","a1-ganz-study","a1.card.a1-ganz-study.study.comparison[0].meaning","vesels • viss kopumā • pilnīgi","ganz","cały • wszystko razem • całkowicie","cały • wszystko razem • całkowicie","cały • wszystko razem • całkowicie","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individuāli pārskatīts pl/ganz laukā 'a1.card.a1-ganz-study.study.comparison[0].meaning': pašreizējais 'cały • wszystko razem • całkowicie' ir idiomātisks poļu ekvivalents konkrētajai LV nozīmei.",""
"BATCH-218","e42c7cdcaa28aa51","e42c7cdcaa28aa511de94b86eb8069f9d8aeeabd318759616c2d02f8f745a5d7","G2A1P3-PL-0061","g2/a1/pl|a1-hoeren-study|a1.card.a1-hoeren-study.native|MULTI_TRANSLATION|deterministic/multi-translation","pl","","crowdin-staging/g2/pl-a1.json","a1-hoeren-study","a1.card.a1-hoeren-study.native","dzirdēt • klausīties","hören","Słyszeć • Słuchać","Słyszeć • Słuchać","Słyszeć • Słuchać","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individuāli pārskatīts pl/hören laukā 'a1.card.a1-hoeren-study.native': pašreizējais 'Słyszeć • Słuchać' ir idiomātisks poļu ekvivalents konkrētajai LV nozīmei.",""
"BATCH-217","49bcadcf883ccb4f","49bcadcf883ccb4f4efc38ebe0e2cb6a61034d484b25b9be76bc5c29808c4c62","G2A1P3-PL-0062","g2/a1/pl|a1-hoeren-study|a1.card.a1-hoeren-study.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","pl","","crowdin-staging/g2/pl-a1.json","a1-hoeren-study","a1.card.a1-hoeren-study.study.translation","dzirdēt • klausīties","hören","Słyszeć • Słuchać","Słyszeć • Słuchać","Słyszeć • Słuchać","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individuāli pārskatīts pl/hören laukā 'a1.card.a1-hoeren-study.study.translation': pašreizējais 'Słyszeć • Słuchać' ir idiomātisks poļu ekvivalents konkrētajai LV nozīmei.",""
"BATCH-217","50580b17f7de81f0","50580b17f7de81f0785f3b38016230c179909964772ed859ca79e1d01df90e57","G2A1P3-PL-0063","g2/a1/pl|a1-huebsch|a1.card.a1-huebsch.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","pl","","crowdin-staging/g2/pl-a1.json","a1-huebsch","a1.card.a1-huebsch.study.comparison[0].meaning","glīts • pievilcīgs pēc izskata","hübsch","ładny • atrakcyjny w wyglądzie","ładny • atrakcyjny w wyglądzie","ładny • atrakcyjny w wyglądzie","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individuāli pārskatīts pl/hübsch laukā 'a1.card.a1-huebsch.study.comparison[0].meaning': pašreizējais 'ładny • atrakcyjny w wyglądzie' ir idiomātisks poļu ekvivalents konkrētajai LV nozīmei.",""
"BATCH-218","efdd6cc27b54a133","efdd6cc27b54a133783083980bbb8b7d9d28a2e4305fa7815f74dce6a67e613a","G2A1P3-PL-0070","g2/a1/pl|a1-im|a1.card.a1-im.native|MULTI_TRANSLATION|deterministic/multi-translation","pl","","crowdin-staging/g2/pl-a1.json","a1-im","a1.card.a1-im.native","iekšā (-ā) • kur?","im","W • Gdzie?","W • Gdzie?","W • Gdzie?","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individuāli pārskatīts pl/im laukā 'a1.card.a1-im.native': pašreizējais 'W • Gdzie?' ir idiomātisks poļu ekvivalents konkrētajai LV nozīmei.",""
"BATCH-218","f9c73c1bed6f33ea","f9c73c1bed6f33ea86dacef0990bc793c0cf81ab90590a8085ad010cd7ab40e0","G2A1P3-PL-0072","g2/a1/pl|a1-im|a1.card.a1-im.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","pl","","crowdin-staging/g2/pl-a1.json","a1-im","a1.card.a1-im.study.translation","iekšā (-ā) • kur?","im","W • Gdzie?","W • Gdzie?","W • Gdzie?","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individuāli pārskatīts pl/im laukā 'a1.card.a1-im.study.translation': pašreizējais 'W • Gdzie?' ir idiomātisks poļu ekvivalents konkrētajai LV nozīmei.",""
"BATCH-217","1eeed990c2230e8a","1eeed990c2230e8a35c159ad410adcb8d9e5bd22cef5333b33851bbd7c3825e2","G2A1P3-PL-0086","g2/a1/pl|a1-land|a1.card.a1-land.native|MULTI_TRANSLATION|deterministic/multi-translation","pl","","crowdin-staging/g2/pl-a1.json","a1-land","a1.card.a1-land.native","valsts • zeme","Land","Kraj • Ziemia","Kraj • Ziemia","Kraj • Ziemia","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","PENDING","","","Individuāli pārskatīts pl/Land laukā 'a1.card.a1-land.native': pašreizējais 'Kraj • Ziemia' ir idiomātisks poļu ekvivalents konkrētajai LV nozīmei.",""
