source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,provenance_type
"BATCH-114","753bfa062bab8d53","753bfa062bab8d53de39c7a33cea781f395204a612944011a80aebac8f0c06a5","DISC-G2-A1-NN-L0006","g2/a1/nn|Grammatik|idx:247|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Grammatik|idx:247","lv","gramatika","Grammatik","","Grammatikk","Grammatikk","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Grammatik/lv: «Grammatikk» correctly translates grammar/gramatika.","INDIVIDUAL_LINGUISTIC"
"BATCH-113","39d03b5d9f2f11ea","39d03b5d9f2f11ea512893a089d9d12e7da74d6b30e8f3632b1ad9162b2d3567","DISC-G2-A1-NN-L0012","g2/a1/nn|Gruppe|idx:255|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Gruppe|idx:255","lv","grupa","Gruppe","","Gruppe","Gruppe","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","gruppe","NN Gruppe/lv: production «Gruppe» is German, not Nynorsk; LABOT to «gruppe» for group/grupa.","INDIVIDUAL_LINGUISTIC"
"BATCH-114","94addc6d25ae96b8","94addc6d25ae96b85b230fae00c9631080fb20b3767ace5249fc48711d641799","DISC-G2-A1-NN-L0015","g2/a1/nn|Gurke|idx:258|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Gurke|idx:258","lv","gurķis","Gurke","","Agurk","Agurk","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Gurke/lv: «Agurk» is correct Nynorsk for cucumber/gurķis.","INDIVIDUAL_LINGUISTIC"
"BATCH-114","af9b8f6b9f4c7db3","af9b8f6b9f4c7db306c5527e2b129fb6e2d29b604e09687cc995b2e3e0a1d993","DISC-G2-A1-NN-L0024","g2/a1/nn|Handy|idx:271|lv|TARGET_LANGUAGE_ISSUE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Handy|idx:271","lv","mobilais tālrunis","Handy","","Mobiltelefon","Mobiltelefon","PASS","","TARGET_LANGUAGE_ISSUE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Handy/lv: «Mobiltelefon» fully renders mobile phone/mobilais tālrunis.","INDIVIDUAL_LINGUISTIC"
"BATCH-189","7789ea6d423a8210","7789ea6d423a8210e632821fcc763ea9c92967378d88f0f2136e1b198cc8dc17","DISC-G2-A1-NN-L0017","g2/a1/nn|ja|idx:297|lv|ORTHOGRAPHY|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","ja|idx:297","lv","jā","ja","","Ja","Ja","PASS","","ORTHOGRAPHY","ORTHOGRAPHY_SPELLING_OR_DIACRITICS","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN ja/lv: «Ja» is correct Nynorsk for yes/jā.","INDIVIDUAL_LINGUISTIC"
"BATCH-116","f127087c95e76592","f127087c95e76592134d25bf10d091bb5816766fb5740c151ee8ec25c7c5830b","DISC-G2-A1-NN-L0018","g2/a1/nn|Januar|idx:298|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Januar|idx:298","lv","janvāris","Januar","","Januar","Januar","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Januar/lv: «Januar» matches Nynorsk month name for janvāris.","INDIVIDUAL_LINGUISTIC"
"BATCH-115","d13e68b92c4bd1c4","d13e68b92c4bd1c43ac2b0c400d431ec09618b44347208849f682c2d5c2a16a0","DISC-G2-A1-NN-L0024","g2/a1/nn|Juni|idx:305|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Juni|idx:305","lv","jūnijs","Juni","","Juni","Juni","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Juni/lv: «Juni» matches Nynorsk month name for jūnijs.","INDIVIDUAL_LINGUISTIC"
"BATCH-113","5436bfd405456207","5436bfd405456207fbf7d8628f069fc8b31c826d73bf476a812d0f05f28e5a06","DISC-G2-A1-NN-L0020","g2/a1/nn|Kalender|idx:331|lv|WRONG_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Kalender|idx:331","lv","kalendārs","Kalender","","Kalender","Kalender","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","kalender","NN Kalender/lv: capitalized «Kalender» is German orthography; Nynorsk headword should be lowercase «kalender» for kalendārs.","INDIVIDUAL_LINGUISTIC"
"BATCH-114","8d079ee657b1a276","8d079ee657b1a276227a21c72908ea6796f70b7dd75cdca538ed7a70854925ed","DISC-G2-A1-NN-L0003","g2/a1/nn|Kilogramm|idx:312|lv|WRONG_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Kilogramm|idx:312","lv","kilograms","Kilogramm","","Kilogram","Kilogram","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Kilogramm/lv: «Kilogram» is correct Nynorsk for kilogram/kilograms.","INDIVIDUAL_LINGUISTIC"
"BATCH-112","1ed7e59679f28f17","1ed7e59679f28f17450d2922b6a6f4c630937da7c1e91898a3503ffe431a74cc","DISC-G2-A1-NN-L0004","g2/a1/nn|Kilometer|idx:313|lv|WRONG_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Kilometer|idx:313","lv","kilometrs","Kilometer","","Kilometer","Kilometer","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Kilometer/lv: «Kilometer» is valid Nynorsk for kilometre/kilometrs.","INDIVIDUAL_LINGUISTIC"
"BATCH-115","eaf39dcd3c0e5e8f","eaf39dcd3c0e5e8f749a8e5bf2823a42fcb5617d890c1a143339d9990af1f950","DISC-G2-A1-NN-L0004","g2/a1/nn|Koch|idx:340|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nn","","crowdin-staging/g2/nn-a1.json","Koch|idx:340","lv","pavārs","Koch","","Kokk","Kokk","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NN Koch/lv: «Kokk» correctly translates cook/chef/pavārs.","INDIVIDUAL_LINGUISTIC"
