source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,provenance_type
"BATCH-105","19bf223f3d15ad26","19bf223f3d15ad26e0551c3dab10c6ffd51edfbc2639db9d6954a24b7e0a6afd","DISC-G2-A1-MK-L0004","g2/a1/mk|besuchen|idx:89|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","besuchen|idx:89","lv","apmeklēt","besuchen","","посети","посети","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK besuchen/lv: «посети» is correct Macedonian verb for to visit/apmeklēt.","INDIVIDUAL_LINGUISTIC"
"BATCH-106","a4a1d90000ed654a","a4a1d90000ed654abda8790c52f10e168e05dfa022d315957b1b40179cdfc800","DISC-G2-A1-MK-L0005","g2/a1/mk|bis|idx:91|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","bis|idx:91","lv","līdz","bis","","До","До","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK bis/lv: «До» correctly translates until/up to/līdz.","INDIVIDUAL_LINGUISTIC"
"BATCH-107","f105e419a55239c8","f105e419a55239c8a160126a82fc8d286fc31f07676971700424e40772faab2e","DISC-G2-A1-MK-L0008","g2/a1/mk|E-Mail|idx:159|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","E-Mail|idx:159","lv","e-pasts","E-Mail","","Е-пошта","Е-пошта","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK E-Mail/lv: «Е-пошта» is idiomatic Macedonian for email/e-pasts.","INDIVIDUAL_LINGUISTIC"
"BATCH-106","a6edb2f77512f852","a6edb2f77512f85220468ca8c8b07921f36c4d90a194a9524a242f8ca020b329","DISC-G2-A1-MK-L0003","g2/a1/mk|Ecke|idx:152|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Ecke|idx:152","lv","stūris","Ecke","","Агол","Агол","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Ecke/lv: «Агол» correctly maps corner/stūris.","INDIVIDUAL_LINGUISTIC"
"BATCH-106","84c6a52c8e77cdd8","84c6a52c8e77cdd83d655eace7f94b8ba34d18d7b268fc2629e33fe947658b0d","DISC-G2-A1-MK-L0006","g2/a1/mk|eins|idx:156|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","eins|idx:156","lv","viens","eins","","Еден","Еден","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK eins/lv: «Еден» is the Macedonian numeral for one/viens.","INDIVIDUAL_LINGUISTIC"
"BATCH-105","21b40d56a3414d6d","21b40d56a3414d6d54a664d06303375dee47898e9adbf6b5fb9bd71706633f84","DISC-G2-A1-MK-L0009","g2/a1/mk|Eltern|idx:160|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Eltern|idx:160","lv","vecāki","Eltern","","Родители","Родители","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Eltern/lv: «Родители» correctly translates parents/vecāki.","INDIVIDUAL_LINGUISTIC"
"BATCH-106","a8c77a827dcf5c8f","a8c77a827dcf5c8f118ebca685ce836b4273a9a2a79aa3121797b34fa6ee47e6","DISC-G2-A1-MK-L0010","g2/a1/mk|Ende|idx:161|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Ende|idx:161","lv","beigas","Ende","","Крај","Крај","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Ende/lv: «Крај» appropriately renders end/beigas.","INDIVIDUAL_LINGUISTIC"
"BATCH-105","5bb15545ff90648e","5bb15545ff90648e9d8f2b0d1c73dd84fa0dfb8ad8d458d50a453c6e34ae38ab","DISC-G2-A1-MK-L0011","g2/a1/mk|er|idx:162|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","er|idx:162","lv","viņš","er","","Тој","Тој","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK er/lv: «Тој» is correct Macedonian pronoun for he/viņš.","INDIVIDUAL_LINGUISTIC"
"BATCH-105","0498bd573ae32366","0498bd573ae32366af0a68c84e7d6ece423af0c8cc93252949e918bff80d9af5","DISC-G2-A1-MK-L0012","g2/a1/mk|Erbse|idx:163|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Erbse|idx:163","lv","zirnis","Erbse","","Грашок","Грашок","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Erbse/lv: «Грашок» is standard Macedonian for pea/zirnis.","INDIVIDUAL_LINGUISTIC"
"BATCH-106","aba28c40c91c2ee3","aba28c40c91c2ee36cadc2c657d6917d647174c0c9212f762de22415cd6bc1c6","DISC-G2-A1-MK-L0016","g2/a1/mk|Erdbeere|idx:76|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Erdbeere|idx:76","lv","zemene","Erdbeere","","Јагода","Јагода","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Erdbeere/lv: «Јагода» correctly translates strawberry/zemene.","INDIVIDUAL_LINGUISTIC"
"BATCH-106","9fd8508423434ed3","9fd8508423434ed36a52e25787633e81d18300d96488225eb1feb0929dfc4de3","DISC-G2-A1-MK-L0023","g2/a1/mk|Fehler|idx:179|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Fehler|idx:179","lv","kļūda","Fehler","","Грешка","Грешка","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Fehler/lv: «Грешка» is the expected Macedonian noun for error/kļūda.","INDIVIDUAL_LINGUISTIC"
