source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,provenance_type
"BATCH-219","5ba5ef3fecb796bb","5ba5ef3fecb796bb8861ed069f7a9123fc1063ec6968a43742d7e65a22a53e76","G2A1P3-RO-0149","g2/a1/ro|a1-zum|a1.card.a1-zum.native|MULTI_TRANSLATION|deterministic/multi-translation","ro","","crowdin-staging/g2/ro-a1.json","a1-zum","a1.card.a1-zum.native","uz • pie","zum","La • La","La • La","La • La","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","LABOT","Spre • La","RO zum native: duplicate «La • La» collapses LV uz vs pie; LABOT to «Spre • La» (toward vs at).","INDIVIDUAL_LINGUISTIC"
"BATCH-178","48391118994cf625","48391118994cf625e8a0ca2363c9776c341aec91f0207832ddab032e7b6d0d20","DISC-G2-A1-RO-L0008","g2/a1/ro|Apfelbaum|idx:38|lv|MISTRANSLATION|gpt-5.6-luna","ro","","crowdin-staging/g2/ro-a1.json","Apfelbaum|idx:38","lv","ābele","Apfelbaum","","Măr","Măr","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Pom de măr","RO Apfelbaum/lv: production «Măr» means apple fruit, not apple tree/ābele; LABOT to «Pom de măr».","INDIVIDUAL_LINGUISTIC"
"BATCH-219","47c737ef7f577c8c","47c737ef7f577c8c8c79837208e9bc2bbe8f549af732c97b4b17c87c21cd0105","G2A1P3-RO-0151","g2/a1/ro|jetzt|a1.card.jetzt.native|MULTI_TRANSLATION|deterministic/multi-translation","ro","","crowdin-staging/g2/ro-a1.json","jetzt","a1.card.jetzt.native","tagad • pašlaik","jetzt","Acum • În prezent","Acum • În prezent","Acum • În prezent","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","RO jetzt native: acum/în prezent appropriately renders now/currently LV tagad • pašlaik.","INDIVIDUAL_LINGUISTIC"
"BATCH-187","fd06b96a9954fa52","fd06b96a9954fa523608d9a384f66a67bfce0ff6f26f4dd39be0c06f50eead31","DISC-G2-A1-RO-L0003","g2/a1/ro|Liter|idx:382|lv|GRAMMATICAL_FORM|gpt-5.6-luna","ro","","crowdin-staging/g2/ro-a1.json","Liter|idx:382","lv","litrs","Liter","","Litru","Litru","PASS","","GRAMMATICAL_FORM","GRAMMAR_MORPHOLOGY_OR_FORM","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","RO Liter/lv: «Litru» is correct Romanian for liter/litrs in metric vocabulary.","INDIVIDUAL_LINGUISTIC"
"BATCH-178","55dbe07a9f154363","55dbe07a9f1543631cbe24688c788402f0f668569fe3d8a11081034b8ba6bbae","DISC-G2-A1-RO-L0012","g2/a1/ro|Samstag|idx:566|lv|MISTRANSLATION|gpt-5.6-luna","ro","","crowdin-staging/g2/ro-a1.json","Samstag|idx:566","lv","sestdiena","Samstag","","Sâmbătă","Sâmbătă","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","RO Samstag/lv: «Sâmbătă» is standard Romanian for Saturday/sestdiena.","INDIVIDUAL_LINGUISTIC"
"BATCH-178","a4a829f9764542b6","a4a829f9764542b62d9910da0be4dcd6567a36b59a0627375be584ceb4eed2d5","DISC-G2-A1-RO-L0002","g2/a1/ro|siebzehnte|idx:554|lv|MISTRANSLATION|gpt-5.6-luna","ro","","crowdin-staging/g2/ro-a1.json","siebzehnte|idx:554","lv","septiņpadsmitais","siebzehnte","","Al şaptesprezecelea","Al şaptesprezecelea","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","RO siebzehnte/lv: «Al șaptesprezecelea» correctly renders ordinal seventeenth/septiņpadsmitais.","INDIVIDUAL_LINGUISTIC"
"BATCH-178","747c6a0573841a5f","747c6a0573841a5f9feca6bae6f5b7e1f6e59d29ecc4a576d04daaf163e40e2e","DISC-G2-A1-RO-L0003","g2/a1/ro|siebzig|idx:555|lv|MISTRANSLATION|gpt-5.6-luna","ro","","crowdin-staging/g2/ro-a1.json","siebzig|idx:555","lv","septiņdesmit","siebzig","","Şaptezeci","Şaptezeci","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","RO siebzig/lv: «Șaptezeci» accurately translates seventy/septiņdesmit.","INDIVIDUAL_LINGUISTIC"
"BATCH-178","79ed6b960646682f","79ed6b960646682f785cf8b6d2a6bda50cc679ee7b35fa4d8bcacb4e49428ea1","DISC-G2-A1-RO-L0005","g2/a1/ro|singen|idx:557|lv|MISTRANSLATION|gpt-5.6-luna","ro","","crowdin-staging/g2/ro-a1.json","singen|idx:557","lv","dziedāt","singen","","A cânta","A cânta","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","RO singen/lv: «A cânta» is standard Romanian infinitive for to sing/dziedāt.","INDIVIDUAL_LINGUISTIC"
"BATCH-179","d07002729dc4c443","d07002729dc4c4431e4eae0088466d9657250862bd04b8c670c70e1ff795c4e0","DISC-G2-A1-RO-L0008","g2/a1/ro|Sofa|idx:561|lv|MISTRANSLATION|gpt-5.6-luna","ro","","crowdin-staging/g2/ro-a1.json","Sofa|idx:561","lv","dīvāns","Sofa","","Canapea","Canapea","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","RO Sofa/lv: «Canapea» correctly translates sofa/couch/dīvāns.","INDIVIDUAL_LINGUISTIC"
"BATCH-178","6ff4b8c25e0bc8a1","6ff4b8c25e0bc8a1efb8a085a37e20e7d0b92d642e2dcae7d6b13760e3f2dcb1","DISC-G2-A1-RO-L0011","g2/a1/ro|Sommer|idx:565|lv|MISTRANSLATION|gpt-5.6-luna","ro","","crowdin-staging/g2/ro-a1.json","Sommer|idx:565","lv","vasara","Sommer","","Vară","Vară","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","RO Sommer/lv: «Vară» is standard Romanian for summer/vasara.","INDIVIDUAL_LINGUISTIC"
"BATCH-178","57437b82d63e8014","57437b82d63e801432a6d9280ec36fb1bc6f6e5d1d0f90900ee4e194f6162ecd","DISC-G2-A1-RO-L0015","g2/a1/ro|spät|idx:569|lv|MISTRANSLATION|gpt-5.6-luna","ro","","crowdin-staging/g2/ro-a1.json","spät|idx:569","lv","vēls","spät","","Târziu","Târziu","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","RO spät/lv: «Târziu» correctly translates late/vēls.","INDIVIDUAL_LINGUISTIC"
"BATCH-179","bc123bde70e772a4","bc123bde70e772a45aab83e9a052b1fe5612fac6c40428c9a532114230b968a4","DISC-G2-A1-RO-L0020","g2/a1/ro|Sprache|idx:574|lv|MISTRANSLATION|gpt-5.6-luna","ro","","crowdin-staging/g2/ro-a1.json","Sprache|idx:574","lv","valoda","Sprache","","Limbă","Limbă","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","RO Sprache/lv: «Limbă» is the expected Romanian noun for language/valoda.","INDIVIDUAL_LINGUISTIC"
"BATCH-178","a40ce469621ae546","a40ce469621ae546aff38e39d46b753711e984b2dce978cdb592055ab27b02d3","DISC-G2-A1-RO-L0021","g2/a1/ro|stark|idx:575|lv|MISTRANSLATION|gpt-5.6-luna","ro","","crowdin-staging/g2/ro-a1.json","stark|idx:575","lv","stiprs","stark","","Puternic","Puternic","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","RO stark/lv: «Puternic» appropriately renders strong/stiprs.","INDIVIDUAL_LINGUISTIC"
"BATCH-179","c8cffbe756c3ac94","c8cffbe756c3ac94d6731c4ef91d13023e457bd987f67f0e6984698b1afc975c","DISC-G2-A1-RO-L0023","g2/a1/ro|Straße|idx:578|lv|MISTRANSLATION|gpt-5.6-luna","ro","","crowdin-staging/g2/ro-a1.json","Straße|idx:578","lv","iela","Straße","","Stradă","Stradă","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","RO Straße/lv: «Stradă» correctly translates street/iela.","INDIVIDUAL_LINGUISTIC"
"BATCH-178","80ed311a09b3b589","80ed311a09b3b589aea65e7ee999fa5b36fd6a0cf6811418762d170cee5c2d20","DISC-G2-A1-RO-L0024","g2/a1/ro|Straßenbahn|idx:579|lv|MISTRANSLATION|gpt-5.6-luna","ro","","crowdin-staging/g2/ro-a1.json","Straßenbahn|idx:579","lv","tramvajs","Straßenbahn","","Tramvai","Tramvai","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","RO Straßenbahn/lv: «Tramvai» is standard Romanian for tram/tramvajs.","INDIVIDUAL_LINGUISTIC"
"BATCH-178","a28e4c6a83021d07","a28e4c6a83021d0731a488f907a8481aebb782175e51057ba6a418297e567002","DISC-G2-A1-RO-L0025","g2/a1/ro|Stück|idx:580|lv|MISTRANSLATION|gpt-5.6-luna","ro","","crowdin-staging/g2/ro-a1.json","Stück|idx:580","lv","gabals","Stück","","Bucată","Bucată","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","RO Stück/lv: «Bucată» appropriately maps piece/gabals.","INDIVIDUAL_LINGUISTIC"
