source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,provenance_type
"BATCH-106","93198dcacf81f6eb","93198dcacf81f6ebe20e94ae8dc03936f3fb93d17af3bf1c02d9fcdf67eb79c5","DISC-G2-A1-MK-L0025","g2/a1/mk|Wochenende|idx:181|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","mk","","crowdin-staging/g2/mk-a1.json","Wochenende|idx:181","lv","nedēļas nogale","Wochenende","","Викенд","Викенд","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","MK Wochenende/lv: «Викенд» is common Macedonian for weekend/nedēļas nogale.","INDIVIDUAL_LINGUISTIC"
"BATCH-213","15046dfecb91620d","15046dfecb91620de3100840b565ae79a1631b05914e217c8171ec3b0b1dcd49","G2A1P3-NB-0013","g2/a1/nb|a1-besuchen|a1.card.a1-besuchen.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","nb","","crowdin-staging/g2/nb-a1.json","a1-besuchen","a1.card.a1-besuchen.study.comparison[0].meaning","apmeklēt vietu vai pasākumu • apciemot personu","besuchen","besøke et sted eller arrangement • besøke en person","besøke et sted eller arrangement • besøke en person","besøke et sted eller arrangement • besøke en person","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","NB besuchen comparison[0]: besøke sted/arrangement vs besøke person mirrors LV place/event vs person distinction.","INDIVIDUAL_LINGUISTIC"
"BATCH-213","266a4947b5137cfe","266a4947b5137cfef151502fbe12398e7ffe7d16a63958e8367d9d60c2b46f9a","G2A1P3-NB-0030","g2/a1/nb|a1-es|a1.card.a1-es.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","nb","","crowdin-staging/g2/nb-a1.json","a1-es","a1.card.a1-es.study.comparison[0].meaning","tas • bezpersoniska forma","es","det • upersonlig form","det • upersonlig form","det • upersonlig form","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","NB es comparison[0]: det/upersonlig form correctly maps LV tas/bezpersoniska forma.","INDIVIDUAL_LINGUISTIC"
"BATCH-214","ea0f5ec167a93afb","ea0f5ec167a93afb9260fd01a00140ee343fc4f9960aee87cbbab634bf3b9452","G2A1P3-NB-0044","g2/a1/nb|a1-ganz-study|a1.card.a1-ganz-study.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","nb","","crowdin-staging/g2/nb-a1.json","a1-ganz-study","a1.card.a1-ganz-study.study.comparison[0].meaning","vesels • viss kopumā • pilnīgi","ganz","hele • alt sammen • helt","hele • alt sammen • helt","hele • alt sammen • helt","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","NB ganz comparison[0]: hele/alt sammen/helt preserves whole/entire/completely LV senses.","INDIVIDUAL_LINGUISTIC"
"BATCH-213","62018f404f66964f","62018f404f66964f195bc32ab22708cb0203e8b7f4008c99b49778ebd61ba98b","G2A1P3-NB-0045","g2/a1/nb|a1-gefallen-study|a1.card.a1-gefallen-study.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","nb","","crowdin-staging/g2/nb-a1.json","a1-gefallen-study","a1.card.a1-gefallen-study.study.comparison[0].meaning","patikt • persona datīvā","gefallen","like • person i dativ","like • person i dativ","like • person i dativ","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","NB gefallen comparison[0]: like/person i dativ teaches dative-liking pattern; Norwegian «like» is valid infinitive cognate.","INDIVIDUAL_LINGUISTIC"
"BATCH-214","d4eff476c559ba99","d4eff476c559ba9948b23ebd58d1676f396d2c8421b7851f0d19e6e996cc8749","G2A1P3-NB-0055","g2/a1/nb|a1-huebsch|a1.card.a1-huebsch.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","nb","","crowdin-staging/g2/nb-a1.json","a1-huebsch","a1.card.a1-huebsch.study.comparison[0].meaning","glīts • pievilcīgs pēc izskata","hübsch","vakker • attraktiv i utseende","vakker • attraktiv i utseende","vakker • attraktiv i utseende","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","NB hübsch comparison[0]: vakker/attraktiv i utseende matches pretty/attractive-by-appearance contrast.","INDIVIDUAL_LINGUISTIC"
"BATCH-107","2ec2951debb91f61","2ec2951debb91f61a75d7b569996742580e534d671077c43df7a0ed37dccfa18","DISC-G2-A1-NB-L0002","g2/a1/nb|U-Bahn|idx:607|lv|WRONG_TARGET_LANGUAGE|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","U-Bahn|idx:607","lv","metro","U-Bahn","","T-bane","T-bane","PASS","","WRONG_TARGET_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NB U-Bahn/lv: «T-bane» is standard Norwegian Bokmål for metro/U-Bahn.","INDIVIDUAL_LINGUISTIC"
"BATCH-111","2011784867c71ece","2011784867c71ecea500777809c50a2bcd84b62c39d43ed8760b51a3990185c4","DISC-G2-A1-NL-L0006","g2/a1/nl|Abend|idx:18|lv|WRONG_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","Abend|idx:18","lv","vakars","Abend","","Avond","Avond","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NL Abend/lv: «Avond» correctly translates evening/vakars.","INDIVIDUAL_LINGUISTIC"
"BATCH-111","4061a4947286296f","4061a4947286296fef4371250ab0bd3021b81c2bdaf8fcdf403d987625ccb276","DISC-G2-A1-NL-L0004","g2/a1/nl|alt|idx:10|lv|WRONG_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","alt|idx:10","lv","vecs","alt","","Oud","Oud","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NL alt/lv: «Oud» is the expected Dutch adjective for old/vecs.","INDIVIDUAL_LINGUISTIC"
"BATCH-111","9b4a5b8ee8e4a21c","9b4a5b8ee8e4a21c4c02b4f10d1bf8a603a262c343faa378ec60c6df0333af03","DISC-G2-A1-NL-L0007","g2/a1/nl|Ameise|idx:27|lv|WRONG_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","Ameise|idx:27","lv","skudra","Ameise","","Mier","Mier","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","NELABOT","","NL Ameise/lv: «Mier» correctly maps ant/skudra.","INDIVIDUAL_LINGUISTIC"
"BATCH-112","d61d9e8ee8702a80","d61d9e8ee8702a80c078317c35d2a5358d20d5585262e2d23b59dd52e2a3d905","DISC-G2-A1-NL-L0001","g2/a1/nl|anhalten|idx:31|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","anhalten|idx:31","lv","apstāties","anhalten","","Stoppen","Stoppen","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","stoppen","NL anhalten/lv: capitalized «Stoppen» is noun-like; LABOT to lowercase verb «stoppen» for to stop/apstāties.","INDIVIDUAL_LINGUISTIC"
"BATCH-112","a8ffc29610980280","a8ffc29610980280de5c85cfbbc128c4568a594e4f44fb5a670d5d094bb0a062","DISC-G2-A1-NL-L0001","g2/a1/nl|Apfel|idx:0|lv|WRONG_LANGUAGE|gpt-5.6-luna","nl","","crowdin-staging/g2/nl-a1.json","Apfel|idx:0","lv","ābols","Apfel","","Een appel","Een appel","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","Appel","NL Apfel/lv: «Een appel» adds indefinite article; vocabulary headword should be bare «Appel» for ābols.","INDIVIDUAL_LINGUISTIC"
